t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran
1787926438.360903,,0.010156393051147461,98.46015164675227,,0.07569999434053898,0.004399975296109915,1,,0,,0,,0,hover,0.011000025551766157,1
1787926438.4108212,,0.049918174743652344,20.03278375331945,,17.114399990532547,0.0041000021155923605,1,,0,,0,17.037999990861863,1,hover,0.009200011845678091,1
1787926438.4258397,,0.015018463134765625,66.58470916941833,,0.07959999493323267,0.0045000051613897085,1,,0,,0,,0,hover,0.010499992640689015,1
1787926438.4786,,0.05276036262512207,18.953622572788113,,20.85380000062287,0.0043000036384910345,1,4.6098000020720065,1,,0,16.173699987120926,1,hover,0.00869997893460095,1
1787926438.489985,,0.011384963989257812,87.83514826604122,,0.07429998368024826,0.0047000066842883825,1,,0,,0,,0,hover,0.010100018698722124,1
1787926438.5439954,,0.05401039123535156,18.51495568033337,,21.915300021646544,0.0035999983083456755,1,,0,,0,21.84030000353232,1,hover,0.009300012607127428,1
1787926438.5543242,,0.01032876968383789,96.81695212594063,,0.09089999366551638,0.0046000059228390455,1,,0,,0,,0,hover,0.009400013368576765,1
1787926438.6069057,,0.0525815486907959,19.018078107217185,,20.85359999909997,0.005699985194951296,1,4.490299994358793,1,,0,16.280300013022497,1,hover,0.011900003300979733,1
1787926438.6172822,,0.010376453399658203,96.37204172602362,,0.07369997911155224,0.0041000021155923605,1,,0,,0,,0,hover,0.009500014130026102,1
1787926438.680555,,0.06327295303344727,15.804541309639545,,16.29150001099333,0.0039000005926936865,1,,0,,0,16.221099998801947,1,hover,0.008200004231184721,1
1787926438.698564,,0.018008947372436523,55.527953928642354,,0.07679997361265123,0.0046000059228390455,1,,0,,0,,0,hover,0.010099989594891667,1
1787926438.7500658,,0.05150175094604492,19.416815576768172,,20.599500014213845,0.0042000028770416975,1,4.3351999775040895,1,,0,16.18940001935698,1,hover,0.009199982741847634,1
1787926438.7617056,,0.011639833450317383,85.91188218184797,,0.1283999881707132,0.004999979864805937,1,,0,,0,,0,hover,0.029300019377842546,1
1787926438.8104565,,0.048750877380371094,20.512451339032452,,16.272100008791313,0.0036999990697950125,1,,0,,0,16.196200012927875,1,hover,0.008800008799880743,1
1787926438.826451,,0.015994548797607422,62.52130101660555,,0.07459998596459627,0.004799978341907263,1,,0,,0,,0,hover,0.009600014891475439,1
1787926438.878163,,0.0517120361328125,19.337857775154912,,20.544400002108887,0.0046000059228390455,1,4.558099986752495,1,,0,15.899999998509884,1,hover,0.011900003300979733,1
1787926438.890237,,0.012073993682861328,82.82263733659808,,0.09610000415705144,0.0047000066842883825,1,,0,,0,,0,hover,0.0109999964479357,1
1787926438.9393015,,0.04906439781188965,20.38137722252188,,17.307200003415346,0.0039000005926936865,1,,0,,0,17.23389999824576,1,hover,0.009500014130026102,1
1787926438.953392,,0.014090538024902344,70.96961082910322,,0.07869998808018863,0.0045000051613897085,1,,0,,0,,0,hover,0.009600014891475439,1
1787926439.0064168,,0.0530247688293457,18.859110979217814,,21.01070000207983,0.0043000036384910345,1,4.368499998236075,1,,0,16.57619999605231,1,hover,0.009199982741847634,1
1787926439.033198,,0.026781320571899414,37.33945819868422,,0.08840000373311341,0.0046000059228390455,1,,0,,0,,0,hover,0.010099989594891667,1
1787926439.0841107,,0.05091261863708496,19.64149609212196,,18.62199997412972,0.0037999998312443495,1,,0,,0,18.548899999586865,1,hover,0.009000010322779417,1
1787926439.098169,,0.014058351516723633,71.13209531077759,,0.16250001499429345,0.010100018698722124,1,,0,,0,,0,hover,0.023500004317611456,1
1787926439.1509125,,0.05274343490600586,18.959705635063422,,21.0330999980215,0.004399975296109915,1,4.390199988847598,1,,0,16.574400011450052,1,hover,0.008800008799880743,1
1787926439.1620665,,0.011153936386108398,89.65444712823034,,0.086199986981228,0.005499983672052622,1,,0,,0,,0,hover,0.00990001717582345,1
1787926439.2101834,,0.04811692237854004,20.7827090879361,,17.01939999475144,0.0037999998312443495,1,,0,,0,16.94489998044446,1,hover,0.009299983503296971,1
1787926439.2252018,,0.015018463134765625,66.58470916941833,,0.07300000288523734,0.0046000059228390455,1,,0,,0,,0,hover,0.009599985787644982,1
1787926439.2814164,,0.05621457099914551,17.788982148688827,,22.959199995966628,0.0046000059228390455,1,4.315600002883002,1,,0,18.577000009827316,1,hover,0.009700015652924776,1
1787926439.2905054,,0.009088993072509766,110.02318870993128,,0.12020001304335892,0.009400013368576765,1,,0,,0,,0,hover,0.018499995348975062,1
1787926439.3381064,,0.04760098457336426,21.007968825912958,,16.45170000847429,0.0034999975468963385,1,,0,,0,16.378000000258908,1,hover,0.008000002708286047,1
1787926439.353773,,0.015666723251342773,63.82955669522607,,0.0720999960321933,0.0041000021155923605,1,,0,,0,,0,hover,0.010299991117790341,1
1787926439.40683,,0.053056955337524414,18.847670275055386,,21.941800019703805,0.0041000021155923605,1,4.8248000093735754,1,,0,17.043200001353398,1,hover,0.009100011084228754,1
1787926439.434011,,0.027180910110473633,36.79052673128371,,0.07670000195503235,0.0040000013541430235,1,,0,,0,,0,hover,0.010199990356341004,1
1787926439.4833164,,0.04930543899536133,20.281738087639386,,17.179699992993847,0.0033999967854470015,1,,0,,0,17.1109999937471,1,hover,0.00790000194683671,1
1787926439.498047,,0.014730691909790039,67.88547382050659,,0.08069997420534492,0.0048000074457377195,1,,0,,0,,0,hover,0.010499992640689015,1
1787926439.551271,,0.05322384834289551,18.788569995117296,,21.246799995424226,0.0044000043999403715,1,4.963499988662079,1,,0,16.20280000497587,1,hover,0.010500021744519472,1
1787926439.561337,,0.010066032409667969,99.34400757934628,,0.07280000136233866,0.004599976819008589,1,,0,,0,,0,hover,0.009400013368576765,1
1787926439.608968,,0.047631025314331055,20.99471916467697,,16.052799997851253,0.0040000013541430235,1,,0,,0,15.979899995727465,1,hover,0.008600007276982069,1
1787926439.6259828,,0.017014741897583008,58.77256358158761,,0.155699992319569,0.006400019628927112,1,,0,,0,,0,hover,0.016000005416572094,1
1787926439.6794548,,0.053472042083740234,18.701361702886597,,22.008600004483014,0.0044000043999403715,1,4.420800018124282,1,,0,17.521799978567287,1,hover,0.009499985026195645,1
1787926439.6904254,,0.010970592498779297,91.15277958882079,,0.1947999990079552,0.02139998832717538,1,,0,,0,,0,hover,0.032800016924738884,1
1787926439.737489,,0.047063589096069336,21.247848266708544,,16.013799991924316,0.004099973011761904,1,,0,,0,15.941399993607774,1,hover,0.008600007276982069,1
1787926439.7542684,,0.016779422760009766,59.59680582000057,,0.1373999984934926,0.007299997378140688,1,,0,,0,,0,hover,0.016900012269616127,1
1787926439.821744,,0.06747555732727051,14.820181405094466,,20.322199998190627,0.0042000028770416975,1,4.353800002718344,1,,0,15.90349999605678,1,hover,0.009600014891475439,1
1787926439.8352478,,0.013503789901733398,74.05328483906848,,0.08759999764151871,0.0047000066842883825,1,,0,,0,,0,hover,0.010300020221620798,1
1787926439.8827264,,0.047478675842285156,21.062086973988148,,16.248999978415668,0.0035999983083456755,1,,0,,0,16.174299991689622,1,hover,0.009100011084228754,1
1787926439.896967,,0.014240503311157227,70.22223710425422,,0.08560001151636243,0.0041000021155923605,1,,0,,0,,0,hover,0.010399991879239678,1
1787926439.9494958,,0.05252885818481445,19.037154709924565,,20.713300007628277,0.0043000036384910345,1,4.433900001458824,1,,0,16.211000009207055,1,hover,0.012399978004395962,1
1787926439.9614909,,0.011995077133178711,83.36753393890004,,0.09869999485090375,0.00680002267472446,1,,0,,0,,0,hover,0.012599979527294636,1
1787926440.011427,,0.04993605613708496,20.025610297593186,,18.31699998001568,0.0040000013541430235,1,,0,,0,18.242599995573983,1,hover,0.009200011845678091,1
1787926440.026422,,0.014995098114013672,66.68845994848475,,0.09269997826777399,0.0044000043999403715,1,,0,,0,,0,hover,0.00990001717582345,1
1787926440.0779183,,0.051496267318725586,19.418883194207165,,20.64020000398159,0.0042000028770416975,1,4.53219999326393,1,,0,16.040199989220127,1,hover,0.009100011084228754,1
1787926440.0895686,,0.011650323867797852,85.83452368771104,,0.07259999983943999,0.0045000051613897085,1,,0,,0,,0,hover,0.00999998883344233,1
1787926440.1365118,,0.04694318771362305,21.302345424441576,,15.922999999020249,0.0036999990697950125,1,,0,,0,15.848300012294203,1,hover,0.008600007276982069,1
1787926440.153601,,0.017089128494262695,58.516734796378195,,0.26890001026913524,0.02139998832717538,1,,0,,0,,0,hover,0.04800001624971628,1
1787926440.1851256,,0.031524658203125,31.721200387221685,,23.34099999279715,0.005500012775883079,1,4.583200003253296,1,,0,18.682299996726215,1,hover,0.009799987310543656,1
1787926440.232445,,0.04731941223144531,21.132975936152203,,0.10040000779554248,0.005699985194951296,1,,0,,0,,0,hover,0.014100020052865148,1
1787926440.2873614,,0.0549163818359375,18.209502639622116,,21.99750000727363,0.00589998671784997,1,,0,,0,21.9113000202924,1,hover,0.010799994925037026,1
1787926440.298333,,0.010971546173095703,91.14485636055457,,0.14620000729337335,0.009100011084228754,1,,0,,0,,0,hover,0.01920000067912042,1
1787926440.3492317,,0.05089879035949707,19.646832330140292,,20.925399992847815,0.0045000051613897085,1,4.463799996301532,1,,0,16.391600016504526,1,hover,0.009000010322779417,1
1787926440.3622007,,0.012969017028808594,77.10684609162439,,0.08070000330917537,0.004399975296109915,1,,0,,0,,0,hover,0.010200019460171461,1
1787926440.4100332,,0.047832489013671875,20.906292367812426,,16.63269998971373,0.004099973011761904,1,,0,,0,16.557900002226233,1,hover,0.008600007276982069,1
1787926440.4259906,,0.015957355499267578,62.66702525026147,,0.11480000102892518,0.006799993570894003,1,,0,,0,,0,hover,0.015400000847876072,1
1787926440.4773169,,0.05132627487182617,19.48319846895642,,20.788800000445917,0.0040000013541430235,1,4.491100000450388,1,,0,16.229200002271682,1,hover,0.009499985026195645,1
1787926440.4904377,,0.013120889663696289,76.21434412080025,,0.08820000221021473,0.0049000082071870565,1,,0,,0,,0,hover,0.012599979527294636,1
1787926440.5379655,,0.04752779006958008,21.040321852457534,,16.784399980679154,0.0052000104915350676,1,,0,,0,16.65599999250844,1,hover,0.01069999416358769,1
1787926440.568741,,0.03077554702758789,32.49332982135387,,0.06840002606622875,0.0046000059228390455,1,,0,,0,,0,hover,0.009799987310543656,1
1787926440.5979125,,0.029171466827392578,34.28007257629501,,21.48749999469146,0.0043000036384910345,1,4.372700001113117,1,,0,17.0397000038065,1,hover,0.00890000956133008,1
1787926440.6340814,,0.036168813705444336,27.64812825059491,,0.14849999570287764,0.009399984264746308,1,,0,,0,,0,hover,0.021500018192455173,1
1787926440.6821175,,0.04803609848022461,20.817677364277987,,16.787300002761185,0.0034999975468963385,1,,0,,0,16.714600002160296,1,hover,0.008800008799880743,1
1787926440.6978486,,0.015731096267700195,63.56836058865431,,0.07660000119358301,0.0044000043999403715,1,,0,,0,,0,hover,0.010299991117790341,1
1787926440.750747,,0.052898406982421875,18.904160957669287,,20.919900009175763,0.0039000005926936865,1,4.5473999925889075,1,,0,16.295600013108924,1,hover,0.009499985026195645,1
1787926440.7619553,,0.011208295822143555,89.21962944842696,,0.076299998909235,0.0042000028770416975,1,,0,,0,,0,hover,0.010799994925037026,1
1787926440.809752,,0.04779672622680664,20.921935014016782,,16.509999986737967,0.0036999990697950125,1,,0,,0,16.43720001447946,1,hover,0.008600007276982069,1
1787926440.8249629,,0.015210866928100586,65.74247245254628,,0.07230002665892243,0.0043000036384910345,1,,0,,0,,0,hover,0.010299991117790341,1
1787926440.8772676,,0.052304744720458984,19.118724416770746,,20.617000001948327,0.0040000013541430235,1,4.460800002561882,1,,0,16.06359999277629,1,hover,0.009299983503296971,1
1787926440.8901908,,0.012923240661621094,77.3799719577891,,0.07759997970424592,0.004799978341907263,1,,0,,0,,0,hover,0.00990001717582345,1
1787926440.9365547,,0.04636383056640625,21.568537107125227,,16.344600007869303,0.0036999990697950125,1,,0,,0,16.27270001336001,1,hover,0.00890000956133008,1
1787926440.943538,,0.006983280181884766,143.19918060771593,,0.07300000288523734,0.0050000089686363935,1,,0,,0,,0,hover,0.010899995686486363,1
1787926440.989401,,0.04586315155029297,21.80399658979851,,20.44620001106523,0.0037999998312443495,1,4.529700003331527,1,,0,15.847400005441159,1,hover,0.009000010322779417,1
1787926441.0341384,,0.04473733901977539,22.35269289391501,,0.15389997861348093,0.007399998139590025,1,,0,,0,,0,hover,0.017600017599761486,1
1787926441.0819085,,0.047770023345947266,20.933630129465666,,16.13900001393631,0.024900014977902174,1,,0,,0,15.953800000716,1,hover,0.009799987310543656,1
1787926441.0981295,,0.016221046447753906,61.648303839143985,,0.07730000652372837,0.0043000036384910345,1,,0,,0,,0,hover,0.009899988071992993,1
1787926441.1500027,,0.051873207092285156,19.277774713658008,,20.545499981381,0.0043000036384910345,1,4.442100005690008,1,,0,16.04299998143688,1,hover,0.009200011845678091,1
1787926441.1624107,,0.012408018112182617,80.59304805641489,,0.09779998799785972,0.006100017344579101,1,,0,,0,,0,hover,0.013699987903237343,1
1787926441.2109694,,0.048558712005615234,20.593626945549172,,16.648199991323054,0.0035999983083456755,1,,0,,0,16.57909998903051,1,hover,0.008600007276982069,1
1787926441.2258456,,0.014876127243041992,67.22179661831878,,0.07459998596459627,0.0041000021155923605,1,,0,,0,,0,hover,0.00990001717582345,1
1787926441.2782245,,0.05237889289855957,19.091659725161932,,20.51119998213835,0.0037999998312443495,1,4.313099983846769,1,,0,16.14059999701567,1,hover,0.009299983503296971,1
1787926441.2901955,,0.011970996856689453,83.53523202549293,,0.08090000483207405,0.0048000074457377195,1,,0,,0,,0,hover,0.010199990356341004,1
1787926441.3537574,,0.06356191635131836,15.732691167975753,,16.199000005144626,0.0037999998312443495,1,,0,,0,16.13159998669289,1,hover,0.008600007276982069,1
1787926441.3587966,,0.005039215087890625,198.44360333081,,0.0619000056758523,0.0039000005926936865,1,,0,,0,,0,hover,0.008700008038431406,1
1787926441.39119,,0.032393455505371094,30.870433067388937,,21.553300000960007,0.0039000005926936865,1,4.722600016975775,1,,0,16.77019998896867,1,hover,0.00890000956133008,1
1787926441.4335916,,0.04240155220031738,23.584042284011357,,0.08960001287050545,0.006099988240748644,1,,0,,0,,0,hover,0.013500015484169126,1
1787926441.4814506,,0.04785895347595215,20.894731860412982,,16.161900013685226,0.0039000005926936865,1,,0,,0,16.09310001367703,1,hover,0.008500006515532732,1
1787926441.4980073,,0.016556739807128906,60.39836414953056,,0.17240000306628644,0.008400005754083395,1,,0,,0,,0,hover,0.016099977074190974,1
1787926441.555316,,0.05730867385864258,17.449365561426134,,26.044199999887496,0.0039000005926936865,1,4.365000000689179,1,,0,21.614199999021366,1,hover,0.00969998654909432,1
1787926441.561301,,0.0059850215911865234,167.08377484762778,,0.13699999544769526,0.006599992047995329,1,,0,,0,,0,hover,0.013599987141788006,1
1787926441.609969,,0.04866790771484375,20.547421225897477,,16.254599991953,0.0037999998312443495,1,,0,,0,16.178799996851012,1,hover,0.008600007276982069,1
1787926441.6258657,,0.01589679718017578,62.905753194552766,,0.06760001997463405,0.0041000021155923605,1,,0,,0,,0,hover,0.00969998654909432,1
1787926441.678219,,0.0523533821105957,19.100962720756332,,20.244999992428347,0.0035999983083456755,1,4.3372999934945256,1,,0,15.854400000534952,1,hover,0.008700008038431406,1
1787926441.7062063,,0.027987241744995117,35.73056641706492,,0.0743999844416976,0.004499976057559252,1,,0,,0,,0,hover,0.00990001717582345,1
1787926441.7275765,,0.02137017250061035,46.794194102618455,,16.52720000129193,0.003300025127828121,1,,0,,0,16.464100015582517,1,hover,0.00869997893460095,1
1787926441.7373292,,0.009752750396728516,102.53517821346502,,0.06689998554065824,0.004499976057559252,1,,0,,0,,0,hover,0.009400013368576765,1
1787926441.7906222,,0.05329298973083496,18.76419403472511,,20.986200019251555,0.0037999998312443495,1,4.298899992136285,1,,0,16.633100021863356,1,hover,0.008700008038431406,1
1787926441.8335001,,0.042877912521362305,23.32203088249195,,0.09269997826777399,0.006000016583129764,1,,0,,0,,0,hover,0.013999990187585354,1
1787926441.8815415,,0.048041343688964844,20.815404466501242,,16.19519997620955,0.0036999990697950125,1,,0,,0,16.133500001160428,1,hover,0.008200004231184721,1
1787926441.8980603,,0.016518831253051758,60.536970484231794,,0.0743999844416976,0.004699977580457926,1,,0,,0,,0,hover,0.010500021744519472,1
1787926441.9502513,,0.05219101905822754,19.16038464173957,,20.59569998527877,0.0040000013541430235,1,4.646800021873787,1,,0,15.893999981926754,1,hover,0.008800008799880743,1
1787926441.9623673,,0.012115955352783203,82.5357944035578,,0.07280000136233866,0.004699977580457926,1,,0,,0,,0,hover,0.010300020221620798,1
1787926442.010987,,0.048619747161865234,20.567774584898444,,16.496900003403425,0.0035999983083456755,1,,0,,0,16.43540000077337,1,hover,0.008800008799880743,1
1787926442.025545,,0.014557838439941406,68.6915165411071,,0.13559998478740454,0.0052000104915350676,1,,0,,0,,0,hover,0.013699987903237343,1
1787926442.078439,,0.05289411544799805,18.905694736177846,,21.09210001071915,0.0044000043999403715,1,4.323800007114187,1,,0,16.713299992261454,1,hover,0.009499985026195645,1
1787926442.0835211,,0.005082130432128906,196.76787389754176,,0.05329999839887023,0.0036999990697950125,1,,0,,0,,0,hover,0.008600007276982069,1
1787926442.1217635,,0.038242340087890625,26.149027431421448,,16.627000004518777,0.0043000036384910345,1,,0,,0,16.52460001059808,1,hover,0.010099989594891667,1
1787926442.138017,,0.01625347137451172,61.525318312503664,,0.06960000609979033,0.0046000059228390455,1,,0,,0,,0,hover,0.00969998654909432,1
1787926442.1900258,,0.052008867263793945,19.22749047634328,,20.725299982586876,0.0039000005926936865,1,4.293799982406199,1,,0,16.37789999949746,1,hover,0.00990001717582345,1
1787926442.2331915,,0.04316568374633789,23.166550676608672,,0.07280000136233866,0.0047000066842883825,1,,0,,0,,0,hover,0.010099989594891667,1
1787926442.2815917,,0.048400163650512695,20.661087165340756,,16.82220000657253,0.0036999990697950125,1,,0,,0,16.76000002771616,1,hover,0.008800008799880743,1
1787926442.297259,,0.015667438507080078,63.826642724533585,,0.07199999527074397,0.0046000059228390455,1,,0,,0,,0,hover,0.009899988071992993,1
1787926442.350717,,0.05345797538757324,18.706282696827657,,21.023600012995303,0.0048000074457377195,1,4.780100018251687,1,,0,16.185599990421906,1,hover,0.009799987310543656,1
1787926442.3618674,,0.011150360107421875,89.6832021895313,,0.06779999239370227,0.004699977580457926,1,,0,,0,,0,hover,0.00990001717582345,1
1787926442.4135454,,0.05167794227600098,19.35061567775302,,18.80890000029467,0.0036999990697950125,1,,0,,0,18.745999987004325,1,hover,0.00890000956133008,1
1787926442.4254243,,0.01187896728515625,84.18240205523442,,0.06799999391660094,0.0048999791033566,1,,0,,0,,0,hover,0.010500021744519472,1
1787926442.497044,,0.07161974906921387,13.96262920488024,,23.017400002572685,0.0042000028770416975,1,4.301199980545789,1,,0,18.664100003661588,1,hover,0.009400013368576765,1
1787926442.5026026,,0.005558490753173828,179.90494981556145,,0.06430002395063639,0.0042000028770416975,1,,0,,0,,0,hover,0.009899988071992993,1
1787926442.5265412,,0.023938655853271484,41.77343983427285,,16.747399989981204,0.0035999983083456755,1,,0,,0,16.684599977452308,1,hover,0.009199982741847634,1
1787926442.5375116,,0.010970354080200195,91.15476061113164,,0.12919999426230788,0.007300026481971145,1,,0,,0,,0,hover,0.018499995348975062,1
1787926442.5906968,,0.053185224533081055,18.802214501849154,,21.493200008990243,0.0043000036384910345,1,4.504400014411658,1,,0,16.933899983996525,1,hover,0.00969998654909432,1
1787926442.6334713,,0.04277443885803223,23.37844812690556,,0.06880000000819564,0.0044000043999403715,1,,0,,0,,0,hover,0.010299991117790341,1
1787926442.6808064,,0.047335147857666016,21.12595069961418,,15.986099984729663,0.0034999975468963385,1,,0,,0,15.923500002827495,1,hover,0.008700008038431406,1
1787926442.697807,,0.017000675201416016,58.821193167475386,,0.07119998917914927,0.0042000028770416975,1,,0,,0,,0,hover,0.010199990356341004,1
1787926442.7494833,,0.051676273345947266,19.351240622664317,,20.194899989292026,0.0035999983083456755,1,4.319899977417663,1,,0,15.824500005692244,1,hover,0.008599978173151612,1
1787926442.7620049,,0.012521505355834961,79.86260210590453,,0.09469999349676073,0.0047000066842883825,1,,0,,0,,0,hover,0.011399999493733048,1
1787926442.8120928,,0.050087928771972656,19.964890234382437,,18.12750002136454,0.0039000005926936865,1,,0,,0,18.06530001340434,1,hover,0.008700008038431406,1
1787926442.8250573,,0.012964487075805664,77.13378818250364,,0.07199999527074397,0.0040000013541430235,1,,0,,0,,0,hover,0.010800024028867483,1
1787926442.85092,,0.025862693786621094,38.665732512260774,,21.002499997848645,0.0039000005926936865,1,4.3363999866414815,1,,0,16.612500010523945,1,hover,0.009299983503296971,1
1787926442.8732448,,0.022324800491333008,44.79323344404455,,0.06859999848529696,0.0046000059228390455,1,,0,,0,,0,hover,0.010399991879239678,1
1787926442.9224384,,0.049193620681762695,20.327838978738253,,17.232199985301122,0.0041000021155923605,1,,0,,0,17.172299994854257,1,hover,0.008700008038431406,1
