t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,crop_ok,face_bbox_h,face_bbox_w,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying
1787926437.0391335,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,,,,,False,,,False,False,0/20,-1.0,False
1787926437.5618434,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,202,202,False,False,0/20,-1.0,False
1787926438.0888388,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,202,202,False,False,0/20,-1.0,False
1787926438.6172822,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,202,202,False,False,0/20,-1.0,False
1787926439.1509125,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,205,205,False,False,0/20,-1.0,False
1787926439.6794548,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,204,204,False,False,0/20,-1.0,False
1787926440.1851256,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,205,205,False,False,0/20,-1.0,False
1787926440.6821175,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,203,203,False,False,0/20,-1.0,False
1787926441.2109694,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,198,198,False,False,0/20,-1.0,False
1787926441.7062063,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,176,176,False,False,0/20,-1.0,False
1787926442.2331915,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,165,165,False,False,0/20,-1.0,False
1787926442.7620049,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,164,164,False,False,0/20,-1.0,False
1787926443.2741868,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,173,173,False,False,0/20,-1.0,False
1787926443.8336194,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,207,207,False,False,0/20,-1.0,False
1787926444.3611212,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,210,210,False,False,0/20,-1.0,False
1787926444.87258,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,207,207,False,False,0/20,-1.0,False
1787926445.434609,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,210,210,False,False,0/20,-1.0,False
1787926445.9472365,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,206,206,False,False,0/20,-1.0,False
1787926446.4740884,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,202,202,False,False,0/20,-1.0,False
1787926447.032085,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,205,205,False,False,0/20,-1.0,False
1787926447.5454836,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,201,201,False,False,0/20,-1.0,False
1787926448.0747712,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,193,193,False,False,0/20,-1.0,False
1787926448.6183932,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,191,191,False,False,0/20,-1.0,False
1787926449.1461258,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,235,235,False,False,0/20,-1.0,False
1787926449.692901,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,,,,,True,242,243,False,True,13/20,-1.0,False
1787926450.2301648,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,,,,,True,247,247,True,False,0/20,0.9333085417747498,False
1787926450.691325,face,ground,Search: face_detected -> face (exit search),HOVER,,True,False,False,False,,,,,True,237,237,True,False,0/20,0.5471959710121155,False
1787926451.218052,face,ground,Search: face_detected -> face (exit search),HOVER,,True,False,False,False,,,,,True,190,190,True,False,0/20,0.3888019323348999,False
1787926451.7532597,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,187,187,True,False,0/20,0.4083606004714966,False
1787926452.2385066,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,206,206,True,False,0/20,0.505942702293396,False
1787926452.761651,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,226,226,True,False,0/20,0.9236520528793335,False
1787926453.2967713,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,238,238,True,False,0/20,0.861751914024353,False
1787926453.774017,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,248,248,True,False,0/20,0.7427399754524231,False
1787926454.3011694,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,246,246,True,False,0/20,0.6955186128616333,False
1787926454.8235526,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,258,261,True,False,0/20,0.5446449518203735,False
1787926455.3078701,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,259,272,True,False,0/20,0.5062289237976074,False
1787926455.838916,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,248,257,True,False,0/20,0.5973588228225708,False
1787926456.3795276,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,218,218,True,False,0/20,0.4654122591018677,False
1787926456.9073818,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,190,190,True,False,0/20,0.3419194221496582,False
1787926457.4372463,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,189,189,True,False,0/20,0.32112669944763184,False
1787926457.9614484,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,176,176,True,False,0/20,0.25097230076789856,False
1787926458.492579,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,186,186,True,False,0/20,0.35613352060317993,False
1787926459.0078714,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,,,,,True,190,190,True,True,6/20,0.36022675037384033,False
1787926459.534919,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,191,191,True,False,0/20,0.9945478439331055,False
1787926460.035261,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,189,189,True,False,0/20,0.991104006767273,False
1787926460.5475059,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,190,190,True,False,0/20,0.9938249588012695,False
1787926461.0404058,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,188,188,True,False,0/20,0.9791632890701294,False
1787926461.5864983,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,188,188,True,False,0/20,0.9866547584533691,False
1787926462.1061518,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,192,192,True,False,0/20,0.9797285199165344,False
1787926462.6410804,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,192,192,True,False,0/20,0.966011643409729,False
1787926463.1722293,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,192,192,True,False,0/20,0.9697058200836182,False
1787926463.6983736,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,192,192,True,False,0/20,0.9476401805877686,False
1787926464.2468054,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,192,192,True,False,0/20,0.9247365593910217,False
1787926464.7860956,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,197,197,True,False,0/20,0.9281461834907532,False
1787926465.3002815,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,196,197,True,False,0/20,0.9403528571128845,False
1787926465.8295436,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,194,194,True,False,0/20,0.9641526937484741,False
1787926466.3712974,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,195,195,True,False,0/20,0.9451483488082886,False
1787926466.9243612,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,194,194,True,False,0/20,0.956027626991272,False
1787926467.4296057,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,194,194,True,False,0/20,0.9639617204666138,False
1787926467.898907,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,194,194,True,False,0/20,0.934867262840271,False
1787926468.43594,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,195,195,True,False,0/20,0.925830602645874,False
1787926468.972082,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,195,195,True,False,0/20,0.9548869132995605,False
1787926469.4932544,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,195,195,True,False,0/20,0.8965909481048584,False
1787926470.040673,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,192,192,True,False,0/20,0.9011720418930054,False
1787926470.575418,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,194,194,True,False,0/20,0.9387572407722473,False
1787926471.0978835,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,195,195,True,False,0/20,0.8749473094940186,False
1787926471.6303535,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,194,194,True,False,0/20,0.8485851287841797,False
1787926472.1148264,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,195,195,True,False,0/20,0.8986892700195312,False
1787926472.645355,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,197,197,True,False,0/20,0.8637646436691284,False
1787926473.1863773,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,198,198,True,False,0/20,0.8593538403511047,False
1787926473.7066448,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,199,199,True,False,0/20,0.9164981842041016,False
1787926474.2431097,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,193,193,True,False,0/20,0.9074391722679138,False
1787926474.7891376,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,194,194,True,False,0/20,0.8866333365440369,False
1787926475.3164914,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,196,196,True,False,0/20,0.8347468972206116,False
1787926475.8590882,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,196,196,True,False,0/20,0.8237645030021667,False
1787926476.3986602,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,206,206,True,False,0/20,0.7993820309638977,False
1787926476.9243555,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,206,206,True,False,0/20,0.8405774831771851,False
1787926477.4485383,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,196,196,True,False,0/20,0.8020265102386475,False
1787926477.9920058,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,202,202,True,False,0/20,0.7772857546806335,False
1787926478.5100455,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,192,192,True,False,0/20,0.9366139769554138,False
1787926479.0768244,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,194,194,True,False,0/20,0.8739566206932068,False
1787926479.5594442,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,192,192,True,False,0/20,0.9022394418716431,False
1787926480.1131532,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,191,191,True,False,0/20,0.8590734004974365,False
1787926480.6413152,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,195,195,True,False,0/20,0.7939660549163818,False
1787926481.1730478,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,190,190,True,False,0/20,0.7855179309844971,False
1787926481.6856809,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,193,193,True,False,0/20,0.7686889171600342,False
1787926482.2418253,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,194,194,True,False,0/20,0.8018707036972046,False
1787926482.780756,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,195,195,True,False,0/20,0.8808544874191284,False
1787926483.2940557,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,194,194,True,False,0/20,0.8114771842956543,False
1787926483.8251996,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,192,192,True,False,0/20,0.8533872961997986,False
1787926484.3611326,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,196,196,True,False,0/20,0.8054938316345215,False
1787926484.880689,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,194,194,True,False,0/20,0.8487403392791748,False
1787926485.4118009,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,195,195,True,False,0/20,0.733335018157959,False
1787926485.904798,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,194,194,True,False,0/20,0.8400437831878662,False
1787926486.4344518,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,198,198,True,False,0/20,0.8360621333122253,False
1787926486.9635236,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,198,198,True,False,0/20,0.8318917751312256,False
1787926487.4911668,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,194,194,True,False,0/20,0.8448944687843323,False
1787926487.9640203,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,197,197,True,False,0/20,0.7820955514907837,False
1787926488.499091,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,200,200,True,False,0/20,0.7414805889129639,False
1787926489.0160527,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,201,201,True,False,0/20,0.7151707410812378,False
1787926489.5536044,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,200,200,True,False,0/20,0.8283354640007019,False
1787926490.0495243,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,196,196,True,False,0/20,0.8223342895507812,False
1787926490.5674565,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,198,198,True,False,0/20,0.8296725749969482,False
1787926491.0998368,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,198,198,True,False,0/20,0.832621693611145,False
1787926491.5851374,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,201,202,True,False,0/20,0.7546360492706299,False
1787926492.1066942,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,200,200,True,False,0/20,0.6920295357704163,False
1787926492.6255827,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,206,206,True,False,0/20,0.5053808689117432,False
1787926493.1587622,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,196,196,True,False,0/20,0.842330813407898,False
1787926493.6471632,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,198,198,True,False,0/20,0.6695036888122559,False
1787926494.1633825,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,199,199,True,False,0/20,0.7356717586517334,False
1787926494.698562,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,205,205,True,False,0/20,0.7520627379417419,False
1787926495.2304275,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,200,200,True,False,0/20,0.6838569641113281,False
1787926495.7367463,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,198,198,True,False,0/20,0.6176878213882446,False
1787926496.2409441,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,199,199,True,False,0/20,0.6471351385116577,False
1787926496.7737925,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,202,202,True,False,0/20,0.7187196016311646,False
1787926497.3068495,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,203,203,True,False,0/20,0.7377338409423828,False
1787926497.840141,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,196,196,True,False,0/20,0.6975374221801758,False
1787926498.3705423,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,201,201,True,False,0/20,0.6752200126647949,False
1787926498.8808868,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,True,False,False,,,,,True,199,199,True,False,0/20,0.8324729204177856,False
1787926499.4428759,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,202,202,True,False,0/20,0.7289936542510986,False
1787926499.9709935,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,206,206,True,False,0/20,0.6651750206947327,False
1787926500.4829776,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,198,198,True,False,0/20,0.6146920919418335,False
1787926501.0241096,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,False,False,,,,,True,207,207,True,False,0/20,0.5188572406768799,False
1787926501.5685325,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,196,196,True,False,0/20,0.5802131295204163,False
1787926502.0917985,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,199,199,True,False,0/20,0.5582504272460938,False
1787926502.6112063,gesture,ground,Perception: hand_detected -> gesture (preempts face),UP,,True,True,True,True,,,,,True,198,198,True,False,0/20,0.5646770000457764,False
1787926503.0949342,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,206,206,True,False,0/20,0.42699986696243286,False
1787926503.6312075,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,204,204,True,False,0/20,0.4460952877998352,False
1787926504.1784725,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,200,200,True,False,0/20,0.616997480392456,False
1787926504.7046282,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,201,201,True,False,0/20,0.6590230464935303,False
1787926505.2343214,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,200,200,True,False,0/20,0.6402605772018433,False
1787926505.7729986,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,202,202,True,False,0/20,0.6196057796478271,False
1787926506.3122358,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,203,203,True,False,0/20,0.6365741491317749,False
1787926506.8509367,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,206,206,True,False,0/20,0.5592398643493652,False
1787926507.3681006,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,204,204,True,False,0/20,0.5112841129302979,False
1787926507.9045274,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,204,204,True,False,0/20,0.4861655533313751,False
1787926508.4420729,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,False,False,,,,,True,201,201,True,False,0/20,0.504351019859314,False
1787926508.9742093,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,202,202,True,False,0/20,0.5355995893478394,False
1787926509.525148,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,204,204,True,False,0/20,0.5607532858848572,False
1787926510.0426018,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,204,204,True,False,0/20,0.5046998262405396,False
1787926510.576743,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,,True,True,True,True,,,,,True,201,201,True,False,0/20,0.5566222667694092,False
1787926511.1128883,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,,,,,True,202,202,True,False,0/20,0.491544634103775,False
1787926511.6435816,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,False,False,,,,,True,203,203,True,False,0/20,0.5395420789718628,False
1787926512.1753032,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,,,,,True,198,198,True,False,0/20,0.6748158931732178,False
1787926512.7014008,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,,,,,True,202,202,True,False,0/20,0.47857412695884705,False
