t,bat,h,yaw,vgx,vgy,vgz,tof
1787921876.949894,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921877.9555507,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921878.9760497,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921879.9783168,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921880.9797132,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921881.98024,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921882.9802697,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921883.981838,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921884.9837093,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921886.0292876,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921887.0523164,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921888.0927544,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921889.1097286,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921890.1165118,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921891.1177108,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921892.1193259,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921893.1200535,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921894.1670244,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921895.1678638,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921896.1698835,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921897.1888,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921898.190903,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921899.1913393,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921900.230307,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921901.273539,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921902.3078623,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921903.329686,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921904.3313901,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921905.3536663,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921906.362297,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921907.3744502,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921908.3765073,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921909.408774,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921910.4123964,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921911.4126873,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921912.4134934,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921913.4191866,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921914.4195735,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921915.4212055,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921916.421386,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921917.447975,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921918.4540877,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921919.4697337,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921920.4948852,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921921.530218,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921922.5505393,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921923.5533268,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921924.556014,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921925.6002524,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921926.6038861,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921927.6112387,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921928.61553,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921929.6296113,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921930.6363275,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921931.6404054,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921932.6428452,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921933.643856,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921934.659154,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921935.6591809,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921936.6602411,27.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921937.6609504,26.0,0.0,105.0,0.0,0.0,0.0,10.0
1787921938.6764708,26.0,0.0,105.0,0.0,0.0,0.0,10.0
