t,seq,frame_age_ms,round,hold,cue_label,cue_name,phase,vocabulary,hand_detected,hand_auth,face_auth,mode,raw_gesture,emitted_gesture,command,fb_stable_count,gesture_conf,battery,altitude_cm,actuation_suppressed,bbox_area,delta_s,lm00_x,lm00_y,lm00_z,lm01_x,lm01_y,lm01_z,lm02_x,lm02_y,lm02_z,lm03_x,lm03_y,lm03_z,lm04_x,lm04_y,lm04_z,lm05_x,lm05_y,lm05_z,lm06_x,lm06_y,lm06_z,lm07_x,lm07_y,lm07_z,lm08_x,lm08_y,lm08_z,lm09_x,lm09_y,lm09_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z
1790262435.4329894,942,9.97,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262435.4594953,943,2.25,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262435.5126681,944,22.73,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262435.5590546,945,1.0,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262435.5960162,946,2.99,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262435.6274421,947,3.99,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262435.6640952,948,4.98,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262435.7253423,949,3.99,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262435.7608807,950,4.53,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262435.7948184,951,2.99,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262435.8342988,952,7.28,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262435.8940687,953,1.21,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262435.928187,954,1.99,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262435.963097,955,2.0,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262436.0001285,956,5.99,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262436.065724,957,1.61,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262436.096453,958,29.13,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262436.1267781,959,1.08,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262436.165276,960,3.96,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262436.2248223,961,2.0,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262436.2578452,962,1.33,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262436.2934437,963,3.02,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262436.3291078,964,3.0,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262436.3925674,965,1.0,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262436.429762,966,1.13,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262436.4627566,967,2.02,0,0,5,FORWARD,settle,svm,0,0,0,hover,CENTER,HOVER,rc lr=0 fb=0 ud=0 yaw=0,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262436.5113618,968,20.73,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=0 ud=-11 yaw=-20,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262436.56402,969,1.95,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=0 ud=-9 yaw=-20,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262436.6238575,971,1.99,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=0 ud=-9 yaw=-20,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790262436.6630304,972,2.99,0,0,5,FORWARD,settle,svm,0,0,1,face,CENTER,FACE,rc lr=0 fb=2 ud=-7 yaw=-20,0,,100.0,60.0,1,0.01687346358778541,-5.92227254179792e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
