t,event,latency_ms
1789944716.60849,rc_send_suppressed,
1789944716.7200124,rc_send_suppressed,
1789944716.8329988,rc_send_suppressed,
1789944716.9487658,rc_send_suppressed,
1789944717.0617192,rc_send_suppressed,
1789944717.1731665,rc_send_suppressed,
1789944717.3164728,rc_send_suppressed,
1789944717.4498146,rc_send_suppressed,
1789944717.559188,rc_send_suppressed,
1789944717.6844265,rc_send_suppressed,
1789944717.8242402,rc_send_suppressed,
1789944717.885983,llm_explanation,4009.0377999586053
1789944717.9546382,rc_send_suppressed,
1789944718.0751243,rc_send_suppressed,
1789944718.191424,rc_send_suppressed,
1789944718.3069143,rc_send_suppressed,
1789944718.44061,rc_send_suppressed,
1789944718.5571892,rc_send_suppressed,
1789944718.6886683,rc_send_suppressed,
1789944718.8062127,rc_send_suppressed,
1789944718.9064634,rc_send_suppressed,
1789944719.0221672,rc_send_suppressed,
1789944719.1334286,rc_send_suppressed,
1789944719.2393286,rc_send_suppressed,
1789944719.3430722,rc_send_suppressed,
1789944719.453132,rc_send_suppressed,
1789944719.5607278,rc_send_suppressed,
1789944719.671809,rc_send_suppressed,
1789944719.7751205,rc_send_suppressed,
1789944719.893398,rc_send_suppressed,
1789944720.0264485,rc_send_suppressed,
1789944720.1534677,rc_send_suppressed,
1789944720.2572005,rc_send_suppressed,
1789944720.3657165,rc_send_suppressed,
1789944720.495055,rc_send_suppressed,
1789944720.5995028,rc_send_suppressed,
1789944720.7120943,rc_send_suppressed,
1789944720.8795936,rc_send_suppressed,
1789944721.0158515,rc_send_suppressed,
1789944721.123891,rc_send_suppressed,
1789944721.2545044,rc_send_suppressed,
1789944721.3652267,rc_send_suppressed,
1789944721.4839551,rc_send_suppressed,
1789944721.6175375,rc_send_suppressed,
1789944721.725035,rc_send_suppressed,
1789944721.8273091,rc_send_suppressed,
1789944721.9547086,rc_send_suppressed,
1789944722.0589411,rc_send_suppressed,
1789944722.1627512,rc_send_suppressed,
1789944722.2664397,rc_send_suppressed,
1789944722.3728175,rc_send_suppressed,
1789944722.5357666,rc_send_suppressed,
1789944722.6691315,rc_send_suppressed,
1789944722.7850902,rc_send_suppressed,
1789944722.8992314,rc_send_suppressed,
1789944723.017189,rc_send_suppressed,
1789944723.1211643,rc_send_suppressed,
1789944723.2331197,rc_send_suppressed,
1789944723.3360739,rc_send_suppressed,
1789944723.4570575,rc_send_suppressed,
1789944723.5593672,rc_send_suppressed,
1789944723.6815863,rc_send_suppressed,
1789944723.8085647,rc_send_suppressed,
1789944723.9316201,rc_send_suppressed,
1789944724.031622,rc_send_suppressed,
1789944724.1374197,rc_send_suppressed,
1789944724.2629097,rc_send_suppressed,
1789944724.3809793,rc_send_suppressed,
1789944724.5537398,rc_send_suppressed,
1789944724.6731431,rc_send_suppressed,
1789944724.7854626,rc_send_suppressed,
1789944724.8884296,rc_send_suppressed,
1789944725.0117536,rc_send_suppressed,
1789944725.1373935,rc_send_suppressed,
1789944725.2413867,rc_send_suppressed,
1789944725.3629053,rc_send_suppressed,
1789944725.4693751,rc_send_suppressed,
1789944725.5739596,rc_send_suppressed,
1789944725.685181,rc_send_suppressed,
1789944725.811712,rc_send_suppressed,
1789944725.9277737,rc_send_suppressed,
1789944726.0464447,rc_send_suppressed,
1789944726.1624134,rc_send_suppressed,
1789944726.2639313,rc_send_suppressed,
1789944726.388335,rc_send_suppressed,
1789944726.5560124,rc_send_suppressed,
1789944726.6663766,rc_send_suppressed,
1789944726.786725,rc_send_suppressed,
1789944726.9054844,rc_send_suppressed,
1789944727.0200202,rc_send_suppressed,
1789944727.151506,rc_send_suppressed,
1789944727.2540407,rc_send_suppressed,
1789944727.3707857,rc_send_suppressed,
1789944727.4753048,rc_send_suppressed,
1789944727.638052,rc_send_suppressed,
1789944727.7729368,rc_send_suppressed,
1789944727.8890147,rc_send_suppressed,
1789944728.0472817,rc_send_suppressed,
1789944728.1692543,rc_send_suppressed,
1789944728.2691112,rc_send_suppressed,
1789944728.3955479,rc_send_suppressed,
1789944728.5037491,rc_send_suppressed,
1789944728.666394,rc_send_suppressed,
1789944728.7740936,rc_send_suppressed,
1789944728.9102902,rc_send_suppressed,
1789944729.0463173,rc_send_suppressed,
1789944729.162922,rc_send_suppressed,
1789944729.2691522,rc_send_suppressed,
1789944729.3882356,rc_send_suppressed,
1789944729.5021555,rc_send_suppressed,
1789944729.6165502,rc_send_suppressed,
1789944729.7319052,rc_send_suppressed,
1789944729.8553314,rc_send_suppressed,
1789944729.974966,rc_send_suppressed,
1789944730.0904021,rc_send_suppressed,
1789944730.209456,rc_send_suppressed,
1789944730.3164663,rc_send_suppressed,
1789944730.4442966,rc_send_suppressed,
1789944730.576986,rc_send_suppressed,
1789944730.7496705,rc_send_suppressed,
1789944730.8632386,rc_send_suppressed,
1789944730.9649725,rc_send_suppressed,
1789944731.0969503,rc_send_suppressed,
1789944731.2008297,rc_send_suppressed,
1789944731.303015,rc_send_suppressed,
1789944731.4216568,rc_send_suppressed,
1789944731.532359,rc_send_suppressed,
1789944731.634582,rc_send_suppressed,
1789944731.7818234,rc_send_suppressed,
1789944731.9187558,rc_send_suppressed,
1789944732.0334406,rc_send_suppressed,
1789944732.1345189,rc_send_suppressed,
1789944732.297252,rc_send_suppressed,
1789944732.397552,rc_send_suppressed,
1789944732.509231,rc_send_suppressed,
1789944732.5897958,llm_explanation,2720.551499980502
1789944732.64881,rc_send_suppressed,
1789944732.7585354,rc_send_suppressed,
1789944732.929741,rc_send_suppressed,
1789944733.0327446,rc_send_suppressed,
1789944733.1612387,rc_send_suppressed,
1789944733.3238175,rc_send_suppressed,
1789944733.433319,rc_send_suppressed,
1789944733.5459678,rc_send_suppressed,
1789944733.6462924,rc_send_suppressed,
1789944733.7778213,rc_send_suppressed,
1789944733.909703,rc_send_suppressed,
1789944734.0141628,rc_send_suppressed,
1789944734.1206336,rc_send_suppressed,
1789944734.2323868,rc_send_suppressed,
1789944734.3341792,rc_send_suppressed,
1789944734.437394,rc_send_suppressed,
1789944734.5503988,rc_send_suppressed,
1789944734.6883383,rc_send_suppressed,
1789944734.8144848,rc_send_suppressed,
1789944734.983002,rc_send_suppressed,
1789944735.0998838,rc_send_suppressed,
1789944735.205988,rc_send_suppressed,
1789944735.337674,rc_send_suppressed,
1789944735.4411986,rc_send_suppressed,
1789944735.5703394,rc_send_suppressed,
1789944735.6782408,rc_send_suppressed,
1789944735.7803228,rc_send_suppressed,
1789944735.880438,rc_send_suppressed,
1789944735.9631085,llm_explanation,3360.9480999875814
1789944735.9876044,rc_send_suppressed,
1789944736.116769,rc_send_suppressed,
1789944736.2274642,rc_send_suppressed,
1789944736.3502629,rc_send_suppressed,
1789944736.4760988,rc_send_suppressed,
1789944736.5857036,rc_send_suppressed,
1789944736.6904218,rc_send_suppressed,
1789944736.8116546,rc_send_suppressed,
1789944736.9166107,rc_send_suppressed,
1789944737.0248864,rc_send_suppressed,
1789944737.1562629,rc_send_suppressed,
1789944737.2756684,rc_send_suppressed,
1789944737.440161,rc_send_suppressed,
1789944737.5667942,rc_send_suppressed,
1789944737.670936,rc_send_suppressed,
1789944737.8005335,rc_send_suppressed,
1789944737.902027,rc_send_suppressed,
1789944738.068091,rc_send_suppressed,
1789944738.2005618,rc_send_suppressed,
1789944738.3239517,rc_send_suppressed,
1789944738.4404335,rc_send_suppressed,
1789944738.549138,rc_send_suppressed,
1789944738.6491704,rc_send_suppressed,
1789944738.750579,rc_send_suppressed,
1789944738.8505907,rc_send_suppressed,
1789944738.9735699,rc_send_suppressed,
1789944739.0813248,rc_send_suppressed,
1789944739.1967611,rc_send_suppressed,
1789944739.300734,rc_send_suppressed,
1789944739.4195597,rc_send_suppressed,
1789944739.5294187,rc_send_suppressed,
1789944739.6342964,rc_send_suppressed,
1789944739.7773788,rc_send_suppressed,
1789944739.9064822,rc_send_suppressed,
1789944739.9680972,llm_explanation,4008.0311999772675
1789944740.039705,rc_send_suppressed,
1789944740.1750891,rc_send_suppressed,
1789944740.2868116,rc_send_suppressed,
1789944740.421495,rc_send_suppressed,
1789944740.5384276,rc_send_suppressed,
1789944740.6498559,rc_send_suppressed,
1789944740.7601697,rc_send_suppressed,
1789944740.880235,rc_send_suppressed,
1789944740.9900813,rc_send_suppressed,
1789944741.0963466,rc_send_suppressed,
1789944741.2900236,rc_send_suppressed,
1789944741.403443,rc_send_suppressed,
1789944741.5109043,rc_send_suppressed,
1789944741.6402378,rc_send_suppressed,
1789944741.7432847,rc_send_suppressed,
1789944741.8759353,rc_send_suppressed,
1789944741.990969,rc_send_suppressed,
1789944742.1702263,rc_send_suppressed,
1789944742.2749686,rc_send_suppressed,
1789944742.4090018,rc_send_suppressed,
1789944742.4858053,llm_explanation,2524.6736999833956
1789944742.540946,rc_send_suppressed,
1789944742.6502461,rc_send_suppressed,
1789944742.7775085,rc_send_suppressed,
1789944742.8903778,rc_send_suppressed,
1789944743.055372,rc_send_suppressed,
1789944743.1874278,rc_send_suppressed,
1789944743.2914445,rc_send_suppressed,
1789944743.3924909,rc_send_suppressed,
1789944743.5144067,rc_send_suppressed,
1789944743.6204176,rc_send_suppressed,
1789944743.7412016,rc_send_suppressed,
1789944743.8432364,rc_send_suppressed,
1789944743.9553099,rc_send_suppressed,
1789944744.1299179,rc_send_suppressed,
1789944744.2333632,rc_send_suppressed,
1789944744.347426,rc_send_suppressed,
1789944744.4816658,rc_send_suppressed,
1789944744.6163945,rc_send_suppressed,
1789944744.7239988,rc_send_suppressed,
1789944744.8330412,rc_send_suppressed,
1789944744.9509916,rc_send_suppressed,
1789944745.0648696,rc_send_suppressed,
1789944745.180647,rc_send_suppressed,
1789944745.2997985,rc_send_suppressed,
1789944745.4057598,rc_send_suppressed,
1789944745.5130277,rc_send_suppressed,
1789944745.6395648,rc_send_suppressed,
1789944745.7475164,rc_send_suppressed,
1789944745.8647933,rc_send_suppressed,
1789944745.97919,rc_send_suppressed,
1789944746.0801818,rc_send_suppressed,
1789944746.1854355,rc_send_suppressed,
1789944746.313729,rc_send_suppressed,
1789944746.4288359,rc_send_suppressed,
1789944746.5160108,llm_explanation,4007.130199985113
1789944746.5394988,rc_send_suppressed,
1789944746.6576004,rc_send_suppressed,
1789944746.7642975,rc_send_suppressed,
1789944746.8821056,rc_send_suppressed,
1789944746.9853995,rc_send_suppressed,
1789944747.096839,rc_send_suppressed,
1789944747.200671,rc_send_suppressed,
1789944747.3097818,rc_send_suppressed,
1789944747.4777865,rc_send_suppressed,
1789944747.6010218,rc_send_suppressed,
1789944747.7062752,rc_send_suppressed,
1789944747.8417418,rc_send_suppressed,
1789944747.9582229,rc_send_suppressed,
1789944748.0614505,rc_send_suppressed,
1789944748.169933,rc_send_suppressed,
1789944748.337859,rc_send_suppressed,
1789944748.4448645,rc_send_suppressed,
1789944748.5522776,rc_send_suppressed,
1789944748.6795871,rc_send_suppressed,
1789944748.8094578,rc_send_suppressed,
1789944748.9096975,rc_send_suppressed,
1789944749.011488,rc_send_suppressed,
1789944749.1785073,rc_send_suppressed,
1789944749.3077412,rc_send_suppressed,
1789944749.4198766,rc_send_suppressed,
1789944749.5200286,rc_send_suppressed,
1789944749.6453874,rc_send_suppressed,
1789944749.7472339,rc_send_suppressed,
1789944749.8529124,rc_send_suppressed,
1789944749.9607015,rc_send_suppressed,
1789944750.0721486,rc_send_suppressed,
1789944750.18368,rc_send_suppressed,
1789944750.3211956,rc_send_suppressed,
1789944750.4404957,rc_send_suppressed,
1789944750.5567763,rc_send_suppressed,
1789944750.6569924,rc_send_suppressed,
1789944750.7716858,rc_send_suppressed,
1789944750.8757777,rc_send_suppressed,
1789944751.012082,rc_send_suppressed,
1789944751.1197352,rc_send_suppressed,
1789944751.2425275,rc_send_suppressed,
1789944751.3619394,rc_send_suppressed,
1789944751.4934177,rc_send_suppressed,
1789944751.5968792,rc_send_suppressed,
1789944751.7117567,rc_send_suppressed,
1789944751.812591,rc_send_suppressed,
1789944751.9328666,rc_send_suppressed,
1789944752.035079,rc_send_suppressed,
