t,seq,frame_age_ms,round,hold,cue_label,cue_name,phase,vocabulary,hand_detected,hand_auth,face_auth,mode,raw_gesture,emitted_gesture,command,fb_stable_count,gesture_conf,battery,altitude_cm,actuation_suppressed,bbox_area,delta_s,lm00_x,lm00_y,lm00_z,lm01_x,lm01_y,lm01_z,lm02_x,lm02_y,lm02_z,lm03_x,lm03_y,lm03_z,lm04_x,lm04_y,lm04_z,lm05_x,lm05_y,lm05_z,lm06_x,lm06_y,lm06_z,lm07_x,lm07_y,lm07_z,lm08_x,lm08_y,lm08_z,lm09_x,lm09_y,lm09_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,delta_s_rec,bbox_area_rec,replayed
1789944914.5996666,7130,5.98,2,18,0,CENTER,hold,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,68.0,40.0,1,,,0.683081925,0.632629097,-3.96383086e-07,0.642830193,0.620319188,-0.0158687998,0.610398531,0.574186802,-0.0221781954,0.599156678,0.52490592,-0.0287308451,0.601415634,0.485447019,-0.031027887,0.625127971,0.516213179,-0.000264415488,0.620985627,0.477807611,-0.0239918903,0.625692368,0.521425962,-0.0337328874,0.630499363,0.54415983,-0.0359688923,0.651535034,0.514113843,-0.00129230437,0.647644103,0.488169074,-0.0236981045,0.649610162,0.541921496,-0.0251395013,0.651327431,0.549879432,-0.0201027282,0.677704036,0.51825738,-0.00739948824,0.674862683,0.501760781,-0.0313432068,0.672959089,0.552059352,-0.0229356214,0.673258543,0.558559,-0.0108149592,0.704061627,0.526556671,-0.0150090354,0.697683513,0.514005601,-0.0275601204,0.692990005,0.551372528,-0.0195364617,0.692372322,0.562258005,-0.0097086262,-0.00016039592387200022,0.01624638286891411,CENTER
1789944914.6604078,7131,1.99,2,18,0,CENTER,hold,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,68.0,40.0,1,,,0.683081925,0.632629097,-3.96383086e-07,0.642830193,0.620319188,-0.0158687998,0.610398531,0.574186802,-0.0221781954,0.599156678,0.52490592,-0.0287308451,0.601415634,0.485447019,-0.031027887,0.625127971,0.516213179,-0.000264415488,0.620985627,0.477807611,-0.0239918903,0.625692368,0.521425962,-0.0337328874,0.630499363,0.54415983,-0.0359688923,0.651535034,0.514113843,-0.00129230437,0.647644103,0.488169074,-0.0236981045,0.649610162,0.541921496,-0.0251395013,0.651327431,0.549879432,-0.0201027282,0.677704036,0.51825738,-0.00739948824,0.674862683,0.501760781,-0.0313432068,0.672959089,0.552059352,-0.0229356214,0.673258543,0.558559,-0.0108149592,0.704061627,0.526556671,-0.0150090354,0.697683513,0.514005601,-0.0275601204,0.692990005,0.551372528,-0.0195364617,0.692372322,0.562258005,-0.0097086262,-0.00010445731944713124,0.016244685815308912,CENTER
1789944914.6942172,7132,2.89,2,18,0,CENTER,hold,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,68.0,40.0,1,,,0.683081925,0.632629097,-3.96383086e-07,0.642830193,0.620319188,-0.0158687998,0.610398531,0.574186802,-0.0221781954,0.599156678,0.52490592,-0.0287308451,0.601415634,0.485447019,-0.031027887,0.625127971,0.516213179,-0.000264415488,0.620985627,0.477807611,-0.0239918903,0.625692368,0.521425962,-0.0337328874,0.630499363,0.54415983,-0.0359688923,0.651535034,0.514113843,-0.00129230437,0.647644103,0.488169074,-0.0236981045,0.649610162,0.541921496,-0.0251395013,0.651327431,0.549879432,-0.0201027282,0.677704036,0.51825738,-0.00739948824,0.674862683,0.501760781,-0.0313432068,0.672959089,0.552059352,-0.0229356214,0.673258543,0.558559,-0.0108149592,0.704061627,0.526556671,-0.0150090354,0.697683513,0.514005601,-0.0275601204,0.692990005,0.551372528,-0.0195364617,0.692372322,0.562258005,-0.0097086262,-6.760496347213919e-05,0.016243587593917752,CENTER
1789944914.7368307,7133,12.52,2,18,0,CENTER,hold,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,68.0,40.0,1,,,0.683081925,0.632629097,-3.96383086e-07,0.642830193,0.620319188,-0.0158687998,0.610398531,0.574186802,-0.0221781954,0.599156678,0.52490592,-0.0287308451,0.601415634,0.485447019,-0.031027887,0.625127971,0.516213179,-0.000264415488,0.620985627,0.477807611,-0.0239918903,0.625692368,0.521425962,-0.0337328874,0.630499363,0.54415983,-0.0359688923,0.651535034,0.514113843,-0.00129230437,0.647644103,0.488169074,-0.0236981045,0.649610162,0.541921496,-0.0251395013,0.651327431,0.549879432,-0.0201027282,0.677704036,0.51825738,-0.00739948824,0.674862683,0.501760781,-0.0313432068,0.672959089,0.552059352,-0.0229356214,0.673258543,0.558559,-0.0108149592,0.704061627,0.526556671,-0.0150090354,0.697683513,0.514005601,-0.0275601204,0.692990005,0.551372528,-0.0195364617,0.692372322,0.562258005,-0.0097086262,-4.431114726587568e-05,0.016242867821915752,CENTER
1789944914.763759,7134,1.99,2,18,0,CENTER,hold,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,68.0,40.0,1,,,0.683081925,0.632629097,-3.96383086e-07,0.642830193,0.620319188,-0.0158687998,0.610398531,0.574186802,-0.0221781954,0.599156678,0.52490592,-0.0287308451,0.601415634,0.485447019,-0.031027887,0.625127971,0.516213179,-0.000264415488,0.620985627,0.477807611,-0.0239918903,0.625692368,0.521425962,-0.0337328874,0.630499363,0.54415983,-0.0359688923,0.651535034,0.514113843,-0.00129230437,0.647644103,0.488169074,-0.0236981045,0.649610162,0.541921496,-0.0251395013,0.651327431,0.549879432,-0.0201027282,0.677704036,0.51825738,-0.00739948824,0.674862683,0.501760781,-0.0313432068,0.672959089,0.552059352,-0.0229356214,0.673258543,0.558559,-0.0108149592,0.704061627,0.526556671,-0.0150090354,0.697683513,0.514005601,-0.0275601204,0.692990005,0.551372528,-0.0195364617,0.692372322,0.562258005,-0.0097086262,-2.8456991102809445e-05,0.01624240559877066,CENTER
1789944914.829134,7135,1.99,2,18,0,CENTER,hold,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,68.0,40.0,1,,,0.683081925,0.632629097,-3.96383086e-07,0.642830193,0.620319188,-0.0158687998,0.610398531,0.574186802,-0.0221781954,0.599156678,0.52490592,-0.0287308451,0.601415634,0.485447019,-0.031027887,0.625127971,0.516213179,-0.000264415488,0.620985627,0.477807611,-0.0239918903,0.625692368,0.521425962,-0.0337328874,0.630499363,0.54415983,-0.0359688923,0.651535034,0.514113843,-0.00129230437,0.647644103,0.488169074,-0.0236981045,0.649610162,0.541921496,-0.0251395013,0.651327431,0.549879432,-0.0201027282,0.677704036,0.51825738,-0.00739948824,0.674862683,0.501760781,-0.0313432068,0.672959089,0.552059352,-0.0229356214,0.673258543,0.558559,-0.0108149592,0.704061627,0.526556671,-0.0150090354,0.697683513,0.514005601,-0.0275601204,0.692990005,0.551372528,-0.0195364617,0.692372322,0.562258005,-0.0097086262,-1.8907480167264582e-05,0.016242098495808932,CENTER
1789944914.8620462,7136,2.99,2,18,0,CENTER,hold,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,68.0,40.0,1,,,0.683081925,0.632629097,-3.96383086e-07,0.642830193,0.620319188,-0.0158687998,0.610398531,0.574186802,-0.0221781954,0.599156678,0.52490592,-0.0287308451,0.601415634,0.485447019,-0.031027887,0.625127971,0.516213179,-0.000264415488,0.620985627,0.477807611,-0.0239918903,0.625692368,0.521425962,-0.0337328874,0.630499363,0.54415983,-0.0359688923,0.651535034,0.514113843,-0.00129230437,0.647644103,0.488169074,-0.0236981045,0.649610162,0.541921496,-0.0251395013,0.651327431,0.549879432,-0.0201027282,0.677704036,0.51825738,-0.00739948824,0.674862683,0.501760781,-0.0313432068,0.672959089,0.552059352,-0.0229356214,0.673258543,0.558559,-0.0108149592,0.704061627,0.526556671,-0.0150090354,0.697683513,0.514005601,-0.0275601204,0.692990005,0.551372528,-0.0195364617,0.692372322,0.562258005,-0.0097086262,-1.1841369179212427e-05,0.016241906167124398,CENTER
1789944914.910684,7137,16.96,2,18,0,CENTER,hold,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,68.0,40.0,1,,,0.683081925,0.632629097,-3.96383086e-07,0.642830193,0.620319188,-0.0158687998,0.610398531,0.574186802,-0.0221781954,0.599156678,0.52490592,-0.0287308451,0.601415634,0.485447019,-0.031027887,0.625127971,0.516213179,-0.000264415488,0.620985627,0.477807611,-0.0239918903,0.625692368,0.521425962,-0.0337328874,0.630499363,0.54415983,-0.0359688923,0.651535034,0.514113843,-0.00129230437,0.647644103,0.488169074,-0.0236981045,0.649610162,0.541921496,-0.0251395013,0.651327431,0.549879432,-0.0201027282,0.677704036,0.51825738,-0.00739948824,0.674862683,0.501760781,-0.0313432068,0.672959089,0.552059352,-0.0229356214,0.673258543,0.558559,-0.0108149592,0.704061627,0.526556671,-0.0150090354,0.697683513,0.514005601,-0.0275601204,0.692990005,0.551372528,-0.0195364617,0.692372322,0.562258005,-0.0097086262,-7.45135733324636e-06,0.016241785142877774,CENTER
1789944914.9339566,7138,8.98,2,18,0,CENTER,hold,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,68.0,40.0,1,,,0.683081925,0.632629097,-3.96383086e-07,0.642830193,0.620319188,-0.0158687998,0.610398531,0.574186802,-0.0221781954,0.599156678,0.52490592,-0.0287308451,0.601415634,0.485447019,-0.031027887,0.625127971,0.516213179,-0.000264415488,0.620985627,0.477807611,-0.0239918903,0.625692368,0.521425962,-0.0337328874,0.630499363,0.54415983,-0.0359688923,0.651535034,0.514113843,-0.00129230437,0.647644103,0.488169074,-0.0236981045,0.649610162,0.541921496,-0.0251395013,0.651327431,0.549879432,-0.0201027282,0.677704036,0.51825738,-0.00739948824,0.674862683,0.501760781,-0.0313432068,0.672959089,0.552059352,-0.0229356214,0.673258543,0.558559,-0.0108149592,0.704061627,0.526556671,-0.0150090354,0.697683513,0.514005601,-0.0275601204,0.692990005,0.551372528,-0.0195364617,0.692372322,0.562258005,-0.0097086262,-5.5357651527231826e-06,0.016241695232169562,CENTER
1789944914.9837878,7139,14.81,2,18,0,CENTER,hold,rule,1,0,0,gesture,CENTER,NOHAND,rc lr=0 fb=0 ud=0 yaw=0,0,,68.0,40.0,1,,,0.683081925,0.632629097,-3.96383086e-07,0.642830193,0.620319188,-0.0158687998,0.610398531,0.574186802,-0.0221781954,0.599156678,0.52490592,-0.0287308451,0.601415634,0.485447019,-0.031027887,0.625127971,0.516213179,-0.000264415488,0.620985627,0.477807611,-0.0239918903,0.625692368,0.521425962,-0.0337328874,0.630499363,0.54415983,-0.0359688923,0.651535034,0.514113843,-0.00129230437,0.647644103,0.488169074,-0.0236981045,0.649610162,0.541921496,-0.0251395013,0.651327431,0.549879432,-0.0201027282,0.677704036,0.51825738,-0.00739948824,0.674862683,0.501760781,-0.0313432068,0.672959089,0.552059352,-0.0229356214,0.673258543,0.558559,-0.0108149592,0.704061627,0.526556671,-0.0150090354,0.697683513,0.514005601,-0.0275601204,0.692990005,0.551372528,-0.0195364617,0.692372322,0.562258005,-0.0097086262,-3.436966201193775e-06,0.016241639410012,CENTER
1789944915.0283177,7140,1.0,2,18,0,CENTER,hold,rule,1,1,1,gesture,CENTER,CENTER,rc lr=0 fb=0 ud=0 yaw=0,1,0.5,68.0,40.0,1,,,0.672728002,0.625992775,-4.00783819e-07,0.63282758,0.613852561,-0.0142653557,0.599189222,0.568608344,-0.0198296495,0.586018026,0.521754503,-0.0260550343,0.586947978,0.483929634,-0.0280230399,0.613864839,0.508970261,0.00164006196,0.605273962,0.47299847,-0.0205881149,0.610960245,0.516511321,-0.0294960327,0.61695987,0.537497342,-0.0314893872,0.639224291,0.506191909,-0.000122348501,0.632011414,0.482809335,-0.0212564506,0.634758413,0.536231101,-0.0221360568,0.637618244,0.542925715,-0.0169485789,0.664676726,0.510250151,-0.00681769801,0.658618689,0.496378422,-0.0293780323,0.657856166,0.54684937,-0.0205938332,0.660054445,0.553044736,-0.00859541818,0.690340281,0.518721044,-0.0150064193,0.680552006,0.511094511,-0.0264897477,0.676680088,0.547976077,-0.0184933972,0.678279638,0.557659805,-0.00896221027,-0.006069282522646867,0.01614306431180168,CENTER
1789944915.0707471,7141,11.51,2,18,0,CENTER,hold,rule,1,1,1,gesture,CENTER,CENTER,rc lr=0 fb=0 ud=0 yaw=0,2,0.5,68.0,40.0,1,,,0.672728002,0.625992775,-4.00783819e-07,0.63282758,0.613852561,-0.0142653557,0.599189222,0.568608344,-0.0198296495,0.586018026,0.521754503,-0.0260550343,0.586947978,0.483929634,-0.0280230399,0.613864839,0.508970261,0.00164006196,0.605273962,0.47299847,-0.0205881149,0.610960245,0.516511321,-0.0294960327,0.61695987,0.537497342,-0.0314893872,0.639224291,0.506191909,-0.000122348501,0.632011414,0.482809335,-0.0212564506,0.634758413,0.536231101,-0.0221360568,0.637618244,0.542925715,-0.0169485789,0.664676726,0.510250151,-0.00681769801,0.658618689,0.496378422,-0.0293780323,0.657856166,0.54684937,-0.0205938332,0.660054445,0.553044736,-0.00859541818,0.690340281,0.518721044,-0.0150064193,0.680552006,0.511094511,-0.0264897477,0.676680088,0.547976077,-0.0184933972,0.678279638,0.557659805,-0.00896221027,-0.0039602537721322145,0.016079133680467095,CENTER
1789944915.1013415,7142,1.99,2,18,0,CENTER,hold,rule,1,1,1,gesture,CENTER,CENTER,rc lr=0 fb=0 ud=0 yaw=0,3,0.5,68.0,40.0,1,,,0.670988917,0.623957515,-4.11707703e-07,0.63018316,0.61323148,-0.0136271678,0.595749795,0.566607237,-0.018386513,0.582508326,0.518442869,-0.0238558315,0.582450926,0.480180442,-0.0250415951,0.609909236,0.506735682,0.00169293815,0.600406229,0.471825927,-0.0207972098,0.606819332,0.516041756,-0.0296404921,0.613525033,0.537074864,-0.0314869508,0.635317147,0.503586292,-0.000366925553,0.626324117,0.481513441,-0.0213811602,0.630429685,0.534766674,-0.0216605403,0.635217786,0.541834295,-0.0160512067,0.660936654,0.507660866,-0.00738049392,0.653148115,0.494703144,-0.0300948918,0.653678715,0.545320392,-0.0207898729,0.657520175,0.552094579,-0.00832901616,0.687028706,0.516116142,-0.0158862155,0.676055372,0.508543849,-0.0276426822,0.672573447,0.545701027,-0.0195144899,0.674899042,0.555781782,-0.00978362281,-0.0038819689235442866,0.016016714983202007,CENTER
1789944915.1620245,7143,2.99,2,18,0,CENTER,hold,rule,1,1,1,gesture,CENTER,CENTER,rc lr=0 fb=0 ud=0 yaw=0,4,0.5,68.0,40.0,1,,,0.670988917,0.623957515,-4.11707703e-07,0.63018316,0.61323148,-0.0136271678,0.595749795,0.566607237,-0.018386513,0.582508326,0.518442869,-0.0238558315,0.582450926,0.480180442,-0.0250415951,0.609909236,0.506735682,0.00169293815,0.600406229,0.471825927,-0.0207972098,0.606819332,0.516041756,-0.0296404921,0.613525033,0.537074864,-0.0314869508,0.635317147,0.503586292,-0.000366925553,0.626324117,0.481513441,-0.0213811602,0.630429685,0.534766674,-0.0216605403,0.635217786,0.541834295,-0.0160512067,0.660936654,0.507660866,-0.00738049392,0.653148115,0.494703144,-0.0300948918,0.653678715,0.545320392,-0.0207898729,0.657520175,0.552094579,-0.00832901616,0.687028706,0.516116142,-0.0158862155,0.676055372,0.508543849,-0.0276426822,0.672573447,0.545701027,-0.0195144899,0.674899042,0.555781782,-0.00978362281,-0.0025326899107105246,0.015976149610761325,CENTER
1789944915.1939335,7144,2.0,2,18,0,CENTER,hold,rule,1,1,1,gesture,CENTER,CENTER,rc lr=0 fb=0 ud=0 yaw=0,5,0.5,68.0,40.0,1,,,0.665003538,0.621857166,-3.85361716e-07,0.624343812,0.610802293,-0.0143028433,0.589414775,0.568328738,-0.0199106392,0.576051116,0.521821797,-0.0262037944,0.575239122,0.483522505,-0.0283202305,0.601683378,0.50900054,0.000942977727,0.593593001,0.471172392,-0.0224173348,0.599752247,0.514045,-0.0322316773,0.605660796,0.536104262,-0.0344669111,0.626887143,0.505504489,-0.000847668969,0.620447814,0.479221642,-0.0238544215,0.623584032,0.53128624,-0.0260140859,0.626204431,0.542710364,-0.0211808644,0.652491987,0.507926404,-0.00751688797,0.647818863,0.491828173,-0.0317193978,0.648203254,0.54193449,-0.0238930937,0.650290847,0.552602291,-0.0118426941,0.678901851,0.514659405,-0.0155725954,0.67049396,0.503489137,-0.028135024,0.667581141,0.540180445,-0.0205667093,0.66845417,0.552863538,-0.010910444,-0.010525383797014596,0.015807994504509537,CENTER
1789944915.237816,7145,10.97,2,18,0,CENTER,hold,rule,1,1,1,gesture,CENTER,CENTER,rc lr=0 fb=0 ud=0 yaw=0,6,0.5,68.0,40.0,1,,,0.665003538,0.621857166,-3.85361716e-07,0.624343812,0.610802293,-0.0143028433,0.589414775,0.568328738,-0.0199106392,0.576051116,0.521821797,-0.0262037944,0.575239122,0.483522505,-0.0283202305,0.601683378,0.50900054,0.000942977727,0.593593001,0.471172392,-0.0224173348,0.599752247,0.514045,-0.0322316773,0.605660796,0.536104262,-0.0344669111,0.626887143,0.505504489,-0.000847668969,0.620447814,0.479221642,-0.0238544215,0.623584032,0.53128624,-0.0260140859,0.626204431,0.542710364,-0.0211808644,0.652491987,0.507926404,-0.00751688797,0.647818863,0.491828173,-0.0317193978,0.648203254,0.54193449,-0.0238930937,0.650290847,0.552602291,-0.0118426941,0.678901851,0.514659405,-0.0155725954,0.67049396,0.503489137,-0.028135024,0.667581141,0.540180445,-0.0205667093,0.66845417,0.552863538,-0.010910444,-0.004806267575459923,0.015732017053089464,CENTER
1789944915.2634602,7146,1.99,2,18,0,CENTER,hold,rule,1,1,1,gesture,CENTER,CENTER,rc lr=0 fb=0 ud=0 yaw=0,7,0.5,68.0,40.0,1,,,0.662367582,0.619783401,-3.8665749e-07,0.623932302,0.60756892,-0.0149368793,0.590128064,0.566981435,-0.0211448874,0.575653911,0.523350418,-0.0279189274,0.574368536,0.485223025,-0.0305148959,0.60018295,0.506532907,0.000449372543,0.590461791,0.471499413,-0.0222804826,0.597530246,0.513034642,-0.0317546055,0.604406238,0.532678545,-0.0341075249,0.625370502,0.502093852,-0.000939744874,0.61790204,0.4797616,-0.0225771647,0.62262845,0.531602919,-0.0239529442,0.626505911,0.538052142,-0.0190680809,0.650686443,0.504621744,-0.00727196271,0.645686984,0.491967559,-0.0297897179,0.646039009,0.540369213,-0.0215074662,0.648450434,0.546288908,-0.00981768221,0.67641902,0.511832118,-0.0151838763,0.668595731,0.504238963,-0.0263910145,0.665162563,0.540177643,-0.018591417,0.666044414,0.550609291,-0.00916376803,-0.013421826343222525,0.015520864652174282,CENTER
1789944915.3322,7147,2.0,2,18,0,CENTER,hold,rule,1,1,1,gesture,CENTER,CENTER,rc lr=0 fb=0 ud=0 yaw=0,8,0.5,68.0,40.0,1,,,0.662367582,0.619783401,-3.8665749e-07,0.623932302,0.60756892,-0.0149368793,0.590128064,0.566981435,-0.0211448874,0.575653911,0.523350418,-0.0279189274,0.574368536,0.485223025,-0.0305148959,0.60018295,0.506532907,0.000449372543,0.590461791,0.471499413,-0.0222804826,0.597530246,0.513034642,-0.0317546055,0.604406238,0.532678545,-0.0341075249,0.625370502,0.502093852,-0.000939744874,0.61790204,0.4797616,-0.0225771647,0.62262845,0.531602919,-0.0239529442,0.626505911,0.538052142,-0.0190680809,0.650686443,0.504621744,-0.00727196271,0.645686984,0.491967559,-0.0297897179,0.646039009,0.540369213,-0.0215074662,0.648450434,0.546288908,-0.00981768221,0.67641902,0.511832118,-0.0151838763,0.668595731,0.504238963,-0.0263910145,0.665162563,0.540177643,-0.018591417,0.666044414,0.550609291,-0.00916376803,-0.008794961846594753,0.015384359239732248,CENTER
1789944915.3646705,7148,1.99,2,18,0,CENTER,hold,rule,1,1,1,gesture,CENTER,CENTER,rc lr=0 fb=0 ud=0 yaw=0,9,0.5,68.0,40.0,1,,,0.661308825,0.615900517,-3.93333693e-07,0.623293042,0.605504096,-0.0155752916,0.58932358,0.564917862,-0.0223284438,0.575164557,0.519710898,-0.0295046251,0.575000107,0.480009645,-0.0323915631,0.599494159,0.500505567,0.000524098286,0.590082586,0.466119289,-0.0228032935,0.597510934,0.507085145,-0.0329389758,0.604250968,0.527860641,-0.0357353166,0.624385059,0.494779348,-0.000757515256,0.617051721,0.477306187,-0.0224147551,0.622224092,0.529227555,-0.0239692293,0.6252321,0.535837293,-0.0193765387,0.64961189,0.497299492,-0.00719991745,0.644494832,0.489714235,-0.0296019707,0.645640016,0.538333297,-0.0211512968,0.647604346,0.543677568,-0.00964219123,0.675217211,0.505283952,-0.0154015198,0.667158186,0.502990782,-0.0272549484,0.664584279,0.539707482,-0.0199697167,0.665424883,0.548987031,-0.0109266704,-0.008498064796544715,0.015253621958059682,CENTER
1789944915.4060955,7149,10.97,2,18,0,CENTER,hold,rule,1,1,1,gesture,CENTER,CENTER,rc lr=0 fb=0 ud=0 yaw=0,10,0.5,68.0,40.0,1,,,0.661308825,0.615900517,-3.93333693e-07,0.623293042,0.605504096,-0.0155752916,0.58932358,0.564917862,-0.0223284438,0.575164557,0.519710898,-0.0295046251,0.575000107,0.480009645,-0.0323915631,0.599494159,0.500505567,0.000524098286,0.590082586,0.466119289,-0.0228032935,0.597510934,0.507085145,-0.0329389758,0.604250968,0.527860641,-0.0357353166,0.624385059,0.494779348,-0.000757515256,0.617051721,0.477306187,-0.0224147551,0.622224092,0.529227555,-0.0239692293,0.6252321,0.535837293,-0.0193765387,0.64961189,0.497299492,-0.00719991745,0.644494832,0.489714235,-0.0296019707,0.645640016,0.538333297,-0.0211512968,0.647604346,0.543677568,-0.00964219123,0.675217211,0.505283952,-0.0154015198,0.667158186,0.502990782,-0.0272549484,0.664584279,0.539707482,-0.0199697167,0.665424883,0.548987031,-0.0109266704,-0.005573209281234488,0.015168610330590582,CENTER
1789944915.4290335,7150,1.0,2,18,0,CENTER,hold,rule,1,1,1,gesture,CENTER,CENTER,rc lr=0 fb=0 ud=0 yaw=0,11,0.5,68.0,40.0,1,,,0.659983456,0.615964651,-4.00628664e-07,0.621738493,0.6041345,-0.0131719783,0.589033782,0.563392282,-0.0194127634,0.575108826,0.519051671,-0.0265665464,0.574403107,0.480883807,-0.0298301,0.597664297,0.503730834,-2.94799993e-05,0.589492977,0.465744406,-0.0232270267,0.597216129,0.506494045,-0.0335059054,0.603727818,0.52992171,-0.0361606069,0.623082399,0.499389082,-0.00207369286,0.617087424,0.476451755,-0.0233892184,0.622584164,0.526916683,-0.025284728,0.624763548,0.536709964,-0.0210162029,0.648897231,0.501304686,-0.00873531494,0.64436692,0.487103224,-0.0305747464,0.645720661,0.533803403,-0.0226903223,0.646491826,0.54233861,-0.0116267996,0.674797237,0.507997155,-0.0167724118,0.667249918,0.497239649,-0.0277946051,0.664442122,0.533055127,-0.0199495926,0.664050281,0.545817137,-0.0106313564,-0.0020100253313968227,0.015138121039584007,CENTER
1789944915.4955418,7151,2.99,2,18,0,CENTER,hold,rule,1,1,1,gesture,CENTER,CENTER,rc lr=0 fb=0 ud=0 yaw=0,12,0.5,68.0,40.0,1,,,0.659983456,0.615964651,-4.00628664e-07,0.621738493,0.6041345,-0.0131719783,0.589033782,0.563392282,-0.0194127634,0.575108826,0.519051671,-0.0265665464,0.574403107,0.480883807,-0.0298301,0.597664297,0.503730834,-2.94799993e-05,0.589492977,0.465744406,-0.0232270267,0.597216129,0.506494045,-0.0335059054,0.603727818,0.52992171,-0.0361606069,0.623082399,0.499389082,-0.00207369286,0.617087424,0.476451755,-0.0233892184,0.622584164,0.526916683,-0.025284728,0.624763548,0.536709964,-0.0210162029,0.648897231,0.501304686,-0.00873531494,0.64436692,0.487103224,-0.0305747464,0.645720661,0.533803403,-0.0226903223,0.646491826,0.54233861,-0.0116267996,0.674797237,0.507997155,-0.0167724118,0.667249918,0.497239649,-0.0277946051,0.664442122,0.533055127,-0.0199495926,0.664050281,0.545817137,-0.0106313564,-0.0013125249857843478,0.015118251877481725,CENTER
1789944915.528454,7152,1.0,2,18,0,CENTER,hold,rule,1,1,1,gesture,CENTER,CENTER,rc lr=0 fb=0 ud=0 yaw=0,13,0.5,68.0,40.0,1,,,0.660444438,0.614059687,-3.84340808e-07,0.620172262,0.599138081,-0.0111151813,0.587961614,0.556129038,-0.0157979019,0.575459599,0.51083535,-0.0216640811,0.573260427,0.473774523,-0.0241179168,0.597606182,0.503400922,0.00212594774,0.59224695,0.464535534,-0.0186773967,0.59994787,0.504493535,-0.0280626714,0.605205059,0.526319146,-0.0305984598,0.623650789,0.500184119,-0.000759830989,0.620533049,0.472827673,-0.0205876771,0.624465168,0.522200346,-0.0228068903,0.625077486,0.534263015,-0.0191381965,0.649189472,0.501865387,-0.00779834902,0.647159755,0.480634063,-0.0287799444,0.647658885,0.528521419,-0.0209201761,0.647254944,0.541332901,-0.0100103775,0.674851894,0.507817686,-0.0159108955,0.669870913,0.488607466,-0.0264569279,0.668008447,0.525023997,-0.0176249631,0.667573988,0.540577114,-0.00771217374,0.001675814910315091,0.015143587269395908,CENTER
1789944915.573233,7153,12.97,2,18,0,CENTER,hold,rule,1,1,1,gesture,CENTER,CENTER,rc lr=0 fb=0 ud=0 yaw=0,14,0.5,68.0,40.0,1,,,0.660444438,0.614059687,-3.84340808e-07,0.620172262,0.599138081,-0.0111151813,0.587961614,0.556129038,-0.0157979019,0.575459599,0.51083535,-0.0216640811,0.573260427,0.473774523,-0.0241179168,0.597606182,0.503400922,0.00212594774,0.59224695,0.464535534,-0.0186773967,0.59994787,0.504493535,-0.0280626714,0.605205059,0.526319146,-0.0305984598,0.623650789,0.500184119,-0.000759830989,0.620533049,0.472827673,-0.0205876771,0.624465168,0.522200346,-0.0228068903,0.625077486,0.534263015,-0.0191381965,0.649189472,0.501865387,-0.00779834902,0.647159755,0.480634063,-0.0287799444,0.647658885,0.528521419,-0.0209201761,0.647254944,0.541332901,-0.0100103775,0.674851894,0.507817686,-0.0159108955,0.669870913,0.488607466,-0.0264569279,0.668008447,0.525023997,-0.0176249631,0.667573988,0.540577114,-0.00771217374,0.0010840493188508497,0.015160003664860255,CENTER
1789944915.5988743,7154,6.98,2,18,0,CENTER,hold,rule,1,1,1,gesture,CENTER,CENTER,rc lr=0 fb=0 ud=0 yaw=0,15,0.5,68.0,40.0,1,,,0.658982396,0.612740219,-3.82667395e-07,0.619669139,0.597121716,-0.0126877828,0.586693943,0.553872466,-0.017414704,0.574165344,0.508094311,-0.023147339,0.575657845,0.47138229,-0.0251251813,0.597359717,0.499008477,0.00318599259,0.59196049,0.463148206,-0.0171826184,0.599878907,0.504135013,-0.0259307399,0.604047835,0.52077347,-0.0285188314,0.623186409,0.49606052,0.00085603958,0.619305372,0.471648276,-0.0195863526,0.622663915,0.521956265,-0.0217939541,0.622933865,0.529742956,-0.0179339685,0.648612916,0.498341203,-0.00597942667,0.64644134,0.479901761,-0.0275070649,0.64537847,0.527838051,-0.0197653938,0.644517362,0.53685087,-0.00883670244,0.674151182,0.505242407,-0.0141399326,0.669286549,0.488734931,-0.0251290184,0.665709078,0.52509284,-0.0169263911,0.664735913,0.539095223,-0.00737717235,-0.009845195302693052,0.015010750467990164,CENTER
