t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran,svm_infer_ms,svm_infer_ms_ran
1789938570.7921562,382,0.011966943740844727,83.56352479429403,1.995086669921875,0.10269996710121632,0.006999995093792677,1,,0,,0,0,,0,search_360,0.015199999324977398,1,,
1789938570.8915224,383,0.0993661880493164,10.063785475031912,1.9974708557128906,31.463699997402728,0.005599984433501959,1,6.530600017867982,1,,0,0,24.84649996040389,1,search_360,0.014200049918144941,1,,
1789938570.9004993,384,0.008976936340332031,111.39657919898013,11.995553970336914,0.08659996092319489,0.005100038833916187,1,,0,,0,0,,0,search_360,0.012699980288743973,1,,
1789938570.9645214,385,0.06402206420898438,15.61961508669487,2.912759780883789,25.50129999872297,0.005299982149153948,1,,0,,0,0,25.407699984498322,1,search_360,0.014199991710484028,1,,
1789938570.9754934,386,0.010972023010253906,91.14089526292916,18.948078155517578,0.10649999603629112,0.007099995855242014,1,,0,,0,0,,0,search_360,0.016400008462369442,1,,
1789938571.0631187,387,0.08762526512145996,11.412233659023691,2.9916763305664062,32.166299992240965,0.006799993570894003,1,7.904600002802908,1,,0,0,24.156400002539158,1,search_360,0.01799996243789792,1,,
1789938571.0730975,388,0.009978771209716797,100.21273952310412,13.965845108032227,0.11669995728880167,0.008000002708286047,1,,0,,0,0,,0,search_360,0.018000020645558834,1,,
1789938571.1203265,389,0.04722905158996582,21.17340844956662,1.600027084350586,25.066100002732128,0.005800044164061546,1,,0,,0,0,24.95330001693219,1,search_360,0.015600002370774746,1,,
1789938571.1321893,390,0.011862754821777344,84.29745156363052,8.873224258422852,0.1010000123642385,0.006099988240748644,1,,0,,0,0,,0,search_360,0.014999997802078724,1,,
1789938571.2309015,391,0.09871220588684082,10.130459460569186,3.0357837677001953,34.22610001871362,0.006799993570894003,1,7.022899982985109,1,,0,0,27.10890001617372,1,search_360,0.016400008462369442,1,,
1789938571.2427955,392,0.011893987655639648,84.07609196784733,21.867036819458008,0.118900032248348,0.006499991286545992,1,,0,,0,0,,0,search_360,0.03160000778734684,1,,
1789938571.287673,393,0.04487752914428711,22.282866705626095,2.0236968994140625,27.49700000276789,0.007199996616691351,1,,0,,0,0,27.36379997804761,1,search_360,0.023900007363408804,1,,
1789938571.3008685,394,0.013195514678955078,75.78332670834388,12.197732925415039,0.10000000474974513,0.006300047971308231,1,,0,,0,0,,0,search_360,0.01599994720891118,1,,
1789938571.3957047,395,0.09483623504638672,10.544492825035448,2.9938220977783203,32.68120001303032,0.006999995093792677,1,7.597099989652634,1,,0,0,24.982000002637506,1,search_360,0.018200022168457508,1,,
1789938571.4064167,396,0.010711908340454102,93.35404749716218,14.730691909790039,0.0906999921426177,0.006100046448409557,1,,0,,0,0,,0,search_360,0.01479999627918005,1,,
1789938571.453901,397,0.047484397888183594,21.059548914462454,3.021717071533203,25.91749996645376,0.005300040356814861,1,,0,,0,0,25.81839996855706,1,search_360,0.01610000617802143,1,,
1789938571.4648745,398,0.010973453521728516,91.12901403554513,33.75720977783203,0.15009997878223658,0.007299997378140688,1,,0,,0,0,,0,search_360,0.01780001912266016,1,,
1789938571.5641658,399,0.09929132461547852,10.07137334377056,3.324747085571289,33.03390002110973,0.005799985956400633,1,7.465299975592643,1,,0,0,25.473900022916496,1,search_360,0.017300015315413475,1,,
1789938571.576101,400,0.011935234069824219,83.78553735517379,17.92144775390625,0.1018000184558332,0.006199989002197981,1,,0,,0,0,,0,search_360,0.015500001609325409,1,,
1789938571.6191592,401,0.043058156967163086,23.224403235898315,2.991199493408203,25.95739997923374,0.006399990525096655,1,,0,,0,0,25.851799990050495,1,search_360,0.017400016076862812,1,,
1789938571.6407,402,0.02154088020324707,46.42335831055131,18.948793411254883,0.12580002658069134,0.008200004231184721,1,,0,,0,0,,0,search_360,0.019199971575289965,1,,
1789938571.7349992,403,0.0942990779876709,10.604557556021328,2.9914379119873047,37.239500030409545,0.006199989002197981,1,7.076999987475574,1,,0,0,30.070000037085265,1,search_360,0.015600002370774746,1,,
1789938571.749415,404,0.014415740966796875,69.36861603598835,26.383161544799805,0.15349994646385312,0.009100011084228754,1,,0,,0,0,,0,search_360,0.024600012693554163,1,,
1789938571.7953198,405,0.04590487480163574,21.784178789751685,10.997295379638672,26.298200013116002,0.005499983672052622,1,,0,,0,0,26.18590003112331,1,search_360,0.01580000389367342,1,,
1789938571.8052945,406,0.00997471809387207,100.25345985610824,16.955137252807617,0.10459998156875372,0.006999995093792677,1,,0,,0,0,,0,search_360,0.01650000922381878,1,,
1789938571.8948233,407,0.08952879905700684,11.169590238368517,3.988504409790039,33.59150001779199,0.005699985194951296,1,7.236900040879846,1,,0,0,26.262399973347783,1,search_360,0.015600002370774746,1,,
1789938571.906793,408,0.011969804763793945,83.54355143909969,18.948078155517578,0.0947999651543796,0.006100046448409557,1,,0,,0,0,,0,search_360,0.015600002370774746,1,,
1789938571.9535248,409,0.04673171043395996,21.398745963154376,2.99072265625,25.688400026410818,0.005199981387704611,1,,0,,0,0,25.5979000357911,1,search_360,0.014899997040629387,1,,
1789938571.9665203,410,0.012995481491088867,76.94982295851909,9.973287582397461,0.1270999782718718,0.008200004231184721,1,,0,,0,0,,0,search_360,0.021099986042827368,1,,
1789938572.0674293,411,0.10090899467468262,9.909919360745482,3.5479068756103516,35.40630004135892,0.007499998901039362,1,6.7560000461526215,1,,0,0,28.521700005512685,1,search_360,0.020199979189783335,1,,
1789938572.0779436,412,0.010514259338378906,95.10893424036281,21.920204162597656,0.09430001955479383,0.006299989763647318,1,,0,,0,0,,0,search_360,0.01409999094903469,1,,
1789938572.1148126,413,0.036869049072265625,27.123021210553542,2.0270347595214844,24.169899988919497,0.005799985956400633,1,,0,,0,0,24.06109997536987,1,search_360,0.0171000137925148,1,,
1789938572.1258802,414,0.011067628860473633,90.35358997005666,2.233266830444336,0.10019994806498289,0.006099988240748644,1,,0,,0,0,,0,search_360,0.015700003132224083,1,,
1789938572.2299075,415,0.10402727127075195,9.612863894096561,0.0,33.10900001088157,0.006100046448409557,1,8.397000026889145,1,,0,0,24.617900024168193,1,search_360,0.01699995482340455,1,,
1789938572.2404177,416,0.01051020622253418,95.14561168704489,18.61119270324707,0.09199994383379817,0.005999987479299307,1,,0,,0,0,,0,search_360,0.015199999324977398,1,,
1789938572.2821546,417,0.04173684120178223,23.959647429123084,3.021240234375,23.93080003093928,0.005499983672052622,1,,0,,0,0,23.833600047510117,1,search_360,0.016000005416572094,1,,
1789938572.2941544,418,0.011999845504760742,83.33440623075242,5.985260009765625,0.09310001041740179,0.005999987479299307,1,,0,,0,0,,0,search_360,0.014999997802078724,1,,
1789938572.436801,419,0.14264655113220215,7.010334228643346,4.02522087097168,74.05749999452382,0.007599999662488699,1,7.739700027741492,1,,0,0,66.21269998140633,1,search_360,0.01999997766688466,1,,
1789938572.4467816,422,0.00998067855834961,100.19358845731212,11.0015869140625,0.09699998190626502,0.006699992809444666,1,,0,,0,0,,0,search_360,0.016200006939470768,1,,
1789938572.546813,423,0.10003137588500977,9.996863395636401,3.1049251556396484,23.70880002854392,0.005399982910603285,1,,0,,0,0,23.6183000379242,1,search_360,0.014999997802078724,1,,
1789938572.5584416,424,0.01162862777709961,85.99466929101571,2.994537353515625,0.09799998952075839,0.00689999433234334,1,,0,,0,0,,0,search_360,0.015500001609325409,1,,
1789938572.625455,425,0.06701326370239258,14.922419007094216,0.9946823120117188,32.14660001685843,0.006399990525096655,1,7.193900004494935,1,,0,0,24.858699995093048,1,search_360,0.016600009985268116,1,,
1789938572.6355622,426,0.010107278823852539,98.93859835350176,11.847257614135742,0.10240002302452922,0.020200037397444248,1,,0,,0,0,,0,search_360,0.013999990187585354,1,,
1789938572.7216632,427,0.08610105514526367,11.6142595269346,3.0248165130615234,25.065399997401983,0.00500003807246685,1,,0,,0,0,24.97819997370243,1,search_360,0.014599994756281376,1,,
1789938572.732634,428,0.010970830917358398,91.15079865261328,7.978916168212891,0.10299996938556433,0.00589998671784997,1,,0,,0,0,,0,search_360,0.01409999094903469,1,,
1789938572.7963374,429,0.06370329856872559,15.697774251378227,3.989696502685547,32.95029996661469,0.005999987479299307,1,6.884700036607683,1,,0,0,25.962799962144345,1,search_360,0.01610000617802143,1,,
1789938572.8063653,430,0.010027885437011719,99.72192106514503,17.304182052612305,0.0934000127017498,0.006199989002197981,1,,0,,0,0,,0,search_360,0.015099998563528061,1,,
1789938572.8872666,431,0.0809013843536377,12.360727915715023,1.993417739868164,26.312900008633733,0.005699985194951296,1,,0,,0,0,26.183800015132874,1,search_360,0.017000013031065464,1,,
1789938572.898779,432,0.011512279510498047,86.86377003686368,10.515213012695312,0.11229998199269176,0.007599999662488699,1,,0,,0,0,,0,search_360,0.019000028260052204,1,,
1789938572.9607031,433,0.06192421913146973,16.148770449198974,3.0121803283691406,32.77460002573207,0.007499998901039362,1,7.380800030659884,1,,0,0,25.211600004695356,1,search_360,0.10250002378597856,1,,
1789938572.971674,434,0.010970830917358398,91.15079865261328,13.962507247924805,0.09919999865815043,0.006699992809444666,1,,0,,0,0,,0,search_360,0.016700010746717453,1,,
1789938573.053198,435,0.08152413368225098,12.266306366377432,3.022432327270508,24.39159998903051,0.005400041118264198,1,,0,,0,0,24.294700007885695,1,search_360,0.016799953300505877,1,,
1789938573.0651972,436,0.011999130249023438,83.33937370847242,8.009195327758789,0.11790002463385463,0.00790000194683671,1,,0,,0,0,,0,search_360,0.018899969290941954,1,,
1789938573.124446,437,0.05924868583679199,16.878011484585947,1.992940902709961,32.01409999746829,0.00589998671784997,1,7.098499976564199,1,,0,0,24.795299977995455,1,search_360,0.0171000137925148,1,,
1789938573.1340525,438,0.009606599807739258,104.09510336783065,11.803865432739258,0.09089999366551638,0.005699985194951296,1,,0,,0,0,,0,search_360,0.01379998866468668,1,,
1789938573.218089,439,0.08403658866882324,11.899578693524363,2.9938220977783203,24.7277999878861,0.005500041879713535,1,,0,,0,0,24.61860002949834,1,search_360,0.015700003132224083,1,,
1789938573.2299984,440,0.011909246444702148,83.9683690016216,7.351875305175781,0.0947999651543796,0.00600004568696022,1,,0,,0,0,,0,search_360,0.015099998563528061,1,,
1789938573.2960796,441,0.06608128547668457,15.132877527826386,3.992795944213867,32.84849994815886,0.005600042641162872,1,7.833099982235581,1,,0,0,24.916899972595274,1,search_360,0.016899954061955214,1,,
1789938573.3080785,442,0.011998891830444336,83.34102966598446,15.984535217285156,0.09889999637380242,0.006199989002197981,1,,0,,0,0,,0,search_360,0.016000005416572094,1,,
1789938573.383616,443,0.07553744316101074,13.238467681100412,2.0270347595214844,24.479999963659793,0.005700043402612209,1,,0,,0,0,24.371400009840727,1,search_360,0.016300007700920105,1,,
1789938573.3956168,444,0.012000799179077148,83.32778384821695,4.019975662231445,0.14679995365440845,0.008100003469735384,1,,0,,0,0,,0,search_360,0.020300038158893585,1,,
1789938573.439865,445,0.044248342514038086,22.599716581084213,10.941505432128906,31.5419000107795,0.005799985956400633,1,6.500800023786724,1,,0,0,24.952400010079145,1,search_360,0.015099998563528061,1,,
1789938573.463705,446,0.023839950561523438,41.94639571165693,2.9938220977783203,0.11799996718764305,0.007099995855242014,1,,0,,0,0,,0,search_360,0.017900019884109497,1,,
1789938573.550574,447,0.0868690013885498,11.511586227717473,3.1156539916992188,24.37689999351278,0.005399982910603285,1,,0,,0,0,24.287300009746104,1,search_360,0.015400000847876072,1,,
1789938573.5619118,448,0.011337757110595703,88.20086638347983,7.346153259277344,0.11319998884573579,0.020000035874545574,1,,0,,0,0,,0,search_360,0.014899997040629387,1,,
1789938573.6366262,449,0.07471442222595215,13.384296769046669,4.986763000488281,37.45230002095923,0.006199989002197981,1,7.487499970011413,1,,0,0,29.860800015740097,1,search_360,0.01780001912266016,1,,
1789938573.6502635,450,0.013637304306030273,73.32827496984213,26.54409408569336,0.10160001693293452,0.006799993570894003,1,,0,,0,0,,0,search_360,0.01610000617802143,1,,
1789938573.7227676,451,0.07250404357910156,13.792334201457397,3.988981246948242,27.46300003491342,0.006999995093792677,1,,0,,0,0,27.327400050126016,1,search_360,0.019799976143985987,1,,
1789938573.735764,452,0.012996435165405273,76.94417640476235,10.003805160522461,0.10439998004585505,0.006699992809444666,1,,0,,0,0,,0,search_360,0.016300007700920105,1,,
1789938573.8000517,453,0.06428766250610352,15.555084148611863,4.022836685180664,35.941599984653294,0.006800051778554916,1,7.468900003004819,1,,0,0,28.365599981043488,1,search_360,0.019499973859637976,1,,
1789938573.8120227,454,0.011970996856689453,83.53523202549293,18.9516544342041,0.10429997928440571,0.00689999433234334,1,,0,,0,0,,0,search_360,0.015900004655122757,1,,
1789938573.8882947,455,0.07627201080322266,13.110969403703566,3.0088424682617188,26.998700050171465,0.006699992809444666,1,,0,,0,0,26.875300041865557,1,search_360,0.019000028260052204,1,,
1789938573.9012341,456,0.012939453125,77.28301886792453,11.942148208618164,0.09650003630667925,0.006299989763647318,1,,0,,0,0,,0,search_360,0.015099998563528061,1,,
1789938573.9606812,457,0.05944705009460449,16.821692555115725,1.9927024841308594,35.563800018280745,0.00689999433234334,1,7.536100049037486,1,,0,0,27.916899998672307,1,search_360,0.017799960914999247,1,,
1789938573.9716535,458,0.010972261428833008,91.13891484322374,12.964725494384766,0.0942000187933445,0.005799985956400633,1,,0,,0,0,,0,search_360,0.013300043065100908,1,,
1789938574.052918,459,0.08126449584960938,12.305496878373939,2.9938220977783203,25.380699953529984,0.005200039595365524,1,,0,,0,0,25.277299981098622,1,search_360,0.015900004655122757,1,,
1789938574.0656862,460,0.012768268585205078,78.31915449826343,8.32986831665039,0.12700003571808338,0.006299989763647318,1,,0,,0,0,,0,search_360,0.014300050679594278,1,,
1789938574.1236272,461,0.05794095993041992,17.258947749586458,0.9663105010986328,30.293899995740503,0.005499983672052622,1,6.564499984961003,1,,0,0,23.60780001617968,1,search_360,0.018499966245144606,1,,
1789938574.1349008,462,0.011273622512817383,88.70263297028656,9.249687194824219,0.12729997979477048,0.00600004568696022,1,,0,,0,0,,0,search_360,0.016200006939470768,1,,
1789938574.2176495,463,0.0827486515045166,12.084789078954572,2.993345260620117,23.70140003040433,0.0048999791033566,1,,0,,0,0,23.583900008816272,1,search_360,0.016200006939470768,1,,
1789938574.229646,464,0.01199650764465332,83.35759286125962,5.0144195556640625,0.14239997835829854,0.008699949830770493,1,,0,,0,0,,0,search_360,0.020200037397444248,1,,
1789938574.2967777,465,0.06713175773620605,14.896079496823182,2.993345260620117,32.04839996760711,0.006699992809444666,1,7.665300043299794,1,,0,0,24.272199952974916,1,search_360,0.01729995710775256,1,,
1789938574.306772,466,0.009994268417358398,100.05734869629524,14.01519775390625,0.11009996524080634,0.005800044164061546,1,,0,,0,0,,0,search_360,0.014599994756281376,1,,
1789938574.3839028,467,0.07713079452514648,12.964990263052147,1.9879341125488281,24.25670000957325,0.005599984433501959,1,,0,,0,0,24.133300001267344,1,search_360,0.01610000617802143,1,,
1789938574.39445,468,0.010547161102294922,94.81224286812242,5.079030990600586,0.1002000062726438,0.005799985956400633,1,,0,,0,0,,0,search_360,0.013999990187585354,1,,
1789938574.460202,469,0.06575202941894531,15.208656049662054,2.0291805267333984,33.36669999407604,0.00689999433234334,1,7.093799998983741,1,,0,0,26.14129998255521,1,search_360,0.020599982235580683,1,,
1789938574.4711387,470,0.010936737060546875,91.43494942448552,36.86928749084473,0.10610005119815469,0.005699985194951296,1,,0,,0,0,,0,search_360,0.01580000389367342,1,,
1789938574.5513716,471,0.08023285865783691,12.463721431946297,0.9965896606445312,24.026900005992502,0.005099980626255274,1,,0,,0,0,23.918299993965775,1,search_360,0.014599994756281376,1,,
1789938574.564371,472,0.012999534606933594,76.92583082679187,5.020856857299805,0.12330000754445791,0.006699992809444666,1,,0,,0,0,,0,search_360,0.015600002370774746,1,,
1789938574.6232524,473,0.058881282806396484,16.983325639966637,0.9968280792236328,31.596199958585203,0.005300040356814861,1,6.305299990344793,1,,0,0,25.195599999278784,1,search_360,0.014499993994832039,1,,
1789938574.6342573,474,0.011004924774169922,90.86840850990077,8.01229476928711,0.10190001921728253,0.005599984433501959,1,,0,,0,0,,0,search_360,0.013999990187585354,1,,
1789938574.7171593,475,0.0829019546508789,12.062441762817931,1.9938945770263672,25.3604999743402,0.005400041118264198,1,,0,,0,0,25.25710000190884,1,search_360,0.014199991710484028,1,,
1789938574.7275972,476,0.010437965393066406,95.80411146642302,3.6666393280029297,0.09960000170394778,0.005800044164061546,1,,0,,0,0,,0,search_360,0.013699987903237343,1,,
1789938574.7921586,477,0.06456136703491211,15.489139185346579,1.9941329956054688,33.58369995839894,0.005700043402612209,1,7.149500015657395,1,,0,0,26.324499980546534,1,search_360,0.017099955584853888,1,,
1789938574.8177676,478,0.02560901641845703,39.04874688116784,13.000249862670898,15.602500003296882,0.007800001185387373,1,,0,15.55809995625168,1,0,,0,search_360,0.02370000584051013,1,,
1789938574.9085653,479,0.09079766273498535,11.013499355360485,4.0187835693359375,47.718899964820594,0.009600014891475439,1,,0,12.278800015337765,1,0,35.38799996022135,1,search_360,0.02819998189806938,1,,
1789938574.9429393,481,0.03437399864196777,29.0917565458644,1.995086669921875,18.383099988568574,0.009500014130026102,1,,0,18.325700017157942,1,0,,0,search_360,0.02989999484270811,1,,
1789938575.0179608,482,0.07502150535583496,13.329511254898097,6.980419158935547,55.507700017187744,0.009500014130026102,1,8.5209000390023,1,14.850699983071536,1,0,32.09619998233393,1,search_360,0.027799978852272034,1,,
1789938575.0496645,483,0.03170371055603027,31.542049257379208,8.975744247436523,16.26489998307079,0.008400005754083395,1,,0,16.214200004469603,1,0,,0,search_360,0.02600002335384488,1,,
1789938575.1077464,484,0.058081865310668945,17.217077906351467,7.9803466796875,43.096099980175495,0.009000010322779417,1,,0,13.376499991863966,1,0,29.672499978914857,1,search_360,0.026399968191981316,1,,
1789938575.1366694,485,0.02892303466796875,34.57451859667634,33.90908241271973,14.389100018888712,0.00909995287656784,1,,0,14.332599996123463,1,0,,0,search_360,0.027800037059932947,1,,
1789938575.2319484,486,0.09527897834777832,10.495494571214802,26.968717575073242,81.9844999932684,0.008700008038431406,1,8.800200012046844,1,14.343899965751916,1,0,58.80469997646287,1,search_360,0.024500011932104826,1,,
1789938575.2618685,488,0.029920101165771484,33.422346885110045,25.964021682739258,15.17309999326244,0.009400013368576765,1,,0,15.119100047741085,1,0,,0,search_360,0.02829998265951872,1,,
1789938575.3244824,489,0.06261396408081055,15.970878296563122,20.83134651184082,48.60450001433492,0.009400013368576765,1,,0,14.234900008887053,1,0,34.320699982345104,1,search_360,0.027099973522126675,1,,
1789938575.355913,490,0.03143048286437988,31.81624680457259,50.75716972351074,15.442000003531575,0.009599956683814526,1,,0,15.38670004811138,1,0,,0,search_360,0.030399998649954796,1,,
1789938575.4261923,491,0.07027935981750488,14.228928701068279,13.962745666503906,54.698800027836114,0.008700008038431406,1,8.429300040006638,1,13.645300001371652,1,0,32.58790000109002,1,search_360,0.025399960577487946,1,,
1789938575.4561133,493,0.02992105484008789,33.421281614049626,41.2750244140625,15.631299989763647,0.015199999324977398,1,,0,15.550299955066293,1,0,,0,search_360,0.046900007873773575,1,,
1789938575.5124168,494,0.05630350112915039,17.76088484632909,12.964248657226562,41.80639999685809,0.00890000956133008,1,,0,12.106699985451996,1,0,29.653400008101016,1,search_360,0.026300025638192892,1,,
1789938575.54044,495,0.028023242950439453,35.684663683234355,3.9894580841064453,14.585099997930229,0.008100003469735384,1,,0,14.537899987772107,1,0,,0,search_360,0.02340000355616212,1,,
1789938575.6134877,496,0.07304763793945312,13.689696589900256,4.022836685180664,54.652600025292486,0.008700008038431406,1,8.002599992323667,1,13.627800042741,1,0,32.98449999419972,1,search_360,0.02629996743053198,1,,
1789938575.6418624,498,0.028374671936035156,35.24269821530602,2.9926300048828125,13.242199958767742,0.008300004992634058,1,,0,13.191399979405105,1,0,,0,search_360,0.02440001117065549,1,,
1789938575.7406332,499,0.0987708568572998,10.124443908032104,1.9974708557128906,46.10420000972226,0.007599999662488699,1,,0,15.244400012306869,1,0,30.81460000248626,1,search_360,0.024699955247342587,1,,
1789938575.7712643,501,0.030631065368652344,32.64659547308447,0.9970664978027344,15.578099992126226,0.009600014891475439,1,,0,15.521900029852986,1,0,,0,search_360,0.028499984182417393,1,,
1789938575.871089,502,0.09982466697692871,10.017564097971077,2.991914749145508,76.2690999545157,10.068600007798523,1,8.222300035413355,1,29.408999951556325,1,0,28.524599969387054,1,face,0.04150002496317029,1,,
1789938575.9040089,503,0.032919883728027344,30.376778006315362,26.928424835205078,19.120800017844886,2.234899962786585,1,,0,16.83119998779148,1,0,,0,face,0.03590004052966833,1,,
1789938575.9754598,504,0.07145094871520996,13.995615425427196,27.923107147216797,57.058900012634695,10.918500018306077,1,,0,14.737799996510148,1,0,31.341000052634627,1,face,0.04840001929551363,1,,
1789938576.002388,506,0.026928186416625977,37.13580946478375,33.04719924926758,14.852099993731827,2.1959999576210976,1,,0,12.616100022569299,1,0,,0,face,0.026900030206888914,1,,
1789938576.0897093,507,0.08732128143310547,11.451962037067375,2.0029544830322266,66.0737999714911,11.039300006814301,1,9.58589999936521,1,13.241699954960495,1,0,32.173899991903454,1,face,0.028800044674426317,1,,
1789938576.117782,509,0.028072834014892578,35.62162621235541,11.02137565612793,15.025900036562234,2.075499971397221,1,,0,12.908499978948385,1,0,,0,face,0.02840004162862897,1,,
1789938576.1914058,510,0.0736236572265625,13.58259067357513,12.011289596557617,57.65769997378811,11.744900024496019,1,,0,13.53880000533536,1,0,32.33049996197224,1,face,0.030199997127056122,1,,
1789938576.231588,511,0.04018211364746094,24.886694830777994,22.488117218017578,20.424999995157123,2.249700017273426,1,,0,18.12880003126338,1,0,,0,face,0.02859998494386673,1,,
1789938576.3228185,512,0.09123063087463379,10.961230788529436,20.684003829956055,76.68880000710487,11.709899990819395,1,10.346699971705675,1,15.51080000353977,1,0,39.085299998987466,1,face,0.032100011594593525,1,,
1789938576.3536408,514,0.030822277069091797,32.44406627577778,46.35119438171387,16.542600002139807,2.196999965235591,1,,0,14.29170003393665,1,0,,0,face,0.03549997927621007,1,,
1789938576.4314327,515,0.07779192924499512,12.8548039585268,10.972261428833008,64.0700000221841,14.336399966850877,1,,0,14.471800008323044,1,0,35.21569998702034,1,face,0.031200004741549492,1,,
1789938576.4614458,518,0.030013084411621094,33.31880143624289,15.051126480102539,15.763700008392334,1.8835000228136778,1,,0,13.83799995528534,1,0,,0,face,0.02600002335384488,1,,
1789938576.5915723,519,0.1301264762878418,7.684831162168599,1.9960403442382812,63.57080000452697,10.428300010971725,1,7.296199968550354,1,14.32399998884648,1,0,31.48860001238063,1,face,0.030099996365606785,1,,
1789938576.6213462,521,0.029773950576782227,33.58640625875834,11.821985244750977,15.879199956543744,2.1889000199735165,1,,0,13.626599975395948,1,0,,0,face,0.0475000124424696,1,,
1789938576.7005045,522,0.07915830612182617,12.632913069930787,12.96544075012207,64.46830002823845,13.902699982281774,1,,0,14.468699984718114,1,0,36.05659998720512,1,face,0.026900030206888914,1,,
1789938576.7343206,523,0.03381609916687012,29.57171361088589,24.93429183959961,17.928499961271882,2.7083000168204308,1,,0,15.169200021773577,1,0,,0,face,0.03029999788850546,1,,
1789938576.8208823,524,0.08656167984008789,11.552456027278787,28.415918350219727,68.37739999173209,9.737400047015399,1,9.777900006156415,1,15.14199998928234,1,0,33.689600008074194,1,face,0.027399975806474686,1,,
1789938576.8499036,526,0.029021263122558594,34.45749400282607,43.26367378234863,16.05149998795241,1.9203000119887292,1,,0,14.087599993217736,1,0,,0,face,0.030199997127056122,1,,
1789938576.9357069,527,0.08580327033996582,11.654567431262764,5.983829498291016,70.57169999461621,13.302500010468066,1,,0,13.967900013085455,1,0,43.25500002596527,1,face,0.03219995414838195,1,,
1789938576.9726102,529,0.03690338134765625,27.097787885052718,25.93064308166504,18.52460001828149,2.170100051444024,1,,0,16.28579996759072,1,0,,0,face,0.04339998122304678,1,,
1789938577.0648766,530,0.09226632118225098,10.838190871669513,32.90987014770508,73.79070000024512,12.024199997540563,1,9.96230001328513,1,13.889800000470132,1,0,37.87890000967309,1,face,0.03170000854879618,1,,
1789938577.1007807,532,0.0359041690826416,27.851918747883367,21.9419002532959,18.81080004386604,2.653899951837957,1,,0,16.108999960124493,1,0,,0,face,0.02940004924312234,1,,
1789938577.194766,533,0.09398531913757324,10.639959614716275,28.921842575073242,73.39560001855716,13.569700007792562,1,,0,17.734099994413555,1,0,42.032099969219416,1,face,0.04169996827840805,1,,
1789938577.2256866,535,0.03092050552368164,32.34099776389853,18.950939178466797,13.447300007101148,0.007800001185387373,1,,0,13.398499984759837,1,0,,0,face,0.027300033252686262,1,,
1789938577.2920232,536,0.06633663177490234,15.074627294814475,12.964248657226562,50.45029998291284,0.009600014891475439,1,8.035300008486956,1,12.785800034180284,1,0,29.588799981866032,1,face,0.028099981136620045,1,,
1789938577.3239377,538,0.031914472579956055,31.333746703620974,12.967348098754883,14.824999962002039,0.008200004231184721,1,,0,14.773900038562715,1,0,,0,face,0.02829998265951872,1,,
1789938577.408001,539,0.08406329154968262,11.895798767396416,1.997232437133789,45.53590004798025,0.008700008038431406,1,,0,11.574600008316338,1,0,33.91380002722144,1,face,0.02729997504502535,1,,
1789938577.4409127,540,0.03291177749633789,30.384259862940265,32.912254333496094,15.864800021518022,0.007800001185387373,1,,0,15.811300021596253,1,0,,0,face,0.02619996666908264,1,,
1789938577.510025,542,0.06911230087280273,14.469204285940982,24.36089515686035,54.29759999969974,0.008300004992634058,1,9.207600029185414,1,13.526799972169101,1,0,31.522999983280897,1,face,0.029199989512562752,1,,
1789938577.5439339,543,0.033908843994140625,29.490831364607942,2.9916763305664062,14.714199991431087,0.008500006515532732,1,,0,14.65920003829524,1,0,,0,face,0.02719997428357601,1,,
1789938577.6083848,544,0.06445097923278809,15.515668061273939,3.988981246948242,44.494700036011636,0.008700008038431406,1,,0,15.228300006128848,1,0,29.219300020486116,1,face,0.02619996666908264,1,,
1789938577.6412973,546,0.032912492752075195,30.383599550871093,1.9955635070800781,14.679300016723573,0.009899958968162537,1,,0,14.614799991250038,1,0,,0,face,0.03660004585981369,1,,
1789938577.7475858,547,0.10628843307495117,9.408361484591953,1.9941329956054688,54.648199991788715,0.008600007276982069,1,8.499799994751811,1,13.83509999141097,1,0,32.274600001983345,1,face,0.027699978090822697,1,,
1789938577.7794461,549,0.0318603515625,31.386973180076627,7.9784393310546875,14.060699963010848,0.009100011084228754,1,,0,14.008300029672682,1,0,,0,face,0.029399991035461426,1,,
1789938577.842054,550,0.0626077651977539,15.9724595957288,6.982326507568359,45.65379995619878,0.008500006515532732,1,,0,11.618199991062284,1,0,33.99049997096881,1,face,0.02570002106949687,1,,
1789938577.8772068,551,0.03515291213989258,28.447145318159006,3.9882659912109375,13.063200050964952,0.010000017937272787,1,,0,12.998700025491416,1,0,,0,face,0.0363999861292541,1,,
1789938577.9499872,552,0.07278037071228027,13.739968486190596,0.9975433349609375,57.273700018413365,0.008500006515532732,1,8.68959998479113,1,13.292799994815141,1,0,35.25200003059581,1,face,0.02829998265951872,1,,
1789938577.9784214,554,0.028434276580810547,35.16882158608777,9.97304916381836,12.71380000980571,0.007700000423938036,1,,0,12.66020000912249,1,0,,0,hover,0.031400006264448166,1,,
1789938578.0758722,555,0.09745073318481445,10.261595447450444,0.9975433349609375,49.54770003678277,0.008500006515532732,1,,0,14.139699982479215,1,0,35.35660001216456,1,hover,0.03029999788850546,1,,
