t,bat,h,yaw,vgx,vgy,vgz,tof
1789862997.8493657,83.0,110.0,-102.0,0.0,0.0,0.0,175.0
1789862998.8944604,83.0,110.0,-102.0,1.0,0.0,0.0,175.0
1789862999.9133844,82.0,110.0,-99.0,3.0,0.0,0.0,175.0
1789863000.9636493,82.0,110.0,-90.0,0.0,0.0,0.0,173.0
1789863002.032202,82.0,110.0,-80.0,0.0,0.0,0.0,174.0
1789863003.0755875,82.0,110.0,-70.0,0.0,0.0,0.0,175.0
1789863004.1169612,82.0,110.0,-63.0,0.0,0.0,0.0,174.0
1789863005.1547694,82.0,110.0,-59.0,0.0,0.0,0.0,174.0
1789863006.1830614,82.0,110.0,-52.0,0.0,0.0,0.0,172.0
1789863007.237608,82.0,110.0,-45.0,0.0,0.0,0.0,173.0
1789863008.2401197,82.0,110.0,-45.0,0.0,0.0,0.0,174.0
1789863009.249961,82.0,110.0,-45.0,0.0,0.0,0.0,175.0
1789863010.2716222,82.0,110.0,-49.0,0.0,0.0,0.0,174.0
1789863011.3052905,82.0,110.0,-49.0,0.0,0.0,0.0,166.0
1789863012.3129256,82.0,110.0,-50.0,0.0,0.0,0.0,167.0
1789863013.315124,82.0,110.0,-50.0,0.0,0.0,0.0,169.0
1789863014.3441384,81.0,110.0,-50.0,0.0,0.0,0.0,169.0
1789863015.3593097,81.0,110.0,-50.0,0.0,0.0,0.0,171.0
1789863016.4158099,81.0,110.0,-50.0,0.0,0.0,0.0,170.0
1789863017.4446354,81.0,110.0,-50.0,0.0,0.0,0.0,167.0
1789863018.4759383,81.0,110.0,-50.0,0.0,0.0,0.0,168.0
1789863019.4930775,81.0,110.0,-51.0,0.0,0.0,0.0,170.0
1789863020.4960074,81.0,120.0,-51.0,0.0,0.0,1.0,181.0
1789863021.5100853,81.0,120.0,-50.0,0.0,0.0,-1.0,181.0
1789863022.5424724,81.0,110.0,-50.0,0.0,0.0,-1.0,168.0
1789863023.5601385,81.0,90.0,-52.0,0.0,0.0,0.0,152.0
1789863024.6101875,81.0,100.0,-56.0,0.0,0.0,0.0,156.0
1789863025.6242902,80.0,100.0,-51.0,0.0,0.0,0.0,161.0
1789863026.6858094,80.0,100.0,-45.0,0.0,0.0,0.0,159.0
