t,bat,h,yaw
1770328217.8686004,50.0,170.0,14.0
1770328217.8990917,50.0,170.0,14.0
1770328217.9150374,50.0,170.0,14.0
1770328217.9609523,50.0,170.0,14.0
1770328217.9771771,50.0,170.0,14.0
1770328218.0079203,50.0,170.0,14.0
1770328218.022997,50.0,170.0,14.0
1770328218.0536265,50.0,170.0,14.0
1770328218.0692961,50.0,170.0,14.0
1770328218.100048,50.0,170.0,14.0
1770328218.1149418,50.0,170.0,14.0
1770328218.1457763,50.0,170.0,14.0
1770328218.1619167,50.0,170.0,14.0
1770328218.1933684,50.0,170.0,14.0
1770328218.2080429,50.0,170.0,14.0
1770328218.2385888,50.0,170.0,14.0
1770328218.253702,50.0,170.0,14.0
1770328218.284958,50.0,170.0,14.0
1770328218.3005602,50.0,170.0,14.0
1770328218.3318202,50.0,170.0,14.0
1770328218.347057,50.0,170.0,14.0
1770328218.3786364,50.0,170.0,14.0
1770328218.3943698,50.0,170.0,14.0
1770328218.4249558,50.0,170.0,14.0
1770328218.4405851,50.0,170.0,14.0
1770328218.4860659,50.0,170.0,14.0
1770328218.501799,50.0,170.0,14.0
1770328218.5324736,50.0,170.0,14.0
1770328218.5479703,50.0,170.0,14.0
1770328218.5784223,50.0,170.0,14.0
1770328218.5948124,50.0,170.0,14.0
1770328218.6265602,50.0,170.0,14.0
1770328218.6412556,50.0,170.0,14.0
1770328218.672081,50.0,160.0,14.0
1770328218.6873622,50.0,160.0,14.0
1770328218.719595,50.0,160.0,14.0
1770328218.7344396,50.0,160.0,14.0
1770328218.7656157,50.0,160.0,14.0
1770328218.7808447,50.0,160.0,14.0
1770328218.8128,50.0,160.0,14.0
1770328218.816795,50.0,160.0,14.0
1770328218.8594036,50.0,160.0,14.0
1770328218.8741271,50.0,160.0,14.0
1770328218.9041498,50.0,160.0,14.0
1770328218.9196997,50.0,160.0,14.0
1770328218.9510272,50.0,160.0,14.0
1770328218.9664173,50.0,160.0,14.0
1770328218.9970348,50.0,160.0,14.0
1770328219.0126796,50.0,160.0,14.0
1770328219.044118,50.0,160.0,14.0
1770328219.0594852,50.0,160.0,14.0
1770328219.0914485,50.0,160.0,14.0
1770328219.106135,50.0,160.0,14.0
1770328219.1358647,50.0,160.0,14.0
1770328219.151477,50.0,160.0,14.0
1770328219.182701,50.0,160.0,14.0
1770328219.1982055,50.0,160.0,14.0
1770328219.2290149,50.0,160.0,14.0
1770328219.2439158,50.0,160.0,14.0
1770328219.2756474,50.0,160.0,14.0
1770328219.2911096,50.0,160.0,14.0
1770328219.3221679,50.0,160.0,14.0
1770328219.3377826,50.0,160.0,14.0
1770328219.3680637,50.0,160.0,14.0
1770328219.3835828,50.0,160.0,14.0
1770328219.414305,50.0,160.0,14.0
1770328219.4298604,49.0,160.0,14.0
1770328219.4618335,49.0,160.0,14.0
1770328219.476732,49.0,160.0,14.0
1770328219.5083783,49.0,160.0,14.0
1770328219.523003,49.0,160.0,14.0
1770328219.5543602,49.0,160.0,14.0
1770328219.5700352,49.0,160.0,14.0
1770328219.6008651,49.0,160.0,14.0
1770328219.616982,49.0,160.0,14.0
1770328219.6470485,49.0,160.0,14.0
1770328219.6633346,49.0,160.0,14.0
1770328219.694838,49.0,160.0,14.0
1770328219.7096388,49.0,160.0,14.0
1770328219.7405286,49.0,160.0,14.0
1770328219.7560341,49.0,160.0,14.0
1770328219.787013,49.0,160.0,14.0
1770328219.8027003,49.0,160.0,14.0
1770328219.833087,49.0,160.0,14.0
1770328219.8483386,49.0,160.0,14.0
1770328219.879464,49.0,160.0,14.0
1770328219.8951056,49.0,160.0,14.0
1770328219.9418392,49.0,170.0,14.0
1770328219.956722,49.0,170.0,14.0
1770328219.9878,49.0,170.0,14.0
1770328220.0030959,49.0,170.0,14.0
1770328220.034286,49.0,170.0,14.0
1770328220.0501802,49.0,170.0,14.0
1770328220.081426,49.0,170.0,14.0
1770328220.0974443,49.0,170.0,14.0
1770328220.1279314,49.0,170.0,14.0
1770328220.1435764,49.0,170.0,14.0
1770328220.175164,49.0,170.0,14.0
1770328220.1902215,49.0,170.0,14.0
1770328220.221374,49.0,170.0,14.0
1770328220.2373917,49.0,170.0,15.0
1770328220.2681994,49.0,170.0,15.0
1770328220.2832823,49.0,170.0,15.0
1770328220.3141127,49.0,170.0,15.0
1770328220.3301609,49.0,170.0,15.0
1770328220.3760612,49.0,170.0,16.0
1770328220.391995,49.0,170.0,16.0
1770328220.4230685,49.0,170.0,16.0
1770328220.4384565,49.0,170.0,17.0
1770328220.4693694,49.0,170.0,17.0
1770328220.4845898,49.0,170.0,17.0
1770328220.5146906,49.0,170.0,17.0
1770328220.5304587,49.0,170.0,17.0
1770328220.5575697,49.0,170.0,18.0
1770328220.5769246,49.0,170.0,18.0
1770328220.6078622,49.0,170.0,18.0
1770328220.612588,49.0,170.0,18.0
1770328220.6539981,49.0,160.0,19.0
1770328220.669597,49.0,160.0,19.0
1770328220.7167287,49.0,160.0,19.0
1770328220.7317839,49.0,160.0,19.0
1770328220.762384,49.0,160.0,20.0
1770328220.7783604,49.0,160.0,20.0
1770328220.8086908,49.0,160.0,20.0
1770328220.824697,49.0,160.0,20.0
1770328220.8559852,49.0,160.0,22.0
1770328220.8711343,49.0,160.0,22.0
1770328220.901862,49.0,160.0,22.0
1770328220.9178667,49.0,160.0,22.0
1770328220.9485965,49.0,160.0,22.0
1770328220.9644089,49.0,160.0,23.0
1770328220.9955325,49.0,160.0,23.0
1770328221.01137,49.0,160.0,23.0
1770328221.0423136,49.0,160.0,23.0
1770328221.0575843,49.0,160.0,24.0
1770328221.088692,49.0,160.0,24.0
1770328221.1038136,49.0,160.0,24.0
1770328221.1348433,49.0,160.0,24.0
1770328221.1507082,49.0,150.0,25.0
1770328221.181064,49.0,150.0,25.0
1770328221.1969244,49.0,150.0,25.0
1770328221.2278392,49.0,150.0,25.0
1770328221.24306,49.0,150.0,25.0
1770328221.2748637,49.0,150.0,26.0
1770328221.2788188,49.0,150.0,26.0
1770328221.320447,49.0,150.0,26.0
1770328221.336381,49.0,150.0,26.0
1770328221.3674824,49.0,140.0,28.0
1770328221.382855,49.0,140.0,28.0
1770328221.4139774,49.0,140.0,28.0
1770328221.4299977,49.0,140.0,28.0
1770328221.4601233,49.0,140.0,29.0
1770328221.476162,49.0,140.0,29.0
1770328221.507289,49.0,140.0,29.0
1770328221.522792,49.0,140.0,29.0
1770328221.5535233,49.0,140.0,29.0
1770328221.5686095,49.0,130.0,30.0
1770328221.6002147,49.0,130.0,30.0
1770328221.6152103,49.0,130.0,30.0
1770328221.6461577,49.0,130.0,30.0
1770328221.6611786,49.0,130.0,30.0
1770328221.6922839,49.0,130.0,32.0
1770328221.707513,49.0,130.0,32.0
1770328221.7394648,49.0,130.0,32.0
1770328221.7546897,49.0,130.0,32.0
1770328221.7862911,49.0,120.0,33.0
1770328221.8022537,49.0,120.0,33.0
1770328221.8326633,49.0,120.0,33.0
1770328221.8487117,49.0,120.0,33.0
1770328221.8801196,49.0,110.0,34.0
1770328221.896178,49.0,110.0,34.0
1770328221.9268441,49.0,110.0,34.0
1770328221.941717,49.0,110.0,34.0
1770328221.9728353,49.0,100.0,35.0
1770328221.9888067,49.0,100.0,35.0
1770328222.019568,49.0,100.0,35.0
1770328222.03463,49.0,100.0,35.0
1770328222.0660377,49.0,100.0,35.0
1770328222.0820432,49.0,90.0,35.0
1770328222.1117022,49.0,90.0,35.0
1770328222.1270862,49.0,90.0,35.0
1770328222.1588373,49.0,90.0,35.0
1770328222.1745317,49.0,80.0,35.0
1770328222.2201462,49.0,80.0,35.0
1770328222.2361047,49.0,80.0,35.0
1770328222.267243,49.0,80.0,35.0
1770328222.2819753,49.0,70.0,35.0
1770328222.3284597,49.0,70.0,35.0
1770328222.3434682,49.0,70.0,35.0
1770328222.374272,49.0,60.0,37.0
1770328222.3901973,49.0,60.0,37.0
1770328222.4216092,49.0,60.0,37.0
1770328222.4365804,49.0,60.0,37.0
1770328222.4831977,49.0,50.0,52.0
1770328222.4981544,49.0,50.0,52.0
1770328222.5292642,49.0,50.0,52.0
1770328222.545256,49.0,50.0,52.0
1770328222.5918193,49.0,40.0,31.0
1770328222.607038,49.0,40.0,31.0
1770328222.6372213,49.0,40.0,31.0
1770328222.6532297,49.0,40.0,31.0
1770328222.6840892,49.0,20.0,22.0
1770328222.7000282,49.0,20.0,22.0
1770328222.7466838,49.0,20.0,22.0
1770328222.7620683,49.0,20.0,22.0
1770328222.7934968,49.0,20.0,5.0
1770328222.808346,49.0,20.0,5.0
1770328222.8386486,49.0,20.0,5.0
1770328222.8541098,49.0,20.0,5.0
1770328222.8846877,49.0,40.0,148.0
1770328222.8997972,49.0,40.0,148.0
1770328222.93053,49.0,40.0,148.0
1770328222.9462404,49.0,40.0,148.0
1770328222.9776235,49.0,40.0,148.0
1770328222.993003,49.0,40.0,132.0
1770328223.023936,49.0,40.0,132.0
1770328223.0258324,49.0,40.0,132.0
1770328223.054822,49.0,40.0,132.0
1770328223.0706277,49.0,40.0,132.0
1770328223.1024275,49.0,20.0,41.0
1770328223.1182094,49.0,20.0,41.0
1770328223.1492424,49.0,0.0,-16.0
1770328223.1644447,49.0,0.0,-16.0
1770328223.196239,49.0,0.0,-16.0
1770328223.2107027,49.0,0.0,-16.0
1770328223.241692,49.0,-20.0,-86.0
1770328223.257254,49.0,-20.0,-86.0
1770328223.2884355,49.0,-20.0,-86.0
1770328223.3030849,49.0,-20.0,-86.0
1770328223.3339746,49.0,-20.0,-86.0
1770328223.3495622,49.0,-30.0,-134.0
1770328223.3815415,49.0,-30.0,-134.0
1770328223.3964443,49.0,-30.0,-134.0
1770328223.4282823,49.0,-30.0,-134.0
1770328223.4438634,49.0,-30.0,-134.0
1770328223.4756184,49.0,-50.0,-157.0
1770328223.4904287,49.0,-50.0,-157.0
1770328223.5223222,49.0,-50.0,-157.0
1770328223.5368612,49.0,-50.0,-157.0
1770328223.5688229,49.0,-70.0,-159.0
1770328223.5835626,49.0,-70.0,-159.0
1770328223.6138556,49.0,-70.0,-159.0
1770328223.62919,49.0,-70.0,-159.0
1770328223.659055,49.0,-90.0,-159.0
1770328223.6749682,49.0,-90.0,-159.0
1770328223.7061503,49.0,-90.0,-159.0
1770328223.7213314,49.0,-90.0,-159.0
1770328223.7531338,49.0,-100.0,-159.0
1770328223.767918,49.0,-100.0,-159.0
1770328223.7976134,49.0,-100.0,-159.0
1770328223.8126094,49.0,-100.0,-159.0
1770328223.8441167,49.0,-100.0,-159.0
1770328223.8589478,49.0,-110.0,-158.0
1770328223.8908362,49.0,-110.0,-158.0
1770328223.9068007,49.0,-110.0,-158.0
1770328223.937675,49.0,-110.0,-158.0
1770328223.9537628,49.0,-110.0,-158.0
1770328223.9849746,49.0,-110.0,-158.0
1770328224.0008657,49.0,-110.0,-158.0
1770328224.0324326,49.0,-110.0,-158.0
1770328224.04757,49.0,-110.0,-158.0
1770328224.0792608,49.0,-120.0,-158.0
1770328224.0945394,49.0,-120.0,-158.0
1770328224.125404,49.0,-120.0,-158.0
1770328224.141375,49.0,-120.0,-158.0
1770328224.1717522,49.0,-130.0,-158.0
1770328224.187785,49.0,-130.0,-158.0
1770328224.2188177,49.0,-130.0,-158.0
1770328224.2347677,49.0,-130.0,-158.0
1770328224.2650325,49.0,-130.0,-158.0
1770328224.2811153,49.0,-130.0,-158.0
1770328224.3119853,49.0,-130.0,-158.0
1770328224.3275092,49.0,-130.0,-158.0
1770328224.359555,49.0,-130.0,-158.0
1770328224.3748608,49.0,-130.0,-158.0
1770328224.4055607,49.0,-130.0,-158.0
1770328224.421505,49.0,-130.0,-158.0
1770328224.4523802,49.0,-130.0,-158.0
1770328224.4672039,48.0,-140.0,-158.0
1770328224.498428,48.0,-140.0,-158.0
1770328224.514427,48.0,-140.0,-158.0
1770328224.54539,48.0,-140.0,-158.0
1770328224.561307,48.0,-140.0,-158.0
1770328224.5922332,48.0,-130.0,-157.0
1770328224.6086326,48.0,-130.0,-157.0
1770328224.6543257,48.0,-130.0,-157.0
1770328224.6701908,48.0,-130.0,-157.0
1770328224.7001002,48.0,-130.0,-157.0
1770328224.7155807,48.0,-130.0,-157.0
1770328224.7466266,48.0,-130.0,-157.0
1770328224.7616284,48.0,-130.0,-157.0
1770328224.793379,48.0,-130.0,-156.0
1770328224.8093283,48.0,-130.0,-156.0
1770328224.8403776,48.0,-130.0,-156.0
1770328224.8562968,48.0,-130.0,-156.0
1770328224.8867114,48.0,-130.0,-156.0
1770328224.9026248,48.0,-130.0,-156.0
1770328224.9344091,48.0,-130.0,-156.0
1770328224.9497504,48.0,-130.0,-156.0
1770328224.9810967,48.0,-130.0,-155.0
1770328224.9959707,48.0,-130.0,-155.0
1770328225.027261,48.0,-130.0,-155.0
1770328225.0421777,48.0,-130.0,-155.0
1770328225.0741522,48.0,-130.0,-155.0
1770328225.0900695,48.0,0.0,-155.0
1770328225.1202729,48.0,0.0,-155.0
1770328225.1363542,48.0,0.0,-155.0
1770328225.166024,48.0,0.0,-155.0
1770328225.182036,48.0,0.0,-155.0
1770328225.2128441,48.0,0.0,-155.0
1770328225.2286556,48.0,0.0,-155.0
1770328225.259655,48.0,0.0,-155.0
1770328225.2750635,48.0,0.0,-155.0
1770328225.3066583,48.0,0.0,-154.0
1770328225.3218262,48.0,0.0,-154.0
1770328225.3675895,48.0,0.0,-154.0
1770328225.3834012,48.0,0.0,-154.0
1770328225.4150536,48.0,0.0,-154.0
1770328225.4310434,48.0,0.0,-154.0
1770328225.4622135,48.0,0.0,-154.0
1770328225.4782827,48.0,0.0,-154.0
1770328225.5096297,48.0,0.0,-154.0
1770328225.526799,48.0,0.0,-154.0
1770328225.557606,48.0,0.0,-154.0
1770328225.5730283,48.0,0.0,-154.0
1770328225.605012,48.0,0.0,-153.0
1770328225.6199725,48.0,0.0,-153.0
1770328225.6513839,48.0,0.0,-153.0
1770328225.6672194,48.0,0.0,-153.0
1770328225.6976194,48.0,0.0,-153.0
1770328225.7135344,48.0,0.0,-153.0
1770328225.744523,48.0,0.0,-153.0
1770328225.7597468,48.0,0.0,-153.0
1770328225.7907681,48.0,0.0,-153.0
1770328225.8055794,48.0,0.0,-153.0
1770328225.8372602,48.0,0.0,-153.0
1770328225.8527975,48.0,0.0,-153.0
1770328225.8847234,48.0,0.0,-153.0
1770328225.9004552,48.0,0.0,-153.0
1770328225.9323003,48.0,0.0,-153.0
1770328225.9474344,48.0,0.0,-153.0
1770328225.9770906,48.0,0.0,-153.0
1770328225.9926214,48.0,0.0,-153.0
1770328226.0246649,48.0,0.0,-152.0
1770328226.0403037,48.0,0.0,-152.0
1770328226.0715158,48.0,0.0,-152.0
1770328226.0870469,48.0,0.0,-152.0
1770328226.117773,48.0,0.0,-152.0
1770328226.1334968,48.0,0.0,-152.0
1770328226.1634774,48.0,0.0,-152.0
1770328226.1794708,48.0,0.0,-152.0
1770328226.211319,48.0,0.0,-152.0
1770328226.2268002,48.0,0.0,-152.0
1770328226.2584693,48.0,0.0,-152.0
1770328226.2736082,48.0,0.0,-152.0
1770328226.3047032,48.0,0.0,-152.0
1770328226.31987,48.0,0.0,-152.0
1770328226.3506367,48.0,0.0,-152.0
1770328226.366312,48.0,0.0,-152.0
1770328226.3979867,48.0,0.0,-152.0
1770328226.412967,48.0,0.0,-151.0
1770328226.4447327,48.0,0.0,-151.0
1770328226.4595463,48.0,0.0,-151.0
1770328226.490373,48.0,0.0,-151.0
1770328226.5059714,48.0,0.0,-151.0
1770328226.5380325,48.0,0.0,-151.0
1770328226.5529473,48.0,0.0,-151.0
1770328226.584442,48.0,0.0,-151.0
1770328226.599286,48.0,0.0,-151.0
1770328226.6311936,48.0,0.0,-151.0
1770328226.6464725,48.0,0.0,-151.0
1770328226.6777334,48.0,0.0,-151.0
1770328226.693286,48.0,0.0,-151.0
1770328226.723391,48.0,0.0,-151.0
1770328226.7391503,48.0,0.0,-151.0
1770328226.7699714,48.0,0.0,-151.0
1770328226.785582,48.0,0.0,-151.0
1770328226.8153152,48.0,0.0,-151.0
1770328226.8312516,48.0,0.0,-151.0
1770328226.862198,48.0,0.0,-151.0
1770328226.8779323,48.0,0.0,-151.0
1770328226.9091842,48.0,0.0,-151.0
1770328226.9235497,48.0,0.0,-151.0
1770328226.9541786,48.0,0.0,-151.0
1770328226.969828,48.0,0.0,-150.0
1770328226.999954,48.0,0.0,-150.0
1770328227.0161026,48.0,0.0,-150.0
1770328227.0472233,48.0,0.0,-150.0
1770328227.0620852,48.0,0.0,-150.0
1770328227.0932584,48.0,0.0,-150.0
1770328227.1088476,48.0,0.0,-150.0
1770328227.140671,48.0,0.0,-150.0
1770328227.1564488,48.0,0.0,-150.0
1770328227.1876585,48.0,0.0,-150.0
1770328227.2036238,48.0,0.0,-150.0
1770328227.2345338,48.0,0.0,-150.0
1770328227.249451,48.0,0.0,-150.0
1770328227.2804322,48.0,0.0,-150.0
1770328227.2964118,48.0,0.0,-150.0
1770328227.3280194,48.0,0.0,-150.0
1770328227.3439012,48.0,0.0,-150.0
1770328227.3751495,48.0,0.0,-150.0
1770328227.3910975,48.0,0.0,-150.0
1770328227.421923,48.0,0.0,-150.0
1770328227.436933,48.0,0.0,-150.0
1770328227.4680333,48.0,0.0,-150.0
1770328227.4829888,48.0,0.0,-150.0
1770328227.51479,48.0,0.0,-150.0
1770328227.529685,48.0,0.0,-150.0
1770328227.5613012,48.0,0.0,-150.0
1770328227.577155,48.0,0.0,-150.0
1770328227.6073816,48.0,0.0,-150.0
1770328227.6231642,48.0,0.0,-150.0
1770328227.654064,48.0,0.0,-150.0
1770328227.6696033,48.0,0.0,-150.0
1770328227.7009888,48.0,0.0,-150.0
1770328227.7159731,48.0,0.0,-150.0
1770328227.746599,48.0,0.0,-150.0
1770328227.7625613,48.0,0.0,-150.0
1770328227.7927606,48.0,0.0,-150.0
1770328227.8089683,48.0,0.0,-150.0
1770328227.8400402,48.0,0.0,-150.0
1770328227.8560016,48.0,0.0,-150.0
1770328227.8866405,48.0,0.0,-149.0
1770328227.8895996,48.0,0.0,-149.0
1770328227.933674,48.0,0.0,-149.0
1770328227.949499,48.0,0.0,-149.0
1770328227.9803638,48.0,0.0,-149.0
1770328227.9951892,48.0,0.0,-149.0
1770328228.026437,48.0,0.0,-149.0
1770328228.0416074,48.0,0.0,-149.0
1770328228.0734675,48.0,0.0,-149.0
1770328228.088372,48.0,0.0,-149.0
1770328228.1198,48.0,0.0,-149.0
1770328228.1358678,48.0,0.0,-149.0
1770328228.1661768,48.0,0.0,-149.0
1770328228.1822355,48.0,0.0,-149.0
1770328228.2141342,48.0,0.0,-149.0
1770328228.2293413,48.0,0.0,-149.0
1770328228.2607048,48.0,0.0,-149.0
1770328228.275666,48.0,0.0,-149.0
1770328228.3062062,48.0,0.0,-149.0
1770328228.3218763,48.0,0.0,-149.0
1770328228.3519263,48.0,0.0,-149.0
1770328228.3538911,48.0,0.0,-149.0
1770328228.399251,48.0,0.0,-149.0
1770328228.4146814,48.0,0.0,-149.0
1770328228.4465654,48.0,0.0,-149.0
1770328228.4615827,48.0,0.0,-149.0
1770328228.4928517,48.0,0.0,-149.0
1770328228.5088003,48.0,0.0,-149.0
1770328228.539522,48.0,0.0,-149.0
1770328228.542338,48.0,0.0,-149.0
1770328228.5712957,48.0,0.0,-149.0
1770328228.5865924,48.0,0.0,-149.0
1770328228.618176,48.0,0.0,-149.0
1770328228.6331372,48.0,0.0,-149.0
1770328228.6643615,48.0,0.0,-149.0
1770328228.6793303,48.0,0.0,-149.0
1770328228.7111697,48.0,0.0,-149.0
1770328228.7260005,48.0,0.0,-149.0
1770328228.7570143,48.0,0.0,-149.0
1770328228.7725465,48.0,0.0,-149.0
1770328228.8037975,48.0,0.0,-149.0
1770328228.8187182,48.0,0.0,-149.0
1770328228.8492017,48.0,0.0,-149.0
1770328228.8651161,48.0,0.0,-149.0
1770328228.895325,48.0,0.0,-149.0
1770328228.9111414,48.0,0.0,-149.0
1770328228.940947,48.0,0.0,-149.0
1770328228.956196,48.0,0.0,-149.0
1770328228.9875512,48.0,0.0,-149.0
1770328229.0034943,48.0,0.0,-149.0
1770328229.0350208,48.0,0.0,-149.0
1770328229.0510457,48.0,0.0,-149.0
1770328229.0816953,48.0,0.0,-149.0
1770328229.0974061,48.0,0.0,-149.0
1770328229.129082,48.0,0.0,-149.0
1770328229.1442435,48.0,0.0,-149.0
1770328229.1751764,48.0,0.0,-149.0
1770328229.190565,48.0,0.0,-149.0
1770328229.2221813,48.0,0.0,-149.0
1770328229.2383707,48.0,0.0,-149.0
1770328229.2683957,48.0,0.0,-149.0
1770328229.283746,48.0,0.0,-149.0
1770328229.3312654,48.0,0.0,-149.0
1770328229.346306,48.0,0.0,-149.0
1770328229.3782034,48.0,0.0,-149.0
1770328229.3941543,48.0,0.0,-149.0
1770328229.439105,48.0,0.0,-148.0
1770328229.455145,48.0,0.0,-148.0
1770328229.4872391,48.0,0.0,-148.0
1770328229.5020146,48.0,0.0,-148.0
1770328229.5330014,48.0,0.0,-148.0
1770328229.5486505,48.0,0.0,-148.0
1770328229.579453,48.0,0.0,-148.0
1770328229.5947154,48.0,0.0,-148.0
1770328229.625103,48.0,0.0,-148.0
1770328229.6401901,48.0,0.0,-148.0
1770328229.670577,48.0,0.0,-148.0
1770328229.6856263,48.0,0.0,-148.0
1770328229.7171605,48.0,0.0,-148.0
1770328229.732779,48.0,0.0,-148.0
1770328229.7637665,48.0,0.0,-148.0
1770328229.7793355,48.0,0.0,-148.0
1770328229.810959,48.0,0.0,-148.0
1770328229.8262112,48.0,0.0,-148.0
1770328229.8570337,48.0,0.0,-148.0
1770328229.8727474,48.0,0.0,-148.0
1770328229.9024315,48.0,0.0,-148.0
1770328229.9181764,48.0,0.0,-148.0
1770328229.9489608,48.0,0.0,-148.0
1770328229.9643602,48.0,0.0,-148.0
1770328229.9946733,48.0,0.0,-148.0
1770328230.0095134,48.0,0.0,-148.0
1770328230.0414882,48.0,0.0,-148.0
1770328230.0567873,48.0,0.0,-148.0
1770328230.0881202,48.0,0.0,-148.0
1770328230.1036713,48.0,0.0,-148.0
1770328230.1345346,48.0,0.0,-148.0
1770328230.1374106,48.0,0.0,-148.0
1770328230.1660323,48.0,0.0,-148.0
1770328230.1812885,48.0,0.0,-148.0
1770328230.2124522,48.0,0.0,-148.0
1770328230.2276206,48.0,0.0,-148.0
1770328230.2594955,48.0,0.0,-148.0
1770328230.2754881,48.0,0.0,-148.0
1770328230.3063717,48.0,0.0,-148.0
1770328230.3213768,48.0,0.0,-148.0
1770328230.3521783,48.0,0.0,-148.0
1770328230.3681755,48.0,0.0,-148.0
1770328230.399234,48.0,0.0,-148.0
1770328230.4141173,48.0,0.0,-148.0
1770328230.4449973,48.0,0.0,-148.0
1770328230.4605534,48.0,0.0,-148.0
1770328230.4923892,48.0,0.0,-148.0
1770328230.507663,48.0,0.0,-148.0
1770328230.53943,48.0,0.0,-148.0
1770328230.5549345,48.0,0.0,-148.0
1770328230.5866876,48.0,0.0,-148.0
1770328230.6020875,48.0,0.0,-148.0
1770328230.6336458,48.0,0.0,-148.0
1770328230.6483557,48.0,0.0,-148.0
1770328230.678869,48.0,0.0,-148.0
1770328230.6949704,48.0,0.0,-148.0
1770328230.7259054,48.0,0.0,-148.0
1770328230.7420254,48.0,0.0,-148.0
1770328230.772333,48.0,0.0,-148.0
1770328230.7878656,48.0,0.0,-148.0
1770328230.8187478,48.0,0.0,-148.0
1770328230.834225,48.0,0.0,-148.0
1770328230.8656096,48.0,0.0,-148.0
1770328230.8808327,48.0,0.0,-148.0
1770328230.911375,48.0,0.0,-148.0
1770328230.9273446,48.0,0.0,-148.0
1770328230.9576013,48.0,0.0,-148.0
1770328230.9733531,48.0,0.0,-148.0
1770328231.004398,48.0,0.0,-148.0
1770328231.0204983,48.0,0.0,-148.0
1770328231.0513117,48.0,0.0,-148.0
1770328231.0663493,48.0,0.0,-148.0
1770328231.097343,48.0,0.0,-148.0
1770328231.1133275,48.0,0.0,-148.0
1770328231.1441464,48.0,0.0,-148.0
1770328231.16019,48.0,0.0,-148.0
1770328231.1910567,48.0,0.0,-148.0
1770328231.206253,48.0,0.0,-148.0
1770328231.2381113,48.0,0.0,-148.0
1770328231.253998,48.0,0.0,-148.0
1770328231.2846344,48.0,0.0,-148.0
1770328231.300651,48.0,0.0,-148.0
1770328231.330739,48.0,0.0,-147.0
1770328231.346669,48.0,0.0,-147.0
1770328231.3784254,48.0,0.0,-147.0
1770328231.3943796,48.0,0.0,-147.0
1770328231.4249215,48.0,0.0,-153.0
1770328231.44015,48.0,0.0,-153.0
1770328231.4711785,48.0,0.0,-153.0
1770328231.4871356,48.0,0.0,-153.0
1770328231.5175512,48.0,0.0,-162.0
1770328231.5327756,48.0,0.0,-162.0
1770328231.5646586,48.0,0.0,-162.0
1770328231.5800178,48.0,0.0,-162.0
1770328231.6114454,48.0,0.0,173.0
1770328231.6264045,48.0,0.0,173.0
1770328231.6576807,48.0,0.0,173.0
1770328231.6736388,48.0,0.0,173.0
1770328231.7042336,48.0,0.0,173.0
1770328231.7197983,48.0,10.0,159.0
1770328231.751561,48.0,10.0,159.0
1770328231.766918,48.0,10.0,159.0
1770328231.7988074,48.0,10.0,159.0
1770328231.8135495,48.0,20.0,157.0
1770328231.8448808,48.0,20.0,157.0
1770328231.860795,48.0,20.0,157.0
1770328231.8909786,48.0,20.0,157.0
1770328231.9070067,48.0,20.0,157.0
1770328231.9381833,48.0,40.0,152.0
1770328231.9535065,48.0,40.0,152.0
1770328231.9844828,48.0,40.0,152.0
1770328232.000011,48.0,40.0,152.0
1770328232.0314562,48.0,50.0,153.0
1770328232.0468833,48.0,50.0,153.0
1770328232.0784268,48.0,50.0,153.0
1770328232.0933564,48.0,50.0,153.0
1770328232.1245015,48.0,60.0,160.0
1770328232.1404173,48.0,60.0,160.0
1770328232.17057,48.0,60.0,160.0
1770328232.1863914,48.0,60.0,160.0
1770328232.2172883,48.0,60.0,160.0
1770328232.23235,48.0,70.0,168.0
1770328232.2634,48.0,70.0,168.0
1770328232.278409,48.0,70.0,168.0
1770328232.3094058,48.0,70.0,168.0
1770328232.3245897,48.0,70.0,175.0
1770328232.357083,48.0,70.0,175.0
1770328232.3718426,48.0,70.0,175.0
1770328232.4037657,48.0,70.0,175.0
1770328232.419117,48.0,70.0,175.0
1770328232.4507363,48.0,80.0,-173.0
1770328232.465696,48.0,80.0,-173.0
1770328232.4971035,48.0,80.0,-173.0
1770328232.51318,48.0,80.0,-173.0
1770328232.5430725,48.0,80.0,-163.0
1770328232.5590277,48.0,80.0,-163.0
1770328232.590364,48.0,80.0,-163.0
1770328232.605814,48.0,80.0,-163.0
1770328232.6372764,48.0,90.0,-156.0
1770328232.6532454,48.0,90.0,-156.0
1770328232.684041,48.0,90.0,-156.0
1770328232.6987407,48.0,90.0,-156.0
1770328232.729696,48.0,90.0,-150.0
1770328232.745729,48.0,90.0,-150.0
1770328232.775861,48.0,90.0,-150.0
1770328232.7917407,48.0,90.0,-150.0
1770328232.822752,48.0,90.0,-150.0
1770328232.8380938,48.0,90.0,-144.0
1770328232.8680184,48.0,90.0,-144.0
1770328232.8831213,48.0,90.0,-144.0
1770328232.9145215,48.0,90.0,-144.0
1770328232.9298592,48.0,90.0,-144.0
1770328232.960071,48.0,100.0,-141.0
1770328232.975652,48.0,100.0,-141.0
1770328233.006467,48.0,100.0,-141.0
1770328233.0221882,48.0,100.0,-141.0
1770328233.0520642,48.0,100.0,-136.0
1770328233.067656,48.0,100.0,-136.0
1770328233.0984948,48.0,100.0,-136.0
1770328233.1132932,48.0,100.0,-136.0
1770328233.1446998,48.0,0.0,-132.0
1770328233.1606386,48.0,0.0,-132.0
