t,event,latency_ms
1789866151.2250443,llm_explanation,1533.8992000324652
1789866151.2368674,rc_send,
1789866151.3382423,rc_send,
1789866151.4505112,rc_send,
1789866151.6031156,rc_send,
1789866151.729876,rc_send,
1789866151.8818805,rc_send,
1789866151.9930122,rc_send,
1789866152.135613,rc_send,
1789866152.2514207,rc_send,
1789866152.3604465,rc_send,
1789866152.4815478,rc_send,
1789866152.5820017,rc_send,
1789866152.7016332,rc_send,
1789866152.872268,rc_send,
1789866152.9876723,rc_send,
1789866153.0883007,rc_send,
1789866153.19904,rc_send,
1789866153.3017776,rc_send,
1789866153.4060173,rc_send,
1789866153.531494,rc_send,
1789866153.6322482,rc_send,
1789866153.7508671,rc_send,
1789866153.8596852,rc_send,
1789866153.959958,rc_send,
1789866154.0875802,rc_send,
1789866154.1944094,rc_send,
1789866154.2973793,rc_send,
1789866154.3990917,rc_send,
1789866154.5019798,rc_send,
1789866154.6091223,rc_send,
1789866154.7679448,rc_send,
1789866154.8817143,rc_send,
1789866154.9864297,rc_send,
1789866155.1107872,rc_send,
1789866155.2423894,rc_send,
1789866155.2597737,llm_explanation,4017.424499965273
1789866155.3628585,rc_send,
1789866155.4681213,rc_send,
1789866155.5846026,rc_send,
1789866155.7370934,rc_send,
1789866155.843349,rc_send,
1789866155.9820275,rc_send,
1789866156.0920243,rc_send,
1789866156.231207,rc_send,
1789866156.3526547,rc_send,
1789866156.4981866,rc_send,
1789866156.6056542,rc_send,
1789866156.7436063,rc_send,
1789866156.8510866,rc_send,
1789866156.9913898,rc_send,
1789866157.1436927,rc_send,
1789866157.2657769,rc_send,
1789866157.372394,rc_send,
1789866157.4144926,llm_explanation,2127.477500005625
1789866157.4743843,rc_send,
1789866157.5911136,rc_send,
1789866157.7545676,rc_send,
1789866157.8663697,rc_send,
1789866157.9687262,rc_send,
1789866158.0844097,rc_send,
1789866158.2505279,rc_send,
1789866158.3838654,rc_send,
1789866158.509637,rc_send,
1789866158.610448,rc_send,
1789866158.7110686,rc_send,
1789866158.829193,rc_send,
1789866158.984678,rc_send,
1789866159.099103,rc_send,
1789866159.2562191,rc_send,
1789866159.368551,llm_explanation,1973.389999999199
1789866159.380535,rc_send,
1789866159.4971104,rc_send,
1789866159.6112454,rc_send,
1789866159.7137067,rc_send,
1789866159.8210788,rc_send,
1789866159.9412904,rc_send,
1789866160.046186,rc_send,
1789866160.1663244,rc_send,
1789866160.2686539,rc_send,
1789866160.3812022,rc_send,
1789866160.4868038,rc_send,
1789866160.611108,rc_send,
1789866160.7348511,rc_send,
1789866160.8486984,rc_send,
1789866160.9683387,rc_send,
1789866161.0955403,rc_send,
1789866161.213045,rc_send,
1789866161.3231645,rc_send,
1789866161.441822,rc_send,
1789866161.5503585,rc_send,
1789866161.6610038,rc_send,
1789866161.762841,rc_send,
1789866161.8809154,rc_send,
1789866161.995972,rc_send,
1789866162.10824,rc_send,
1789866162.2109714,rc_send,
1789866162.3263977,rc_send,
1789866162.4321678,rc_send,
1789866162.5520692,rc_send,
1789866162.681629,rc_send,
1789866162.7981172,rc_send,
1789866162.9502544,rc_send,
1789866163.1062238,rc_send,
1789866163.225913,rc_send,
1789866163.3432207,rc_send,
1789866163.362713,llm_explanation,4015.032700030133
1789866163.460469,rc_send,
1789866163.595267,rc_send,
1789866163.7290258,rc_send,
1789866163.8639917,rc_send,
1789866163.9685497,rc_send,
1789866164.1009705,rc_send,
1789866164.2020566,rc_send,
1789866164.3135138,rc_send,
1789866164.418252,rc_send,
1789866164.5318747,rc_send,
1789866164.660124,rc_send,
1789866164.7983499,rc_send,
1789866164.9208114,rc_send,
1789866165.041809,rc_send,
1789866165.1464612,rc_send,
