t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,assoc_d,assoc_hands,assoc_mode,assoc_ms,assoc_ms_ran,assoc_ok,assoc_pose_ms,assoc_pose_ms_ran,assoc_reason,assoc_skeleton_hits,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran,svm_infer_ms,svm_infer_ms_ran
1790248614.97312,119,0.04181957244873047,23.912248295363845,1.6665458679199219,33.36210000088613,,0,,,0,0,,,no_face,0,0.004499999704421498,1,,0,,0,0,33.319900001515634,1,hover,0.015899999198154546,1,,
1790248614.9791055,127,0.0059854984283447266,167.07046405098586,17.705678939819336,0.06740000026184134,,0,,,0,0,,,no_face,0,0.00529999852005858,1,,0,,0,0,,0,hover,0.024100001610349864,1,,
1790248615.0121927,128,0.03308725357055664,30.223118938160226,1.9886493682861328,28.229400000782334,,0,,,0,0,,,no_face,0,0.003600000127335079,1,6.4044000009744195,1,,0,0,21.78959999946528,1,hover,0.014799999917158857,1,,
1790248615.016021,129,0.003828287124633789,261.2134271657221,6.240367889404297,0.03639999886217993,,0,,,0,0,,,no_face,0,0.003499999365885742,1,,0,,0,0,,0,hover,0.011899999663000926,1,,
1790248615.0692773,130,0.05325627326965332,18.77713062903753,1.9936561584472656,22.724599999492057,,0,,,0,0,,,no_face,0,0.009700001101009548,1,,0,,0,0,22.65839999927266,1,hover,0.019899998733308166,1,,
1790248615.0937989,131,0.024521589279174805,40.78039105113222,2.1867752075195312,0.043199999709031545,,0,,,0,0,,,no_face,0,0.0037999998312443495,1,,0,,0,0,,0,hover,0.01489999885961879,1,,
1790248615.1784525,132,0.08465361595153809,11.812844481120251,1.123189926147461,32.7820000002248,,0,,,0,0,,,no_face,0,0.003499999365885742,1,7.687499999519787,1,,0,0,25.06060000087018,1,hover,0.014100000043981709,1,,
1790248615.182994,133,0.0045413970947265625,220.19655606887864,7.534027099609375,0.03909999941242859,,0,,,0,0,,,no_face,0,0.0037999998312443495,1,,0,,0,0,,0,hover,0.01340000017080456,1,,
1790248615.2462623,134,0.06326842308044434,15.805672898288032,3.9854049682617188,22.505000000819564,,0,,,0,0,,,no_face,0,0.0034000004234258085,1,,0,,0,0,22.465600000941777,1,hover,0.01700000029813964,1,,
1790248615.2819026,135,0.03564023971557617,28.058172671688318,0.9429454803466797,0.038800000766059384,,0,,,0,0,,,no_face,0,0.003600000127335079,1,,0,,0,0,,0,hover,0.01320000046689529,1,,
1790248615.3515844,136,0.06968188285827637,14.350932537713803,2.2356510162353516,35.72080000049027,,0,,,0,0,,,no_face,0,0.009100000170292333,1,9.224700001141173,1,,0,0,26.411900000312016,1,hover,0.033499998608022,1,,
1790248615.3573964,137,0.005811929702758789,172.05989252163926,11.180877685546875,0.04270000135875307,,0,,,0,0,,,no_face,0,0.004100000296602957,1,,0,,0,0,,0,hover,0.01489999885961879,1,,
1790248615.4037304,138,0.046334028244018555,21.58241011840135,2.132415771484375,22.18440000069677,,0,,,0,0,,,no_face,0,0.003600000127335079,1,,0,,0,0,22.144799999296083,1,hover,0.014999999621068127,1,,
1790248615.445668,139,0.04193758964538574,23.84495648070768,1.5816688537597656,0.04369999987829942,,0,,,0,0,,,no_face,0,0.00399999953515362,1,,0,,0,0,,0,hover,0.014500001270789653,1,,
1790248615.508384,140,0.06271600723266602,15.944892605968446,0.5524158477783203,31.81120000044757,,0,,,0,0,,,no_face,0,0.005199999577598646,1,7.610099999510567,1,,0,0,24.149700000634766,1,hover,0.021400001060101204,1,,
1790248615.5234468,141,0.015062808990478516,66.3886796036595,4.091501235961914,0.0667000003886642,,0,,,0,0,,,no_face,0,0.005600000804406591,1,,0,,0,0,,0,hover,0.022100000933278352,1,,
1790248615.5688744,142,0.045427560806274414,22.013068327936306,1.1060237884521484,21.9543999992311,,0,,,0,0,,,no_face,0,0.00419999923906289,1,,0,,0,0,21.912599999268423,1,hover,0.015199999324977398,1,,
1790248615.614293,143,0.045418739318847656,22.017343832020998,1.9917488098144531,0.03950000063923653,,0,,,0,0,,,no_face,0,0.003600000127335079,1,,0,,0,0,,0,hover,0.01359999987471383,1,,
1790248615.685162,144,0.07086896896362305,14.110548165492554,2.9828548431396484,31.430799999725423,,0,,,0,0,,,no_face,0,0.0036999990697950125,1,5.6334000000788365,1,,0,0,25.760700000319048,1,hover,0.014900000678608194,1,,
1790248615.6891606,145,0.003998517990112305,250.092659948721,13.058185577392578,0.042499999835854396,,0,,,0,0,,,no_face,0,0.0037999998312443495,1,,0,,0,0,,0,hover,0.01449999945180025,1,,
1790248615.7402647,146,0.051104068756103516,19.567913560318363,8.110761642456055,20.143499999903725,,0,,,0,0,,,no_face,0,0.003600000127335079,1,,0,,0,0,20.103900000322028,1,hover,0.015100000382517464,1,,
1790248615.7818701,147,0.041605472564697266,24.03529964585745,1.0509490966796875,0.04240000089339446,,0,,,0,0,,,no_face,0,0.003600000127335079,1,,0,,0,0,,0,hover,0.013999999282532372,1,,
1790248615.8444679,148,0.06259775161743164,15.975014663650144,2.0978450775146484,26.708100000178092,,0,,,0,0,,,no_face,0,0.0035000011848751456,1,5.305100001351093,1,,0,0,21.36889999928826,1,hover,0.01449999945180025,1,,
1790248615.8482196,149,0.0037517547607421875,266.5419420437214,5.982160568237305,0.0455999997939216,,0,,,0,0,,,no_face,0,0.004400000761961564,1,,0,,0,0,,0,hover,0.015699999494245276,1,,
1790248615.9002998,150,0.05208015441894531,19.20117194652994,1.1684894561767578,22.812299999714014,,0,,,0,0,,,no_face,0,0.004100000296602957,1,,0,,0,0,22.771099998863065,1,hover,0.016199999663513154,1,,
1790248615.9469137,151,0.04661393165588379,21.452813879383978,1.8935203552246094,0.04040000021632295,,0,,,0,0,,,no_face,0,0.003700000888784416,1,,0,,0,0,,0,hover,0.013099999705445953,1,,
1790248616.0068533,152,0.05993962287902832,16.683454982995563,2.0558834075927734,24.70030000040424,,0,,,0,0,,,no_face,0,0.005699999746866524,1,5.741799999668729,1,,0,0,18.921100001534796,1,hover,0.014999999621068127,1,,
1790248616.0125403,153,0.00568699836730957,175.83968473567265,0.6284713745117188,0.04640000042854808,,0,,,0,0,,,no_face,0,0.004400000761961564,1,,0,,0,0,,0,hover,0.015899999198154546,1,,
1790248616.0656443,154,0.05310392379760742,18.831000206524376,0.9973049163818359,20.13480000096024,,0,,,0,0,,,no_face,0,0.0034000004234258085,1,,0,,0,0,20.09870000074443,1,hover,0.01359999987471383,1,,
1790248616.0912073,155,0.02556300163269043,39.119036737891605,2.3565292358398438,0.22179999905347358,,0,,,0,0,,,no_face,0,0.007300001016119495,1,,0,,0,0,,0,hover,0.18339999951422215,1,,
1790248616.1713333,156,0.08012604713439941,12.480336117450673,2.946138381958008,25.35349999925529,,0,,,0,0,,,no_face,0,0.0036999990697950125,1,4.5850000005884795,1,,0,0,20.73299999938172,1,hover,0.014799999917158857,1,,
1790248616.1812756,157,0.009942293167114258,100.58041773578572,4.925251007080078,0.03990000004705507,,0,,,0,0,,,no_face,0,0.0032999996619764715,1,,0,,0,0,,0,hover,0.013299999409355223,1,,
1790248616.2301848,158,0.04890918731689453,20.446056351759776,1.9338130950927734,18.793000001096516,,0,,,0,0,,,no_face,0,0.003399998604436405,1,,0,,0,0,18.757400001049973,1,hover,0.01340000017080456,1,,
1790248616.2774806,159,0.04729580879211426,21.143522555993002,1.9948482513427734,0.04360000093583949,,0,,,0,0,,,no_face,0,0.003499999365885742,1,,0,,0,0,,0,hover,0.015100000382517464,1,,
1790248616.3633337,160,0.08585309982299805,11.647803073641882,9.774446487426758,45.66530000010971,,0,,,0,0,,,no_face,0,0.003499999365885742,1,4.486199999519158,1,,0,0,41.14570000092499,1,hover,0.013900000340072438,1,,
1790248616.3673227,161,0.003988981246948242,250.69057438288206,24.54829216003418,0.03319999996165279,,0,,,0,0,,,no_face,0,0.0031999989005271345,1,,0,,0,0,,0,hover,0.011199999789823778,1,,
1790248616.3998587,162,0.03253602981567383,30.73515747512201,2.070188522338867,19.68720000149915,,0,,,0,0,,,no_face,0,0.003600000127335079,1,,0,,0,0,19.64890000090236,1,hover,0.016099998902063817,1,,
1790248616.4444695,163,0.04461073875427246,22.416127325491285,0.9989738464355469,0.040299999454873614,,0,,,0,0,,,no_face,0,0.0039000005926936865,1,,0,,0,0,,0,hover,0.012999998943996616,1,,
1790248616.51966,164,0.07519054412841797,13.299544664713418,2.991914749145508,36.426100001335726,,0,,,0,0,,,no_face,0,0.0067999990278622136,1,7.218000000648317,1,,0,0,29.148999999961234,1,hover,0.028000000384054147,1,,
1790248616.5262477,165,0.0065877437591552734,151.7970395570193,11.574745178222656,0.0901000003068475,,0,,,0,0,,,no_face,0,0.006499998562503606,1,,0,,0,0,,0,hover,0.03199999991920777,1,,
1790248616.5951161,166,0.06886839866638184,14.52044797562791,1.4538764953613281,42.56859999986773,,0,,,0,0,,,no_face,0,0.008300001354655251,1,,0,,0,0,42.49650000019756,1,hover,0.02849999873433262,1,,
