t,bat,h,yaw,vgx,vgy,vgz,tof
1790248716.9415052,17.0,0.0,147.0,0.0,0.0,0.0,10.0
1790248717.945468,17.0,0.0,147.0,0.0,0.0,0.0,10.0
1790248718.9456987,17.0,0.0,146.0,0.0,0.0,0.0,10.0
1790248719.95887,17.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248720.9689283,17.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248722.0238447,17.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248723.0369196,17.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248724.0664334,17.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248725.2028055,17.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248726.278199,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248727.3759747,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248728.376524,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248729.4844084,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248730.4905782,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248731.6239915,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248732.764462,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248733.8806934,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248734.9901896,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248736.0201411,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248737.0205512,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248738.10808,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248739.1211927,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248740.1683612,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248741.1877356,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248742.2662797,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248743.2820013,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248744.3851652,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248745.557799,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248746.6422684,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248747.66535,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248748.751264,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248749.9033468,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248750.9183385,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248751.9947267,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248753.0507853,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248754.0729241,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248755.0756538,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248756.0849364,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248757.0859253,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248758.0913868,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248759.0946512,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248760.0946598,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248761.0948553,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248762.0958302,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248763.097259,16.0,0.0,135.0,0.0,0.0,0.0,10.0
1790248764.1175425,16.0,0.0,135.0,0.0,0.0,0.0,10.0
