t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran
1788460283.002396,606,0.04701995849609375,21.26756449780951,0.9968280792236328,21.52189999469556,0.0045000051613897085,1,,0,0,0,21.486999990884215,1,land,0.01829999382607639,1
1788460283.0213454,607,0.018949270248413086,52.77248078108683,2.99072265625,0.04239998816046864,0.004999994416721165,1,,0,0,0,,0,land,0.02239999594166875,1
1788460283.1153395,608,0.093994140625,10.638961038961039,3.988027572631836,26.793800003360957,0.009400013368576765,1,6.501600000774488,1,0,0,20.232000009855255,1,land,0.037999998312443495,1
1788460283.1253114,609,0.009971857070922852,100.28222355050806,8.974790573120117,0.03640000068116933,0.0052000104915350676,1,,0,0,0,,0,land,0.018099992303177714,1
1788460283.1757166,610,0.050405263900756836,19.839197786344393,1.995086669921875,22.54720000200905,0.0048000074457377195,1,,0,0,0,22.509899994474836,1,land,0.0202999945031479,1
1788460283.1866868,611,0.010970115661621094,91.15674171955142,4.986286163330078,0.03919999289792031,0.00549999822396785,1,,0,0,0,,0,land,0.02020000829361379,1
1788460283.2757585,612,0.08907175064086914,11.22690407233521,0.9937286376953125,25.981400001910515,0.004999994416721165,1,5.437999992864206,1,0,0,20.50900000904221,1,land,0.022200008970685303,1
1788460283.2867296,613,0.0109710693359375,91.14881780250347,2.9916763305664062,0.03880000440403819,0.0050000089686363935,1,,0,0,0,,0,land,0.02059999678749591,1
1788460283.3397985,614,0.05306887626647949,18.843436498986915,3.460407257080078,20.965100004104897,0.0046000059228390455,1,,0,0,0,20.931400009430945,1,land,0.017700003809295595,1
1788460283.3497717,615,0.009973287582397461,100.26783964045804,0.9963512420654297,0.03360000846441835,0.004199988325126469,1,,0,0,0,,0,land,0.017400001524947584,1
1788460283.448573,616,0.0988013744354248,10.121316689309682,1.9941329956054688,29.894499995862134,0.00549999822396785,1,5.7108999899355695,1,0,0,24.14890000363812,1,land,0.02160000440198928,1
1788460283.4585462,617,0.00997304916381836,100.2702366722448,9.97304916381836,0.03880000440403819,0.005699999746866524,1,,0,0,0,,0,land,0.01930000144056976,1
1788460283.511166,618,0.05261993408203125,19.004204726692766,2.9828548431396484,24.2798999970546,0.00689999433234334,1,,0,0,0,24.220799998147413,1,land,0.02780000795610249,1
1788460283.5221362,619,0.010970115661621094,91.15674171955142,5.9833526611328125,0.03750000905711204,0.0052000104915350676,1,,0,0,0,,0,land,0.01930000144056976,1
1788460283.615518,620,0.09338188171386719,10.708715455789537,2.9904842376708984,27.50299999024719,0.005599998985417187,1,5.727399999159388,1,0,0,21.73949999269098,1,land,0.02239999594166875,1
1788460283.6259625,621,0.010444402694702148,95.74506357431461,7.487297058105469,0.037699996028095484,0.004999994416721165,1,,0,0,0,,0,land,0.01960000372491777,1
1788460283.6779044,622,0.051941871643066406,19.252290461764435,2.9942989349365234,21.99320000363514,0.004999994416721165,1,,0,0,0,21.955400006845593,1,land,0.020400009816512465,1
1788460283.6878777,623,0.009973287582397461,100.26783964045804,26.876211166381836,0.03680000372696668,0.004999994416721165,1,,0,0,0,,0,land,0.01890001294668764,1
1788460283.7796915,624,0.09181380271911621,10.891608564120542,1.9938945770263672,27.929100004257634,0.0053000112529844046,1,5.5693999893264845,1,0,0,22.328000006382354,1,land,0.019499988411553204,1
1788460283.7886674,625,0.008975982666015625,111.40841478963026,5.969762802124023,0.03569999535102397,0.0045000051613897085,1,,0,0,0,,0,land,0.01889999839477241,1
1788460283.838776,626,0.05010867118835449,19.956625795185825,1.542806625366211,21.4723000099184,0.0046000059228390455,1,,0,0,0,21.437200004584156,1,land,0.0185999961104244,1
1788460283.8525956,627,0.013819456100463867,72.36174801166261,3.9916038513183594,0.05679999594576657,0.007499998901039362,1,,0,0,0,,0,land,0.029999995604157448,1
1788460283.9412262,628,0.08863067626953125,11.2827752431781,0.9946823120117188,25.500100004137494,0.005400012014433742,1,5.431900004623458,1,0,0,20.034200002555735,1,land,0.021199986804276705,1
1788460283.951199,629,0.009972810745239258,100.27263381864257,1.0290145874023438,0.03860000288113952,0.0051000097300857306,1,,0,0,0,,0,land,0.019499988411553204,1
1788460284.0108857,630,0.05968666076660156,16.754162272712747,7.979154586791992,19.750100007513538,0.00549999822396785,1,,0,0,0,19.712100009201095,1,land,0.02030000905506313,1
1788460284.0208597,631,0.009974002838134766,100.26064923268154,7.980585098266602,0.034899989259429276,0.00549999822396785,1,,0,0,0,,0,land,0.017099999240599573,1
1788460284.1116457,632,0.09078598022460938,11.014916593134165,1.9962787628173828,27.437400000053458,0.005900001269765198,1,5.691700003808364,1,0,0,21.7108999931952,1,land,0.021200001356191933,1
1788460284.120621,633,0.00897526741027832,111.41729313321822,5.982398986816406,0.03029999788850546,0.004199988325126469,1,,0,0,0,,0,land,0.015199999324977398,1
1788460284.1712513,634,0.05063033103942871,19.751006550228624,1.9948482513427734,19.634800002677366,0.005099995178170502,1,,0,0,0,19.598500002757646,1,land,0.019400002202019095,1
1788460284.1862094,635,0.01495814323425293,66.85321729705606,1.9919872283935547,0.04199999966658652,0.0052000104915350676,1,,0,0,0,,0,land,0.021599989850074053,1
1788460284.2785447,636,0.09233522415161133,10.830103128986114,5.983114242553711,23.94060000369791,0.004899993655271828,1,5.041199998231605,1,0,0,18.8689000060549,1,land,0.018799997633323073,1
1788460284.2879126,637,0.009367942810058594,106.74702229461468,5.378246307373047,0.03429999924264848,0.0046000059228390455,1,,0,0,0,,0,land,0.017400001524947584,1
1788460284.3382876,638,0.05037498474121094,19.85112263829465,0.0,19.821900001261383,0.0044000043999403715,1,,0,0,0,19.785600001341663,1,land,0.019099999917671084,1
1788460284.3502567,639,0.01196908950805664,83.54854388271383,0.9970664978027344,0.041399995097890496,0.004999994416721165,1,,0,0,0,,0,land,0.021400002879090607,1
1788460284.448229,640,0.09797239303588867,10.20695697035476,1.9943714141845703,28.980500006582588,0.005299996701069176,1,5.411899997852743,1,0,0,23.537400003988296,1,land,0.01889999839477241,1
1788460284.4575436,641,0.009314537048339844,107.35906624347292,9.954452514648438,0.031799994758330286,0.004699992132373154,1,,0,0,0,,0,land,0.015900004655122757,1
1788460284.5043292,642,0.046785593032836914,21.374101196027173,1.0197162628173828,21.3590000057593,0.0051000097300857306,1,,0,0,0,21.319699997548014,1,land,0.02130000211764127,1
1788460284.5172942,643,0.012964963912963867,77.13095128634215,1.9943714141845703,0.07749999349471182,0.009200011845678091,1,,0,0,0,,0,land,0.04159999662078917,1
1788460284.608329,644,0.0910348892211914,10.98479943849063,0.9973049163818359,25.615600010496564,0.0051000097300857306,1,5.510600007255562,1,0,0,20.072500003152527,1,land,0.020399995264597237,1
