t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,assoc_d,assoc_hands,assoc_mode,assoc_ms_ran,assoc_ok,assoc_reason,assoc_skeleton_hits,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran
1790262197.1922305,157,0.08045649528503418,12.42907731013249,0.99945068359375,19.021399999473942,,0,,0,0,no_face,0,0.0036000019463244826,1,,0,,0,0,18.979100001160987,1,hover,0.016099998902063817,1
1790262197.208192,158,0.015961647033691406,62.65017625619884,1.9931793212890625,0.0411000000895001,,0,,0,0,no_face,0,0.0037999998312443495,1,,0,,0,0,,0,hover,0.013999997463542968,1
1790262197.2886548,159,0.08046269416809082,12.428119768285997,1.9931793212890625,45.008299999608425,,1,,0,0,no_face,0,0.0034000004234258085,1,6.009600001561921,1,,0,0,38.959900000918424,1,hover,0.014500001270789653,1
1790262197.2936423,160,0.004987478256225586,200.50212725273676,20.944833755493164,0.037099998735357076,,1,,0,0,no_face,0,0.0031000017770566046,1,,0,,0,0,,0,hover,0.010799998563015833,1
1790262197.3843439,161,0.09070158004760742,11.025166259232973,1.9915103912353516,67.37889999931213,,2,,0,0,no_face,0,0.0035000011848751456,1,,0,,0,0,67.3343999987992,1,hover,0.015299996448447928,1
1790262197.3903267,162,0.005982875823974609,167.14369968916873,19.460201263427734,0.060599999414989725,,2,,0,0,no_face,0,0.004999998054699972,1,,0,,0,0,,0,hover,0.019099999917671084,1
1790262197.466524,163,0.07619714736938477,13.123850885811374,3.9882659912109375,56.5744999985327,,1,,0,0,no_face,0,0.005099998816149309,1,7.499699997424614,1,,0,0,49.02360000050976,1,hover,0.0197000008483883,1
1790262197.5827587,167,0.11623477935791016,8.603276966877528,9.950637817382812,0.06009999924572185,,1,,0,0,no_face,0,0.004099998477613553,1,,0,,0,0,,0,hover,0.01759999940986745,1
1790262197.6564748,168,0.0737161636352539,13.565545881470173,2.030611038208008,45.84500000055414,,1,,0,0,no_face,0,0.004400000761961564,1,,0,,0,0,45.77939999944647,1,hover,0.025800000003073364,1
1790262197.678774,169,0.02229928970336914,44.844477707687375,4.975318908691406,0.07200000254670158,,1,,0,0,no_face,0,0.006099999154685065,1,,0,,0,0,,0,hover,0.022899999748915434,1
1790262197.7671008,170,0.08832669258117676,11.321605856360451,2.9926300048828125,55.11829999886686,,1,,0,0,no_face,0,0.0037999998312443495,1,7.446599996910663,1,,0,0,47.63200000161305,1,hover,0.015400000847876072,1
1790262197.7730832,171,0.005982398986816406,167.15702215845687,35.09235382080078,0.059699999837903306,,1,,0,0,no_face,0,0.004599998646881431,1,,0,,0,0,,0,hover,0.01809999957913533,1
1790262197.8184762,172,0.04539299011230469,22.02983318626833,4.987478256225586,40.048599999863654,,1,,0,0,no_face,0,0.003999997716164216,1,,0,,0,0,39.99929999918095,1,hover,0.01720000000204891,1
1790262197.8410761,173,0.02259993553161621,44.24791383148189,2.0227432250976562,0.05319999763742089,,1,,0,0,no_face,0,0.0040000013541430235,1,,0,,0,0,,0,hover,0.016400001186411828,1
1790262197.924959,174,0.08388280868530273,11.921393854986784,1.026153564453125,51.25169999882928,,1,,0,0,no_face,0,0.004400000761961564,1,6.4321000027121045,1,,0,0,44.58299999896553,1,hover,0.016400001186411828,1
1790262197.9309404,175,0.0059814453125,167.18367346938774,26.77774429321289,0.6008999989717267,,1,,0,0,no_face,0,0.003999997716164216,1,,0,,0,0,,0,hover,0.013799999578623101,1
1790262197.9844704,176,0.053529977798461914,18.68112114234303,2.9938220977783203,43.66129999834811,,1,,0,0,no_face,0,0.0031999989005271345,1,,0,,0,0,43.44399999899906,1,hover,0.015199999324977398,1
1790262198.0087962,177,0.024325847625732422,41.10853670489072,1.9927024841308594,0.35289999868837185,,1,,0,0,no_face,0,0.005000001692678779,1,,0,,0,0,,0,hover,0.018299997464055195,1
1790262198.0869637,178,0.07816743850708008,12.793050649976514,2.9916763305664062,46.4434000023175,,1,,0,0,no_face,0,0.0039000005926936865,1,5.931699997745454,1,,0,0,40.292900001077214,1,hover,0.01630000042496249,1
1790262198.0919213,179,0.004957675933837891,201.70741560065403,20.941972732543945,0.22339999850373715,,1,,0,0,no_face,0,0.0040000013541430235,1,,0,,0,0,,0,hover,0.014099998224992305,1
1790262198.148502,180,0.05658078193664551,17.673845531504274,0.9984970092773438,41.635100002167746,,1,,0,0,no_face,0,0.0037000027077738196,1,,0,,0,0,41.42460000002757,1,hover,0.015599998732795939,1
1790262198.1779332,181,0.02943110466003418,33.977657704365576,2.9897689819335938,0.3102000009675976,,1,,0,0,no_face,0,0.007300001016119495,1,,0,,0,0,,0,hover,0.03149999974993989,1
1790262198.263704,182,0.08577084541320801,11.658973339745211,2.9926300048828125,57.19350000072154,,1,,0,0,no_face,0,0.0039000005926936865,1,5.7720000004337635,1,,0,0,51.19650000051479,1,hover,0.014199998986441642,1
1790262198.2703898,184,0.006685733795166016,149.57221310890807,0.5495548248291016,0.06170000051497482,,1,,0,0,no_face,0,0.00419999923906289,1,,0,,0,0,,0,hover,0.016900001355679706,1
1790262198.358101,185,0.08771109580993652,11.401066088228179,0.9665489196777344,41.195599998900434,,1,,0,0,no_face,0,0.0032999996619764715,1,,0,,0,0,41.151699999318225,1,hover,0.014499997632810846,1
1790262198.3780527,186,0.019951820373535156,50.12073992638975,3.988981246948242,0.05660000169882551,,1,,0,0,no_face,0,0.003999997716164216,1,,0,,0,0,,0,hover,0.016000001778593287,1
1790262198.4567292,187,0.07867646217346191,12.710281733248888,2.9914379119873047,47.61010000220267,,1,,0,0,no_face,0,0.00419999923906289,1,6.673599997156998,1,,0,0,40.88590000174008,1,hover,0.018100003217114136,1
1790262198.4616876,188,0.004958391189575195,201.67831898831562,25.115251541137695,0.043700001697288826,,1,,0,0,no_face,0,0.0037999998312443495,1,,0,,0,0,,0,hover,0.01309999788645655,1
1790262198.549178,189,0.08749032020568848,11.429835868116776,3.9947032928466797,40.92060000039055,,1,,0,0,no_face,0,0.0038999969547148794,1,,0,,0,0,40.86660000029951,1,hover,0.016900001355679706,1
1790262198.5531678,190,0.0039899349212646484,250.63065431729908,14.928579330444336,0.05480000254465267,,1,,0,0,no_face,0,0.004499997885432094,1,,0,,0,0,,0,hover,0.016500001947861165,1
1790262198.6202593,191,0.06709146499633789,14.905025550635745,0.9951591491699219,46.525199999450706,,1,,0,0,no_face,0,0.003999997716164216,1,6.271099999139551,1,,0,0,40.20709999895189,1,hover,0.016900001355679706,1
1790262198.6252463,192,0.004987001419067383,200.5212984653631,19.266605377197266,0.0427999984822236,,1,,0,0,no_face,0,0.003999997716164216,1,,0,,0,0,,0,hover,0.012700002116616815,1
1790262198.7171552,193,0.09190893173217773,10.880335361899277,1.9900798797607422,42.91849999935948,,1,,0,0,no_face,0,0.0034999975468963385,1,,0,,0,0,42.8725999991002,1,hover,0.015700003132224083,1
1790262198.722183,194,0.00502777099609375,198.89529590288316,16.994476318359375,0.04199999966658652,,1,,0,0,no_face,0,0.0035000011848751456,1,,0,,0,0,,0,hover,0.012599997717188671,1
1790262198.79096,195,0.06877708435058594,14.539726559250118,3.986358642578125,47.8834999994433,,1,,0,0,no_face,0,0.0035999983083456755,1,6.457999999838648,1,,0,0,41.318499999761116,1,hover,0.015300000086426735,1
1790262198.7969441,196,0.005984067916870117,167.11040280489263,23.981809616088867,0.10969999857479706,,1,,0,0,no_face,0,0.0037999998312443495,1,,0,,0,0,,0,hover,0.01349999729427509,1
1790262198.8853226,197,0.0883784294128418,11.314978175598755,2.0291805267333984,42.54339999897638,,1,,0,0,no_face,0,0.0035999983083456755,1,,0,,0,0,42.42570000133128,1,hover,0.015199999324977398,1
1790262198.8903425,198,0.0050199031829833984,199.20702920921397,16.984939575195312,0.1531000016257167,,1,,0,0,no_face,0,0.005099998816149309,1,,0,,0,0,,0,hover,0.01630000042496249,1
1790262198.9618175,199,0.07147502899169922,13.990900236166892,1.0676383972167969,54.40390000148909,,1,,0,0,no_face,0,0.004800000169780105,1,7.22930000119959,1,,0,0,47.04719999790541,1,hover,0.020600000425474718,1
1790262198.9668317,200,0.005014181137084961,199.43435880367076,28.61189842224121,0.10879999899771065,,1,,0,0,no_face,0,0.004300000000512227,1,,0,,0,0,,0,hover,0.015300000086426735,1
1790262199.0541835,201,0.08735179901123047,11.447961133249631,1.9946098327636719,42.31000000072527,,1,,0,0,no_face,0,0.004500001523410901,1,,0,,0,0,42.192000000795815,1,hover,0.018599999748403206,1
1790262199.0589902,202,0.0048067569732666016,208.04047418282823,21.69060707092285,0.1033000007737428,,1,,0,0,no_face,0,0.0037999998312443495,1,,0,,0,0,,0,hover,0.014700002793688327,1
1790262199.123501,203,0.06451082229614258,15.501275048230085,2.9938220977783203,47.47569999744883,,1,,0,0,no_face,0,0.0034999975468963385,1,5.69790000008652,1,,0,0,41.681999999127584,1,hover,0.014500001270789653,1
1790262199.213969,206,0.09046792984008789,11.053640795888786,8.975982666015625,0.05989999772282317,,1,,0,0,no_face,0,0.0037000027077738196,1,,0,,0,0,,0,hover,0.01639999754843302,1
1790262199.2919865,207,0.0780174732208252,12.81764146820728,2.9931068420410156,48.526299997320166,,1,,0,0,no_face,0,0.004099998477613553,1,,0,,0,0,48.47420000078273,1,hover,0.01720000000204891,1
1790262199.2979712,208,0.005984783172607422,167.09043104135128,24.934768676757812,0.054299998737405986,,1,,0,0,no_face,0,0.004800000169780105,1,,0,,0,0,,0,hover,0.015199999324977398,1
1790262199.3790987,209,0.08112740516662598,12.326290948738219,0.9565353393554688,58.586700000887504,,1,,0,0,no_face,0,0.003999997716164216,1,8.908100000553532,1,,0,0,49.62809999778983,1,hover,0.017400001524947584,1
1790262199.3835955,210,0.00449681282043457,222.37972535920682,8.487224578857422,0.051399998483248055,,1,,0,0,no_face,0,0.0036999990697950125,1,,0,,0,0,,0,hover,0.015500001609325409,1
1790262199.4490986,211,0.06550312042236328,15.266448278372279,1.9979476928710938,41.44000000087544,,1,,0,0,no_face,0,0.0035999983083456755,1,,0,,0,0,41.39539999960107,1,hover,0.014799999917158857,1
1790262199.453093,212,0.003994464874267578,250.34642473439177,15.021085739135742,0.041200000850949436,,1,,0,0,no_face,0,0.0036000019463244826,1,,0,,0,0,,0,hover,0.012599997717188671,1
1790262199.5580359,213,0.10494279861450195,9.529000686111022,0.9639263153076172,50.99260000133654,,1,,0,0,no_face,0,0.0036999990697950125,1,6.546000000525964,1,,0,0,44.39999999885913,1,hover,0.016500001947861165,1
1790262199.5639882,214,0.005952358245849609,168.00064087158535,26.998281478881836,0.059399997553555295,,1,,0,0,no_face,0,0.00419999923906289,1,,0,,0,0,,0,hover,0.02049999966402538,1
1790262199.6155298,215,0.05154156684875488,19.40181607079253,0.9982585906982422,40.9615999997186,,1,,0,0,no_face,0,0.0039000005926936865,1,,0,,0,0,40.91770000013639,1,hover,0.014400000509340316,1
1790262199.6206229,216,0.005093097686767578,196.34416253159816,17.01831817626953,0.050999999075429514,,1,,0,0,no_face,0,0.0039000005926936865,1,,0,,0,0,,0,hover,0.015199999324977398,1
1790262199.736932,217,0.11630916595458984,8.597774661976565,3.9877891540527344,57.78229999850737,,0,,0,0,no_face,0,0.004899997293250635,1,6.70420000096783,1,,0,0,51.018499998463085,1,hover,0.02220000169472769,1
1790262199.743914,219,0.006981849670410156,143.22852069389427,3.989696502685547,0.08280000110971741,,0,,0,0,no_face,0,0.008200000593205914,1,,0,,0,0,,0,hover,0.027099998987978324,1
1790262199.8263953,220,0.08248138427734375,12.12394783091296,3.9904117584228516,48.62199999843142,,0,,0,0,no_face,0,0.003999997716164216,1,,0,,0,0,48.57780000020284,1,hover,0.015000001440057531,1
1790262199.84335,221,0.016954660415649414,58.980833321614895,3.9887428283691406,0.058900001022266224,,0,,0,0,no_face,0,0.004400000761961564,1,,0,,0,0,,0,search_360,0.02519999907235615,1
1790262199.9297113,222,0.08636140823364258,11.579246106022207,2.9952526092529297,54.93159999969066,,0,,0,0,no_face,0,0.005399997462518513,1,8.138400000461843,1,,0,0,46.74420000083046,1,search_360,0.0180000024556648,1
1790262199.9346974,223,0.0049860477447509766,200.5596518911682,29.381513595581055,0.08140000136336312,,0,,0,0,no_face,0,0.006099999154685065,1,,0,,0,0,,0,search_360,0.019400002202019095,1
1790262199.9948144,224,0.06011700630187988,16.634228174611042,4.018068313598633,54.34019999665907,,1,,0,0,no_face,0,0.004699999408330768,1,,0,,0,0,54.28309999842895,1,search_360,0.01669999983278103,1
1790262200.0107727,225,0.015958309173583984,62.663280246212686,2.9938220977783203,0.07990000085555948,,1,,0,0,no_face,0,0.006299997039604932,1,,0,,0,0,,0,search_360,0.019999999494757503,1
1790262200.1100693,226,0.09929656982421875,10.07084133691894,5.983114242553711,65.7400999989477,,0,,0,0,no_face,0,0.004999998054699972,1,8.713300001545576,1,,0,0,56.96890000035637,1,search_360,0.018599999748403206,1
1790262200.1180482,228,0.00797891616821289,125.33030538456941,10.96963882446289,0.08619999789516442,,0,,0,0,no_face,0,0.005800000508315861,1,,0,,0,0,,0,search_360,0.03339999966556206,1
1790262200.2325916,229,0.11454343795776367,8.730312428449514,3.985881805419922,54.286900001898175,,0,,0,0,no_face,0,0.005000001692678779,1,,0,,0,0,54.23280000104569,1,search_360,0.016999998479150236,1
1790262200.2395754,231,0.006983757019042969,143.18940325003413,0.9953975677490234,0.05720000262954272,,0,,0,0,no_face,0,0.004999998054699972,1,,0,,0,0,,0,search_360,0.015599998732795939,1
1790262200.329078,232,0.08950257301330566,11.172863151669814,1.9931793212890625,53.176400000666035,,0,,0,0,no_face,0,0.004999998054699972,1,6.740299999364652,1,,0,0,46.36770000070101,1,search_360,0.021500000002561137,1
1790262200.335025,233,0.005947113037109375,168.1488133418858,51.93471908569336,0.04769999941345304,,0,,0,0,no_face,0,0.00419999923906289,1,,0,,0,0,,0,search_360,0.012799999240087345,1
1790262200.4242897,234,0.0892646312713623,11.202645277949161,1.9979476928710938,50.80000000089058,,0,,0,0,no_face,0,0.004899997293250635,1,,0,,0,0,50.74629999944591,1,search_360,0.017099999240599573,1
1790262200.4307876,235,0.006497859954833984,153.89682248477288,26.937484741210938,0.05109999983687885,,0,,0,0,no_face,0,0.0047000030463095754,1,,0,,0,0,,0,search_360,0.014499997632810846,1
1790262200.5009646,236,0.07017707824707031,14.249667056233523,2.9942989349365234,59.90229999952135,,0,,0,0,no_face,0,0.004400000761961564,1,7.814000000507804,1,,0,0,52.04370000137715,1,search_360,0.015000001440057531,1
1790262200.506975,237,0.006010293960571289,166.3812130588282,34.29985046386719,0.0441999982285779,,0,,0,0,no_face,0,0.0040000013541430235,1,,0,,0,0,,0,search_360,0.01219999830937013,1
1790262200.5872605,238,0.08028554916381836,12.455541631278546,1.9936561584472656,47.03750000044238,,0,,0,0,no_face,0,0.004099998477613553,1,,0,,0,0,46.99059999984456,1,search_360,0.015000001440057531,1
1790262200.5921915,239,0.004930973052978516,202.7997292331496,21.654129028320312,0.045500000851461664,,0,,0,0,no_face,0,0.004300000000512227,1,,0,,0,0,,0,search_360,0.01300000076298602,1
1790262200.6614249,240,0.06923341751098633,14.44389192316434,3.986358642578125,52.08149999816669,,0,,0,0,no_face,0,0.0037000027077738196,1,6.816400000388967,1,,0,0,45.223599998280406,1,search_360,0.01309999788645655,1
1790262200.6664116,241,0.004986763000488281,200.5308854465481,27.9238224029541,0.037999998312443495,,0,,0,0,no_face,0,0.0034000004234258085,1,,0,,0,0,,0,search_360,0.010399999155197293,1
1790262200.7463174,242,0.07990574836730957,12.514744188405754,1.9946098327636719,39.6294999991369,,0,,0,0,no_face,0,0.0037999998312443495,1,,0,,0,0,39.58589999820106,1,search_360,0.013699998817173764,1
1790262200.7508874,243,0.00457000732421875,218.81803005008348,12.547731399536133,0.046299999667098746,,0,,0,0,no_face,0,0.004400000761961564,1,,0,,0,0,,0,search_360,0.01300000076298602,1
1790262200.8209164,244,0.07002902030944824,14.279794227894989,1.9953250885009766,45.99380000217934,,0,,0,0,no_face,0,0.0035000011848751456,1,6.248199999390636,1,,0,0,39.70870000193827,1,search_360,0.014299999747890979,1
1790262200.8269002,245,0.005983829498291016,167.117061120408,19.94609832763672,0.040400002035312355,,0,,0,0,no_face,0,0.0039000005926936865,1,,0,,0,0,,0,search_360,0.012299999070819467,1
1790262200.9179833,246,0.09108304977416992,10.978991178703243,2.991199493408203,39.760899999237154,,0,,0,0,no_face,0,0.004400000761961564,1,,0,,0,0,39.717200001177844,1,search_360,0.015300000086426735,1
1790262200.9219668,247,0.003983497619628906,251.0356715345942,14.957666397094727,0.031299998227041215,,0,,0,0,no_face,0,0.0030999981390777975,1,,0,,0,0,,0,search_360,0.009700001101009548,1
1790262200.986281,248,0.06431412696838379,15.548683425207505,1.8563270568847656,44.775900001695845,,0,,0,0,no_face,0,0.0034999975468963385,1,5.584100003034109,1,,0,0,39.156599999842,1,search_360,0.014199998986441642,1
1790262200.9912682,249,0.004987239837646484,200.51171240080313,16.95704460144043,0.04579999949783087,,0,,0,0,no_face,0,0.004499997885432094,1,,0,,0,0,,0,search_360,0.016600002709310502,1
1790262201.0796208,250,0.08835268020629883,11.318275774600759,2.964019775390625,39.18689999773051,,0,,0,0,no_face,0,0.0037999998312443495,1,,0,,0,0,39.145899998402456,1,search_360,0.015500001609325409,1
1790262201.0844145,251,0.004793643951416016,208.60956928280115,13.028383255004883,0.03460000152699649,,0,,0,0,no_face,0,0.0036999990697950125,1,,0,,0,0,,0,search_360,0.010200001270277426,1
1790262201.1553838,252,0.0709693431854248,14.090591163951665,1.9969940185546875,45.847800000046846,,0,,0,0,no_face,0,0.0034000004234258085,1,5.643099997541867,1,,0,0,40.17340000063996,1,search_360,0.01219999830937013,1
1790262201.1595523,253,0.004168510437011719,239.893845801876,19.924640655517578,0.04360000093583949,,0,,0,0,no_face,0,0.004500001523410901,1,,0,,0,0,,0,search_360,0.013299999409355223,1
1790262201.2565465,254,0.09699416160583496,10.309898899521414,1.9919872283935547,46.34109999824432,,1,,0,0,no_face,0,0.0035000011848751456,1,,0,,0,0,46.300000001792796,1,search_360,0.013299999409355223,1
1790262201.2615008,255,0.004954338073730469,201.84331087584215,18.94688606262207,0.03429999924264848,,1,,0,0,no_face,0,0.0032000025385059416,1,,0,,0,0,,0,search_360,0.009899998985929415,1
1790262201.3264205,256,0.06491971015930176,15.403642399914798,2.994060516357422,46.77429999719607,,0,,0,0,no_face,0,0.0034000004234258085,1,6.427700001950143,1,,0,0,40.31289999693399,1,search_360,0.01349999729427509,1
1790262201.3304105,257,0.0039899349212646484,250.63065431729908,46.96917533874512,0.04169999738223851,,0,,0,0,no_face,0,0.0040000013541430235,1,,0,,0,0,,0,search_360,0.012999997125007212,1
1790262201.415838,258,0.08542752265930176,11.70582932608447,1.9965171813964844,39.89039999942179,,0,,0,0,no_face,0,0.0036999990697950125,1,,0,,0,0,39.85280000051716,1,search_360,0.012700002116616815,1
1790262201.4208004,259,0.004962444305419922,201.5135966176612,11.942625045776367,0.05759999839938246,,0,,0,0,no_face,0,0.011299998732283711,1,,0,,0,0,,0,search_360,0.017499998648418114,1
1790262201.496769,260,0.07596850395202637,13.16334991447895,2.99072265625,49.18309999993653,,0,,0,0,no_face,0,0.004099998477613553,1,5.738700001529651,1,,0,0,43.40759999831789,1,search_360,0.01420000262442045,1
1790262201.5017245,261,0.0049555301666259766,201.7947558335338,23.72264862060547,0.04510000144364312,,0,,0,0,no_face,0,0.005000001692678779,1,,0,,0,0,,0,search_360,0.013199998647905886,1
1790262201.5688171,262,0.0670926570892334,14.904760720237947,1.9941329956054688,24.184000001696404,,0,,0,0,no_face,0,0.0034000004234258085,1,,0,,0,0,24.147700001776684,1,search_360,0.013199998647905886,1
1790262201.5797906,263,0.010973453521728516,91.12901403554513,2.994060516357422,0.045500000851461664,,0,,0,0,no_face,0,0.00419999923906289,1,,0,,0,0,,0,search_360,0.013600001693703234,1
1790262201.6413438,264,0.061553239822387695,16.24609854632359,2.0198822021484375,28.577799999766285,,0,,0,0,no_face,0,0.0037999998312443495,1,5.859999997483101,1,,0,0,22.681500002363464,1,search_360,0.014199998986441642,1
1790262201.6463232,265,0.004979372024536133,200.82853722767535,3.981351852416992,0.04220000118948519,,0,,0,0,no_face,0,0.004400000761961564,1,,0,,0,0,,0,search_360,0.012700002116616815,1
1790262201.738908,266,0.09258484840393066,10.800903357719871,1.9984245300292969,27.315200000884943,,0,,0,0,no_face,0,0.0029999973776284605,1,,0,,0,0,27.27959999901941,1,search_360,0.012500000593718141,1
1790262201.7468903,267,0.007982254028320312,125.2778972520908,2.990245819091797,0.04319999789004214,,0,,0,0,no_face,0,0.0041000021155923605,1,,0,,0,0,,0,search_360,0.012999997125007212,1
1790262201.8056488,268,0.05875849723815918,17.0188150991475,2.029895782470703,28.507300001365365,,0,,0,0,no_face,0,0.0031999989005271345,1,5.783900000096764,1,,0,0,22.690699999657227,1,search_360,0.012700002116616815,1
1790262201.810191,269,0.004542112350463867,220.16188126607528,0.0,0.0411000000895001,,0,,0,0,no_face,0,0.0039000005926936865,1,,0,,0,0,,0,search_360,0.01219999830937013,1
1790262201.8995383,270,0.08934736251831055,11.192272181454303,1.7919540405273438,22.5473000027705,,0,,0,0,no_face,0,0.0032999996619764715,1,,0,,0,0,22.510100003273692,1,search_360,0.013199998647905886,1
1790262201.9134703,271,0.013931989669799805,71.77725678103876,2.9931068420410156,0.04409999746712856,,0,,0,0,no_face,0,0.0039000005926936865,1,,0,,0,0,,0,search_360,0.013199998647905886,1
1790262201.9735167,272,0.06004643440246582,16.653778196011164,2.981901168823242,27.939199997490505,,0,,0,0,no_face,0,0.0037999998312443495,1,6.178200001158984,1,,0,0,21.72219999920344,1,search_360,0.015200002962956205,1
