t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran,rule_infer_ms,rule_infer_ms_ran
1789945691.3885674,1151,0.05674266815185547,17.623422242390628,1.0287761688232422,26.52650000527501,0.005999987479299307,1,,0,,0,0,26.487700000870973,1,search_360,0.016900012269616127,1,,
1789945691.4039333,1153,0.015365839004516602,65.07942714394328,1.4047622680664062,0.04339998122304678,0.006999995093792677,1,,0,,0,0,,0,search_360,0.017000013031065464,1,,
1789945691.5192473,1154,0.11531400680541992,8.671973402913604,1.996755599975586,23.774800007231534,0.004799978341907263,1,5.072600033599883,1,,0,0,18.677899963222444,1,search_360,0.013200042303651571,1,,
1789945691.5438986,1155,0.024651288986206055,40.56583006915228,16.701936721801758,0.043000036384910345,0.006299989763647318,1,,0,,0,0,,0,search_360,0.018000020645558834,1,,
1789945691.5927684,1156,0.04886984825134277,20.462514940846443,12.933969497680664,18.36009998805821,0.004099973011761904,1,,0,,0,0,18.333800020627677,1,search_360,0.011899974197149277,1,,
1789945691.6034033,1157,0.010634899139404297,94.03004080168587,11.596918106079102,0.024999957531690598,0.0039000296965241432,1,,0,,0,0,,0,search_360,0.010899966582655907,1,,
1789945691.6871557,1158,0.08375239372253418,11.939957242451243,1.1107921600341797,24.68919998500496,0.005299982149153948,1,4.939000005833805,1,,0,0,19.724100013263524,1,search_360,0.014699995517730713,1,,
1789945691.6981618,1159,0.01100611686706543,90.85856638433377,3.992319107055664,0.027600035537034273,0.004400033503770828,1,,0,,0,0,,0,search_360,0.01079996582120657,1,,
1789945691.7466903,1160,0.048528432846069336,20.60647627282687,1.1518001556396484,18.221700040157884,0.004300032742321491,1,,0,,0,0,18.193199997767806,1,search_360,0.012999982573091984,1,,
1789945691.7596223,1161,0.012932062149047852,77.32718792057669,0.9856224060058594,0.029199989512562752,0.004800036549568176,1,,0,,0,0,,0,search_360,0.01109996810555458,1,,
