t,bat,h,yaw,vgx,vgy,vgz,tof
1790268764.1494858,29.0,70.0,-175.0,0.0,0.0,0.0,86.0
1790268765.1576538,29.0,70.0,-175.0,0.0,0.0,0.0,84.0
1790268766.201342,29.0,70.0,-175.0,0.0,0.0,0.0,82.0
1790268767.2395914,29.0,70.0,-175.0,0.0,0.0,0.0,83.0
1790268768.256581,29.0,70.0,-175.0,0.0,0.0,0.0,82.0
1790268769.25967,29.0,70.0,-175.0,0.0,0.0,0.0,83.0
1790268770.299861,29.0,70.0,-175.0,0.0,0.0,0.0,81.0
1790268771.301385,29.0,70.0,-175.0,0.0,0.0,0.0,81.0
1790268772.3387723,29.0,70.0,-175.0,0.0,0.0,0.0,81.0
1790268773.3681526,29.0,70.0,-175.0,0.0,0.0,0.0,81.0
1790268774.4232528,28.0,70.0,-175.0,0.0,0.0,0.0,82.0
1790268775.4430497,28.0,70.0,-175.0,0.0,0.0,0.0,80.0
1790268776.446283,28.0,70.0,-175.0,0.0,0.0,0.0,80.0
1790268777.5186658,28.0,70.0,-175.0,0.0,0.0,0.0,76.0
1790268778.540278,28.0,70.0,-175.0,0.0,0.0,0.0,81.0
1790268779.5592933,27.0,70.0,-175.0,0.0,0.0,0.0,79.0
1790268780.621004,27.0,70.0,-175.0,0.0,0.0,0.0,82.0
1790268781.6291935,27.0,70.0,-175.0,0.0,0.0,0.0,84.0
1790268782.6399503,27.0,70.0,-175.0,0.0,0.0,0.0,79.0
1790268783.7071595,26.0,70.0,-175.0,0.0,0.0,0.0,82.0
1790268784.725215,26.0,70.0,-175.0,0.0,0.0,0.0,82.0
1790268785.7358027,25.0,70.0,-175.0,0.0,0.0,0.0,84.0
1790268786.765738,25.0,70.0,-175.0,0.0,0.0,0.0,84.0
1790268787.7668774,25.0,70.0,-175.0,0.0,0.0,0.0,83.0
1790268788.7694902,24.0,70.0,-175.0,0.0,0.0,0.0,79.0
1790268789.772187,24.0,70.0,-175.0,0.0,0.0,0.0,83.0
1790268790.7734933,24.0,70.0,-175.0,0.0,0.0,0.0,82.0
1790268791.7885327,23.0,70.0,-175.0,0.0,0.0,0.0,85.0
1790268792.7997606,23.0,70.0,-175.0,0.0,0.0,0.0,80.0
1790268793.853549,23.0,70.0,-175.0,0.0,0.0,0.0,80.0
1790268794.912718,23.0,70.0,-175.0,0.0,0.0,0.0,84.0
1790268795.9427607,23.0,70.0,-175.0,0.0,0.0,0.0,83.0
1790268796.9614062,23.0,70.0,-175.0,0.0,0.0,0.0,83.0
1790268797.9742868,23.0,70.0,-175.0,0.0,0.0,0.0,80.0
1790268799.026441,23.0,70.0,-175.0,0.0,0.0,0.0,82.0
1790268800.0293934,22.0,70.0,-175.0,0.0,0.0,0.0,82.0
1790268801.0332682,22.0,70.0,-175.0,0.0,0.0,0.0,80.0
1790268802.0429296,22.0,70.0,-175.0,0.0,0.0,0.0,79.0
1790268803.0658972,22.0,70.0,-175.0,0.0,0.0,0.0,80.0
1790268804.101035,22.0,70.0,-175.0,0.0,0.0,0.0,82.0
1790268805.1130593,22.0,70.0,-175.0,0.0,0.0,0.0,77.0
1790268806.1146107,22.0,70.0,-175.0,0.0,0.0,0.0,80.0
1790268807.1539953,22.0,70.0,-175.0,0.0,0.0,0.0,83.0
1790268808.1977727,22.0,70.0,-175.0,0.0,0.0,0.0,83.0
1790268809.2073042,22.0,70.0,-175.0,0.0,0.0,0.0,83.0
1790268810.213731,21.0,70.0,-175.0,0.0,0.0,0.0,82.0
1790268811.2150433,21.0,70.0,-175.0,0.0,0.0,0.0,84.0
1790268812.2319477,21.0,70.0,-175.0,0.0,0.0,0.0,83.0
1790268813.2361608,21.0,70.0,-175.0,0.0,0.0,0.0,83.0
1790268814.254297,21.0,70.0,-175.0,0.0,0.0,0.0,82.0
1790268815.2978587,20.0,70.0,-175.0,0.0,0.0,0.0,82.0
1790268816.320982,20.0,70.0,-175.0,0.0,0.0,0.0,83.0
1790268817.3337786,20.0,70.0,-175.0,0.0,0.0,0.0,82.0
1790268818.3685777,20.0,70.0,-175.0,0.0,0.0,0.0,83.0
1790268819.4188848,19.0,70.0,-175.0,0.0,0.0,0.0,81.0
1790268820.4473805,19.0,70.0,-175.0,0.0,0.0,0.0,78.0
1790268821.492893,19.0,70.0,-175.0,0.0,0.0,0.0,83.0
1790268822.516854,18.0,70.0,-175.0,0.0,0.0,0.0,83.0
1790268823.5416772,18.0,70.0,-175.0,0.0,0.0,0.0,83.0
1790268824.5830448,18.0,70.0,-175.0,0.0,0.0,0.0,83.0
1790268825.5834212,18.0,70.0,-175.0,0.0,0.0,0.0,81.0
1790268826.621587,18.0,70.0,-175.0,0.0,0.0,0.0,83.0
1790268827.6510513,17.0,70.0,-175.0,0.0,0.0,0.0,83.0
1790268828.6709776,17.0,70.0,-175.0,0.0,0.0,0.0,83.0
1790268829.719,17.0,70.0,-175.0,0.0,0.0,0.0,82.0
1790268830.7249236,17.0,70.0,-175.0,0.0,0.0,0.0,84.0
1790268831.7269678,17.0,70.0,-175.0,0.0,0.0,0.0,81.0
1790268832.7385857,17.0,70.0,-175.0,0.0,0.0,0.0,82.0
1790268833.7615817,17.0,70.0,-175.0,0.0,0.0,0.0,79.0
1790268834.7809527,17.0,70.0,-175.0,0.0,0.0,0.0,83.0
1790268835.8418984,16.0,70.0,-175.0,0.0,0.0,0.0,83.0
1790268836.847986,16.0,70.0,-175.0,0.0,0.0,0.0,81.0
1790268837.906331,16.0,70.0,-175.0,0.0,0.0,0.0,82.0
1790268838.9547372,16.0,70.0,-175.0,0.0,0.0,0.0,77.0
1790268839.9713569,16.0,70.0,-175.0,0.0,0.0,0.0,78.0
1790268844.6944606,15.0,60.0,-155.0,0.0,0.0,0.0,10.0
1790268845.7124534,15.0,0.0,-154.0,0.0,0.0,1.0,10.0
1790268846.7175944,15.0,0.0,-153.0,0.0,0.0,1.0,10.0
1790268847.7351398,15.0,0.0,-156.0,0.0,0.0,0.0,10.0
1790268848.7595873,15.0,0.0,-160.0,0.0,0.0,0.0,10.0
1790268849.7649438,15.0,0.0,-158.0,0.0,0.0,0.0,10.0
1790268850.7920432,15.0,0.0,-156.0,0.0,0.0,0.0,10.0
1790268851.800778,15.0,0.0,-154.0,0.0,0.0,0.0,10.0
1790268852.8256314,15.0,0.0,-153.0,0.0,0.0,0.0,10.0
1790268853.8258638,15.0,0.0,-154.0,0.0,0.0,0.0,10.0
1790268854.8307648,15.0,0.0,-153.0,0.0,0.0,0.0,10.0
1790268855.831231,15.0,0.0,-152.0,0.0,0.0,0.0,10.0
1790268856.8332725,15.0,0.0,-152.0,0.0,0.0,0.0,10.0
1790268857.8771257,15.0,0.0,-152.0,0.0,0.0,0.0,10.0
1790268858.8786776,15.0,0.0,-152.0,0.0,0.0,0.0,10.0
1790268859.882907,15.0,0.0,-152.0,0.0,0.0,0.0,10.0
1790268860.896425,15.0,0.0,-153.0,0.0,0.0,0.0,10.0
1790268861.9048803,15.0,-20.0,-151.0,0.0,0.0,-10.0,10.0
1790268862.9049582,15.0,0.0,-176.0,0.0,0.0,0.0,10.0
1790268863.9072435,15.0,0.0,-164.0,0.0,0.0,-1.0,10.0
1790268864.9080675,15.0,0.0,-155.0,0.0,0.0,0.0,10.0
1790268865.9097803,15.0,0.0,-155.0,0.0,0.0,0.0,10.0
1790268866.911231,15.0,0.0,-155.0,0.0,0.0,0.0,10.0
1790268867.911714,15.0,0.0,-156.0,0.0,0.0,0.0,10.0
1790268868.9345524,15.0,0.0,-156.0,0.0,0.0,0.0,10.0
1790268869.9370081,15.0,0.0,-156.0,0.0,0.0,0.0,10.0
1790268870.9378965,15.0,0.0,-156.0,0.0,0.0,0.0,10.0
1790268871.9384198,15.0,0.0,-156.0,0.0,0.0,0.0,10.0
