t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran,svm_infer_ms,svm_infer_ms_ran
1790268410.8836813,701,0.01994633674621582,50.134519071012775,25.412559509277344,12.928500000271015,1.7444999975850806,1,,0,11.144700001750607,1,1,,0,face,0.024500001018168405,1,,
1790268410.937395,702,0.05371379852294922,18.617190135468636,8.975744247436523,46.897899999748915,9.509600000455976,1,,0,11.880899997777306,1,1,25.45789999931003,1,face,0.03270000161137432,1,,
1790268410.9593375,703,0.0219423770904541,45.57391370486673,32.76824951171875,13.174499999877298,2.0915999994031154,1,,0,11.032699996576412,1,1,,0,face,0.031500003387918696,1,,
1790268411.0242665,704,0.06492900848388672,15.40143648194116,19.946575164794922,58.005400002002716,9.667399997852044,1,8.428499997535255,1,10.942400000203634,1,1,28.932600002008257,1,face,0.026500001695239916,1,,
1790268411.0447202,705,0.020453691482543945,48.89093007262003,15.467643737792969,13.53440000093542,1.856200000474928,1,,0,11.630099998001242,1,1,,0,face,0.030700000934302807,1,,
1790268411.1202686,706,0.07554841041564941,13.23654587168992,3.9882659912109375,67.37409999914235,9.635999998863554,1,,0,10.537100002693478,1,1,47.1624999991036,1,face,0.023699998564552516,1,,
1790268411.139218,708,0.018949508666992188,52.771816809260194,11.967897415161133,12.357100000372157,1.3536999977077357,1,,0,10.956800000712974,1,1,,0,gesture,0.028599999495781958,1,1.3319999998202547,1
1790268411.2308931,709,0.0916750431060791,10.908094134658645,2.0051002502441406,44.71139999805018,0.009399998816661537,1,8.656100002554012,1,10.799100000440376,1,1,25.216799996996997,1,gesture,0.02469999890308827,1,,
1790268411.251286,710,0.020392894744873047,49.03668716533776,22.28403091430664,12.15329999831738,0.019699997210409492,1,,0,12.069299998984206,1,1,,0,gesture,0.04100000296602957,1,,
1790268411.314633,711,0.06334686279296875,15.78610140912923,8.966207504272461,56.133300000510644,0.00969999746303074,1,,0,10.97220000156085,1,1,45.109900001989445,1,gesture,0.02769999991869554,1,,
1790268411.3365734,712,0.02194046974182129,45.57787557728878,42.4039363861084,12.447699999029282,0.8224000011978205,1,,0,11.577600002055988,1,1,,0,gesture,0.030499999411404133,1,0.7950999970489647,1
1790268411.3982272,713,0.061653852462768555,16.219586612270152,0.9982585906982422,46.49790000257781,0.766100001783343,1,8.449599998129997,1,11.372199998731958,1,1,25.87830000265967,1,gesture,0.026500001695239916,1,0.7483999979740474,1
1790268411.4176865,714,0.019459247589111328,51.38944840598887,23.93627166748047,12.437099998351187,0.7917000002635177,1,,0,11.604499999521067,1,1,,0,gesture,0.02559999848017469,1,0.7745000002614688,1
1790268411.4621542,715,0.04446768760681152,22.48823929955874,12.476682662963867,35.87179999885848,0.8018000007723458,1,,0,11.806300000898773,1,1,23.22249999997439,1,gesture,0.02689999746507965,1,0.7835000033082906,1
1790268411.4821036,716,0.01994943618774414,50.12672992805412,24.01113510131836,12.090399999578949,0.6339999999909196,1,,0,11.403799999243347,1,1,,0,gesture,0.038800000766059384,1,0.6193999979586806,1
1790268411.5644984,717,0.08239483833312988,12.136682591170436,0.9987354278564453,46.96489999696496,0.7382000003417488,1,8.29429999794229,1,10.86579999901005,1,1,27.036499999667285,1,gesture,0.024400000256719068,1,0.7237999998324085,1
1790268411.5834491,718,0.018950700759887695,52.7684972007297,22.937536239624023,12.314499999774853,1.0782999997900333,1,,0,11.189400000148453,1,1,,0,gesture,0.03220000144210644,1,1.0565999982645735,1
1790268411.6304097,719,0.04696059226989746,21.294450339396956,8.975744247436523,39.223300002049655,0.747499998396961,1,,0,11.87500000014552,1,1,26.561500002571847,1,gesture,0.02479999966453761,1,0.7310000000870787,1
1790268411.65144,720,0.021030187606811523,47.550693255637306,25.106191635131836,13.807400002406212,0.6680000005871989,1,,0,13.09910000054515,1,1,,0,gesture,0.023200002033263445,1,0.6532999977935106,1
1790268411.7301667,721,0.07872676849365234,12.702159876924568,3.988981246948242,46.2052999973821,0.007499998901039362,1,8.793699998932425,1,12.107400001696078,1,1,25.265399999625515,1,gesture,0.025499997718725353,1,,
1790268411.7481248,723,0.01795816421508789,55.68497915615624,11.969327926635742,10.659200001100544,0.009300001693191007,1,,0,10.608999997202773,1,1,,0,gesture,0.02640000093379058,1,,
1790268411.8453088,724,0.0971839427947998,10.28976568805674,1.996755599975586,61.51080000199727,0.0121000011858996,1,,0,10.944400000880705,1,1,50.51409999941825,1,gesture,0.02649999805726111,1,,
1790268411.8651195,725,0.01981067657470703,50.477831800895395,5.983114242553711,12.90549999976065,0.7516000005125534,1,,0,12.114799999835668,1,1,,0,gesture,0.02519999907235615,1,0.7346999991568737,1
1790268411.931728,726,0.06660842895507812,15.013114941870453,2.99072265625,46.66509999879054,0.9881000005407259,1,9.184500002447749,1,11.608199998590862,1,1,24.84799999729148,1,gesture,0.026699999580159783,1,0.9526000030746218,1
1790268411.9574707,728,0.025742769241333008,38.84585961305141,0.9977817535400391,10.542799998802366,0.00839999847812578,1,,0,10.496700000658166,1,1,,0,gesture,0.022700001863995567,1,,
1790268412.0573268,729,0.09985613822937012,10.014406903088865,2.991914749145508,38.38990000076592,0.008200000593205914,1,,0,12.487500000133878,1,1,25.85660000113421,1,gesture,0.022399999579647556,1,,
1790268412.0762777,730,0.018950939178466797,52.76783332913972,18.945932388305664,11.87479999862262,0.008900002285372466,1,,0,11.821000000054482,1,1,,0,gesture,0.028899998142151162,1,,
1790268412.1327465,731,0.05646872520446777,17.708917571259082,5.983829498291016,47.59290000220062,0.7346999991568737,1,7.517400001233909,1,10.86339999892516,1,1,28.447400000004563,1,gesture,0.021100000594742596,1,0.714400001015747,1
1790268412.1526937,732,0.019947290420532227,50.132122153827765,26.643753051757812,12.81800000288058,0.9157999993476551,1,,0,11.861599999974715,1,1,,0,gesture,0.025000001187436283,1,0.8974999982456211,1
1790268412.2278314,733,0.07513761520385742,13.308913215928923,2.9909610748291016,41.6466999995464,0.8882000001904089,1,,0,12.597400000231573,1,1,28.115499997511506,1,gesture,0.02769999991869554,1,0.8690000031492673,1
1790268412.2512095,734,0.02337813377380371,42.77501402274234,21.283626556396484,14.478599998255959,0.9973999985959381,1,,0,13.427599998976802,1,1,,0,gesture,0.029499999072868377,1,0.9739999986777548,1
1790268412.3082757,735,0.05706620216369629,17.52350712128112,12.732505798339844,48.59460000079707,0.7879999975557439,1,7.879000000684755,1,11.109200000646524,1,1,28.78710000004503,1,gesture,0.0259000007645227,1,0.7713999984844122,1
1790268412.328223,736,0.019947290420532227,50.132122153827765,34.90614891052246,12.770799999998417,0.7888000000093598,1,,0,11.941800003114622,1,1,,0,gesture,0.02649999805726111,1,0.7719999994151294,1
1790268412.3906903,737,0.062467336654663086,16.008366188689614,1.506805419921875,40.883499998017214,0.7533999996667262,1,,0,13.189400000555906,1,1,26.898000000073807,1,gesture,0.026500001695239916,1,0.7360000017797574,1
1790268412.411636,738,0.02094578742980957,47.74229679123081,16.95561408996582,13.165099997422658,0.8039000022108667,1,,0,12.314799998421222,1,1,,0,gesture,0.02970000059576705,1,0.7848000022931956,1
1790268412.4676383,739,0.056002140045166016,17.8564604708587,6.497621536254883,47.016399999847636,0.6714000010106247,1,7.442699999955948,1,11.068799998611212,1,1,27.80690000145114,1,gesture,0.021100000594742596,1,0.6549999998242129,1
1790268412.4895813,740,0.021943092346191406,45.572428180277285,29.734373092651367,14.134900000499329,0.7834999996703118,1,,0,13.298199999553617,1,1,,0,gesture,0.03389999983482994,1,0.7662999996682629,1
1790268412.5582945,741,0.06871318817138672,14.55324700559326,1.9962787628173828,40.97330000149668,0.007400001777568832,1,,0,12.828999999328516,1,1,28.098700000555255,1,gesture,0.02300000051036477,1,,
1790268412.578239,742,0.019944429397583008,50.13931359305703,18.77117156982422,12.023300001601456,0.008999999408842996,1,,0,11.973199998465134,1,1,,0,gesture,0.025400000595254824,1,,
1790268412.6365893,743,0.058350324630737305,17.13786523602695,6.981134414672852,49.60619999837945,0.009400002454640344,1,7.1849000014481135,1,12.326100000791484,1,1,30.05249999841908,1,gesture,0.026999998226528987,1,,
1790268412.6564667,744,0.01987743377685547,50.30830494650482,29.432058334350586,12.475399998947978,0.007799997547408566,1,,0,12.426099998265272,1,1,,0,gesture,0.024100001610349864,1,,
1790268412.7237077,745,0.06724095344543457,14.871889061054006,1.9953250885009766,37.03430000314256,0.008099999831756577,1,,0,11.622599999100203,1,1,25.361900003190385,1,gesture,0.027499998395796865,1,,
1790268412.7436545,747,0.019946813583374023,50.133320583770605,6.981134414672852,11.863000003359048,0.007899998308857903,1,,0,11.814800000138348,1,1,,0,gesture,0.023100001271814108,1,,
1790268412.8307824,748,0.0871279239654541,11.477376649035001,1.9938945770263672,46.72539999955916,0.007899998308857903,1,8.613900001364527,1,10.769799999252427,1,1,27.304899998853216,1,gesture,0.02350000067963265,1,,
1790268412.860693,749,0.029910564422607422,33.43300333189855,2.6230812072753906,12.320600002567517,0.008899998647393659,1,,0,12.263599997822894,1,1,,0,gesture,0.027900001441594213,1,,
