t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran
1787927436.7820454,,0.03590035438537598,27.854878235055818,,29.653800011146814,0.005999987479299307,1,,0,8.570000005420297,1,21.052600000984967,1,hover,0.015099998563528061,1
1787927436.7969744,,0.014929056167602539,66.98347094239584,,8.275400003185496,0.006199989002197981,1,,0,8.237300004111603,1,,0,hover,0.013200013199821115,1
1787927436.8440633,,0.0470888614654541,21.236444646970963,,34.46219998295419,0.006200018106028438,1,5.603600002359599,1,8.301699999719858,1,20.53489998797886,1,hover,0.014399993233382702,1
1787927436.8580294,,0.013966083526611328,71.60203489364608,,8.209299994632602,0.005999987479299307,1,,0,8.175900002242997,1,,0,hover,0.013200013199821115,1
1787927436.9268448,,0.06881546974182129,14.531616273953428,,22.256099997321144,0.005599984433501959,1,,0,7.25690001854673,1,14.972699980717152,1,hover,0.012400007108226418,1
1787927436.944797,,0.01795220375061035,55.70346760163088,,7.777500024531037,0.006199989002197981,1,,0,7.736600004136562,1,,0,hover,0.013400014722719789,1
1787927437.002674,,0.0578770637512207,17.278001598325876,,32.31850001611747,0.006699992809444666,1,6.003999995300546,1,9.162800008198246,1,17.12900001439266,1,hover,0.014699995517730713,1
1787927437.0172126,,0.01453852653503418,68.78276127847292,,8.526899997377768,0.006699992809444666,1,,0,8.489799976814538,1,,0,hover,0.013800017768517137,1
1787927437.0620644,,0.04485177993774414,22.295659199880927,,28.13729998888448,0.005599984433501959,1,,0,8.436999982222915,1,19.67249999870546,1,hover,0.013200013199821115,1
1787927437.0740345,,0.011970043182373047,83.54188742381389,,6.162700010463595,0.006099988240748644,1,,0,6.126299995230511,1,,0,hover,0.012600008631125093,1
1787927437.1378956,,0.06386113166809082,15.658977125512875,,38.13160001300275,0.007099995855242014,1,6.217399990418926,1,8.5296000179369,1,23.36170000489801,1,hover,0.014299992471933365,1
1787927437.15282,,0.01492452621459961,67.00380203840378,,7.347900012973696,0.006699992809444666,1,,0,7.308899977942929,1,,0,hover,0.014500023098662496,1
1787927437.1877286,,0.03490853309631348,28.646291072757943,,29.507300001569092,0.006700021913275123,1,,0,8.554100000765175,1,20.921999996062368,1,hover,0.015199999324977398,1
1787927437.2026882,,0.014959573745727539,66.8468244481632,,8.666399982757866,0.006000016583129764,1,,0,8.631399978185073,1,,0,hover,0.01270000939257443,1
1787927437.240587,,0.03789877891540527,26.386074396542504,,30.610399990109727,0.006099988240748644,1,5.814399977680296,1,7.651599997188896,1,17.123600002378225,1,hover,0.013400014722719789,1
1787927437.2535799,,0.01299285888671875,76.96535525543159,,7.711099984589964,0.006600021151825786,1,,0,7.6732000161428005,1,,0,hover,0.01279998105019331,1
1787927437.3283508,,0.07477092742919922,13.37418211037843,,23.603099980391562,0.006000016583129764,1,,0,6.932799995411187,1,16.640599991660565,1,hover,0.014199991710484028,1
1787927437.344308,,0.015957117080688477,62.66796157121726,,6.480199983343482,0.006400019628927112,1,,0,6.437000003643334,1,,0,hover,0.013399985618889332,1
1787927437.4031503,,0.05884242057800293,16.994542205726834,,33.53620000416413,0.005600013537332416,1,5.8243999956175685,1,7.7624000259675086,1,19.92930000415072,1,hover,0.013199984095990658,1
1787927437.4166536,,0.013503313064575195,74.05589985345269,,7.987200020579621,0.008700008038431406,1,,0,7.9440999834332615,1,,0,hover,0.018499995348975062,1
1787927437.4624996,,0.045845985412597656,21.81216067231086,,28.365700010908768,0.008200004231184721,1,,0,9.415000007720664,1,18.91579999937676,1,hover,0.017499987734481692,1
1787927437.4739745,,0.011474847793579102,87.14712543373018,,9.015399991767481,0.006000016583129764,1,,0,8.976300014182925,1,,0,hover,0.013199984095990658,1
1787927437.5258362,,0.05186176300048828,19.282028649712217,,29.025399999227375,0.006099988240748644,1,5.172100005438551,1,8.232199994381517,1,15.600299986544997,1,hover,0.013500015484169126,1
1787927437.5398326,,0.013996362686157227,71.44713397495954,,7.918099989183247,0.006300018867477775,1,,0,7.88210000609979,1,,0,hover,0.013199984095990658,1
1787927437.5742126,,0.03437995910644531,29.086712898751735,,28.573299990966916,0.006000016583129764,1,,0,8.483999990858138,1,20.060300012119114,1,hover,0.01409999094903469,1
1787927437.5871775,,0.012964963912963867,77.13095128634215,,7.861499994760379,0.006100017344579101,1,,0,7.830200018361211,1,,0,hover,0.013199984095990658,1
1787927437.6370442,,0.049866676330566406,20.053472049570654,,27.200099983019754,0.00689999433234334,1,4.712199995992705,1,6.599999993341044,1,15.865299996221438,1,hover,0.014300021575763822,1
1787927437.6505163,,0.01347208023071289,74.22758645099636,,6.531899998662993,0.006399990525096655,1,,0,6.497700000181794,1,,0,hover,0.014100020052865148,1
1787927437.7298133,,0.07929706573486328,12.610807105316962,,23.728500003926456,0.008199975127354264,1,,0,8.863799972459674,1,14.828999992460012,1,hover,0.018600025214254856,1
1787927437.7527518,,0.02293848991394043,43.59484882186029,,12.376099999528378,0.009200011845678091,1,,0,12.327100004767999,1,,0,hover,0.017499987734481692,1
1787927437.801622,,0.048870086669921875,20.462415112013115,,30.97459999844432,0.006400019628927112,1,5.515600001672283,1,8.093300013570115,1,17.343999992590398,1,hover,0.013899989426136017,1
1787927437.813097,,0.011475086212158203,87.14531477249118,,6.334099976811558,0.006900023436173797,1,,0,6.299900007434189,1,,0,hover,0.013299984857439995,1
1787927437.8559825,,0.042885541915893555,23.317881862404448,,21.944999985862523,0.005700014298781753,1,,0,6.191100022988394,1,15.7271999923978,1,hover,0.012699980288743973,1
1787927437.87444,,0.018457412719726562,54.17877441355792,,7.931600004667416,0.006400019628927112,1,,0,7.874200004152954,1,,0,hover,0.02929999027401209,1
